option_type	strike	entry_time	entry_price	entry_spot	entry_fut	exit_time	exit_price	exit_reason	pnl_points	pnl_rupees	hold_minutes	is_winner	peak_price	expiry	capital_after
CE	25950	12/19/2025 12:34	86.6	25951.55	26005	12/19/2025 13:00	81.65	STOP_LOSS	-4.95	-371.25	26	FALSE	89.8	12/23/2025	17980
CE	25950	12/19/2025 13:21	83.1	25959.4	26004	12/19/2025 13:36	93.45	TARGET	10.35	776.25	15	TRUE	93.45	12/23/2025	18756.25
CE	26100	12/22/2025 9:40	76.85	26113.35	26172	12/22/2025 9:48	77.3	TRAILING_STOP	0.45	33.75	8	TRUE	85	12/23/2025	18790
CE	26150	12/23/2025 9:21	54.2	26169.3	26218	12/23/2025 9:22	45.7	STOP_LOSS	-8.5	-637.5	1	FALSE	54.2	12/23/2025	18152.5
CE	26150	12/23/2025 9:56	41.35	26161.6	26204.5	12/23/2025 10:01	55.45	TARGET	14.1	1057.5	5	TRUE	55.45	12/23/2025	19210
PE	26200	12/23/2025 10:20	53.4	26166.45	26202.1	12/23/2025 10:26	49.1	STOP_LOSS	-4.3	-322.5	6	FALSE	54.2	12/23/2025	18887.5
PE	26200	12/23/2025 10:37	56.2	26163.2	26203	12/23/2025 10:41	49.7	STOP_LOSS	-6.5	-487.5	4	FALSE	56.2	12/23/2025	18400
PE	26200	12/23/2025 11:39	46.65	26171.35	26206.1	12/23/2025 11:52	41.9	STOP_LOSS	-4.75	-356.25	13	FALSE	50.3	12/23/2025	18043.75
PE	26200	12/24/2025 10:48	80.6	26208.2	26230.1	12/24/2025 11:05	81.05	TRAILING_STOP	0.45	33.75	17	TRUE	85.4	12/30/2025	18077.5
CE	26200	12/24/2025 11:13	115.55	26209.1	26239.9	12/24/2025 11:24	117.45	TRAILING_STOP	1.9	142.5	11	TRUE	120.95	12/30/2025	18220
PE	26200	12/24/2025 11:26	74.5	26207.6	26233.9	12/24/2025 11:44	85.2	TARGET	10.7	802.5	18	TRUE	85.2	12/30/2025	19022.5
CE	26200	12/24/2025 12:26	108.55	26201.3	26235	12/24/2025 12:40	103.05	STOP_LOSS	-5.5	-412.5	14	FALSE	109.5	12/30/2025	18610
PE	26150	12/26/2025 9:30	84.8	26125.9	26130	12/26/2025 9:37	98	TARGET	13.2	990	7	TRUE	98	12/30/2025	19600
CE	26100	12/26/2025 11:01	74.5	26093.55	26112.3	12/26/2025 11:05	69.95	STOP_LOSS	-4.55	-341.25	4	FALSE	74.5	12/30/2025	19258.75
