feature,importance,fold
pe_ret_1_lag1,557.1547112464905,17
pe_ret_1_lag2,617.5045404434204,17
pe_ret_1_lag3,599.8054809570312,17
itm_ce_ret_1_lag1,589.4031615257263,17
itm_ce_ret_1_lag2,490.56550788879395,17
itm_ce_ret_1_lag3,596.2498393058777,17
itm_pe_ret_1_lag1,547.9609975814819,17
itm_pe_ret_1_lag2,632.9938378334045,17
itm_pe_ret_1_lag3,653.9705853462219,17
ce_pe_ratio_lag1,561.8616209030151,17
ce_pe_ratio_lag2,443.2129397392273,17
ce_pe_ratio_lag3,647.2635636329651,17
ce_minus_pe_lag1,669.7646284103394,17
ce_minus_pe_lag2,524.8176498413086,17
ce_minus_pe_lag3,539.188129901886,17
atm_itm_spread_ce_lag1,714.2102298736572,17
atm_itm_spread_ce_lag2,644.3842082023621,17
atm_itm_spread_ce_lag3,593.6735582351685,17
atm_itm_spread_pe_lag1,691.8883757591248,17
atm_itm_spread_pe_lag2,652.7697982788086,17
atm_itm_spread_pe_lag3,624.8289113044739,17
atm_ce_oi_z60_lag1,609.9776091575623,17
atm_ce_oi_z60_lag2,635.726188659668,17
atm_ce_oi_z60_lag3,604.1375699043274,17
atm_pe_oi_z60_lag1,638.0986928939819,17
atm_pe_oi_z60_lag2,713.6758499145508,17
atm_pe_oi_z60_lag3,583.9275374412537,17
itm_ce_oi_z60_lag1,644.8481230735779,17
itm_ce_oi_z60_lag2,654.5900800228119,17
itm_ce_oi_z60_lag3,679.1581239700317,17
itm_pe_oi_z60_lag1,561.0273199081421,17
itm_pe_oi_z60_lag2,695.5150971412659,17
itm_pe_oi_z60_lag3,859.4120483398438,17
nifty_ret_1,1315.9874320030212,18
nifty_ret_3,627.8557901382446,18
ce_ret_1,609.6023087501526,18
pe_ret_1,1144.5894131660461,18
itm_ce_ret_1,719.9897818565369,18
itm_pe_ret_1,536.3306121826172,18
ce_pe_ratio,232.26135921478271,18
ce_minus_pe,201.7480206489563,18
atm_itm_spread_ce,173.40594005584717,18
atm_itm_spread_pe,324.235369682312,18
atm_ce_oi_z60,220.60403108596802,18
atm_pe_oi_z60,283.32142066955566,18
itm_ce_oi_z60,182.9302797317505,18
itm_pe_oi_z60,345.59036922454834,18
oi_ce_change_1,457.3768606185913,18
oi_pe_change_1,182.51660346984863,18
nifty_vol_5,454.60728931427,18
nifty_vol_15,375.22813844680786,18
atr_5,505.1048192977905,18
vol_regime,261.20801973342896,18
minute_of_day,1874.0962686538696,18
sin_md,492.47830724716187,18
cos_md,386.2326774597168,18
atm_shift,188.96869945526123,18
mom_delta,885.9503517150879,18
mom_3_sum,484.9875020980835,18
atm_itm_ce_ratio,371.8285894393921,18
atm_itm_pe_ratio,453.60935974121094,18
above_breakout_15,0.0,18
below_breakout_15,0.0,18
nifty_ret_1_lag1,846.3106122016907,18
nifty_ret_1_lag2,419.59895038604736,18
nifty_ret_1_lag3,420.806667804718,18
nifty_ret_3_lag1,298.6993098258972,18
nifty_ret_3_lag2,358.70238065719604,18
nifty_ret_3_lag3,632.5461201667786,18
ce_ret_1_lag1,239.59621810913086,18
ce_ret_1_lag2,153.24437046051025,18
ce_ret_1_lag3,316.51390981674194,18
pe_ret_1_lag1,165.02311992645264,18
pe_ret_1_lag2,209.47448062896729,18
pe_ret_1_lag3,305.6487092971802,18
itm_ce_ret_1_lag1,297.802396774292,18
itm_ce_ret_1_lag2,200.1597080230713,18
itm_ce_ret_1_lag3,294.45579624176025,18
itm_pe_ret_1_lag1,158.92121982574463,18
itm_pe_ret_1_lag2,211.18023872375488,18
itm_pe_ret_1_lag3,248.73894786834717,18
ce_pe_ratio_lag1,262.351261138916,18
ce_pe_ratio_lag2,194.35818004608154,18
ce_pe_ratio_lag3,238.12214851379395,18
ce_minus_pe_lag1,332.45229148864746,18
ce_minus_pe_lag2,148.36582851409912,18
ce_minus_pe_lag3,162.21078872680664,18
atm_itm_spread_ce_lag1,287.78654766082764,18
atm_itm_spread_ce_lag2,200.80098915100098,18
atm_itm_spread_ce_lag3,246.11316967010498,18
atm_itm_spread_pe_lag1,299.66326808929443,18
atm_itm_spread_pe_lag2,338.3418369293213,18
atm_itm_spread_pe_lag3,185.38459014892578,18
atm_ce_oi_z60_lag1,134.78008937835693,18
atm_ce_oi_z60_lag2,291.754677772522,18
atm_ce_oi_z60_lag3,250.21767902374268,18
atm_pe_oi_z60_lag1,266.1815528869629,18
atm_pe_oi_z60_lag2,178.1997423171997,18
atm_pe_oi_z60_lag3,309.1205186843872,18
itm_ce_oi_z60_lag1,251.99594974517822,18
itm_ce_oi_z60_lag2,339.50703954696655,18
itm_ce_oi_z60_lag3,284.6116895675659,18
itm_pe_oi_z60_lag1,255.39835023880005,18
itm_pe_oi_z60_lag2,195.65514850616455,18
itm_pe_oi_z60_lag3,318.56763076782227,18
nifty_ret_1,1090.0661249160767,19
nifty_ret_3,400.2855978012085,19
ce_ret_1,436.15420055389404,19
pe_ret_1,537.3211030960083,19
itm_ce_ret_1,834.2732992172241,19
itm_pe_ret_1,345.518798828125,19
ce_pe_ratio,52.188199043273926,19
ce_minus_pe,117.81750011444092,19
atm_itm_spread_ce,159.4346981048584,19
atm_itm_spread_pe,151.45467948913574,19
atm_ce_oi_z60,62.83419990539551,19
atm_pe_oi_z60,192.96770858764648,19
itm_ce_oi_z60,61.06930065155029,19
itm_pe_oi_z60,137.7726011276245,19
oi_ce_change_1,139.1127004623413,19
oi_pe_change_1,307.1070957183838,19
nifty_vol_5,395.3007974624634,19
nifty_vol_15,173.04199981689453,19
atr_5,458.40472316741943,19
vol_regime,188.86569786071777,19
minute_of_day,1116.467053413391,19
sin_md,194.55170059204102,19
cos_md,120.86770057678223,19
atm_shift,193.30078983306885,19
mom_delta,1030.3505859375,19
mom_3_sum,349.2334327697754,19
atm_itm_ce_ratio,223.98359775543213,19
atm_itm_pe_ratio,290.24730014801025,19
above_breakout_15,0.0,19
below_breakout_15,0.0,19
nifty_ret_1_lag1,510.7206287384033,19
nifty_ret_1_lag2,296.0113410949707,19
nifty_ret_1_lag3,200.99689865112305,19
nifty_ret_3_lag1,200.29260158538818,19
nifty_ret_3_lag2,134.1123504638672,19
nifty_ret_3_lag3,243.63479900360107,19
ce_ret_1_lag1,120.1043004989624,19
ce_ret_1_lag2,147.94620037078857,19
ce_ret_1_lag3,157.8016996383667,19
pe_ret_1_lag1,37.26009941101074,19
pe_ret_1_lag2,71.20403957366943,19
pe_ret_1_lag3,135.60319995880127,19
itm_ce_ret_1_lag1,148.54619884490967,19
itm_ce_ret_1_lag2,116.3807020187378,19
itm_ce_ret_1_lag3,153.41685009002686,19
itm_pe_ret_1_lag1,100.90369987487793,19
itm_pe_ret_1_lag2,108.60620021820068,19
itm_pe_ret_1_lag3,124.17419910430908,19
ce_pe_ratio_lag1,60.10990047454834,19
ce_pe_ratio_lag2,34.25029945373535,19
ce_pe_ratio_lag3,48.48200035095215,19
ce_minus_pe_lag1,130.41239833831787,19
ce_minus_pe_lag2,69.63649940490723,19
ce_minus_pe_lag3,132.44550132751465,19
atm_itm_spread_ce_lag1,62.09310054779053,19
atm_itm_spread_ce_lag2,125.45639991760254,19
atm_itm_spread_ce_lag3,56.200900077819824,19
atm_itm_spread_pe_lag1,124.85150146484375,19
atm_itm_spread_pe_lag2,153.2553997039795,19
atm_itm_spread_pe_lag3,54.42528057098389,19
atm_ce_oi_z60_lag1,103.5694990158081,19
atm_ce_oi_z60_lag2,62.06489944458008,19
atm_ce_oi_z60_lag3,58.88870048522949,19
atm_pe_oi_z60_lag1,136.60410022735596,19
atm_pe_oi_z60_lag2,103.05000972747803,19
atm_pe_oi_z60_lag3,154.13690090179443,19
itm_ce_oi_z60_lag1,161.72516059875488,19
itm_ce_oi_z60_lag2,142.56190013885498,19
itm_ce_oi_z60_lag3,188.72479820251465,19
itm_pe_oi_z60_lag1,101.39080047607422,19
itm_pe_oi_z60_lag2,108.8778018951416,19
itm_pe_oi_z60_lag3,36.937400817871094,19
nifty_ret_1,1037.5247440338135,20
nifty_ret_3,426.24981021881104,20
ce_ret_1,315.40241146087646,20
pe_ret_1,526.9484958648682,20
itm_ce_ret_1,621.1786375045776,20
itm_pe_ret_1,422.2959899902344,20
ce_pe_ratio,132.44840145111084,20
ce_minus_pe,158.70830059051514,20
atm_itm_spread_ce,160.65320110321045,20
atm_itm_spread_pe,135.13535976409912,20
atm_ce_oi_z60,106.7183895111084,20
atm_pe_oi_z60,187.99377918243408,20
itm_ce_oi_z60,227.67908191680908,20
itm_pe_oi_z60,138.03572845458984,20
oi_ce_change_1,355.43445110321045,20
oi_pe_change_1,238.86229991912842,20
nifty_vol_5,384.29644107818604,20
nifty_vol_15,301.37494945526123,20
atr_5,559.5208120346069,20
vol_regime,191.40841960906982,20
minute_of_day,1204.8350982666016,20
sin_md,321.42134857177734,20
cos_md,176.19170093536377,20
atm_shift,544.9684038162231,20
mom_delta,1876.4008045196533,20
mom_3_sum,283.9427194595337,20
atm_itm_ce_ratio,349.0999803543091,20
atm_itm_pe_ratio,306.2373323440552,20
above_breakout_15,0.0,20
below_breakout_15,0.0,20
nifty_ret_1_lag1,441.43266201019287,20
nifty_ret_1_lag2,283.09478092193604,20
nifty_ret_1_lag3,347.7615604400635,20
nifty_ret_3_lag1,219.87866973876953,20
nifty_ret_3_lag2,202.61044216156006,20
nifty_ret_3_lag3,330.31476974487305,20
ce_ret_1_lag1,169.4383192062378,20
ce_ret_1_lag2,152.2932996749878,20
ce_ret_1_lag3,152.68838119506836,20
pe_ret_1_lag1,236.39203929901123,20
pe_ret_1_lag2,142.56977081298828,20
pe_ret_1_lag3,285.4769992828369,20
itm_ce_ret_1_lag1,146.71009922027588,20
itm_ce_ret_1_lag2,150.62047958374023,20
itm_ce_ret_1_lag3,257.8621492385864,20
itm_pe_ret_1_lag1,159.62766933441162,20
itm_pe_ret_1_lag2,93.6992998123169,20
itm_pe_ret_1_lag3,121.1683292388916,20
ce_pe_ratio_lag1,93.91070938110352,20
ce_pe_ratio_lag2,107.50498962402344,20
ce_pe_ratio_lag3,57.10958957672119,20
ce_minus_pe_lag1,94.76559925079346,20
ce_minus_pe_lag2,39.08810043334961,20
ce_minus_pe_lag3,78.74969959259033,20
atm_itm_spread_ce_lag1,145.96870040893555,20
atm_itm_spread_ce_lag2,182.72651863098145,20
atm_itm_spread_ce_lag3,160.65760040283203,20
atm_itm_spread_pe_lag1,290.6740837097168,20
atm_itm_spread_pe_lag2,210.76162815093994,20
atm_itm_spread_pe_lag3,119.23442077636719,20
atm_ce_oi_z60_lag1,135.96669006347656,20
atm_ce_oi_z60_lag2,184.5543966293335,20
atm_ce_oi_z60_lag3,139.14305877685547,20
atm_pe_oi_z60_lag1,148.86055755615234,20
atm_pe_oi_z60_lag2,204.29744911193848,20
atm_pe_oi_z60_lag3,177.1217212677002,20
itm_ce_oi_z60_lag1,352.8139524459839,20
itm_ce_oi_z60_lag2,244.02327060699463,20
itm_ce_oi_z60_lag3,149.11239910125732,20
itm_pe_oi_z60_lag1,101.44087982177734,20
itm_pe_oi_z60_lag2,93.84769916534424,20
itm_pe_oi_z60_lag3,224.51729011535645,20
nifty_ret_1,1711.8256316184998,21
nifty_ret_3,551.5439014434814,21
ce_ret_1,489.16305446624756,21
pe_ret_1,1421.9223232269287,21
itm_ce_ret_1,883.1367359161377,21
itm_pe_ret_1,362.3425512313843,21
ce_pe_ratio,283.70422887802124,21
ce_minus_pe,290.9109606742859,21
atm_itm_spread_ce,291.7767572402954,21
atm_itm_spread_pe,448.18369007110596,21
atm_ce_oi_z60,271.93360805511475,21
atm_pe_oi_z60,294.80365085601807,21
itm_ce_oi_z60,268.0364694595337,21
itm_pe_oi_z60,323.3573498725891,21
oi_ce_change_1,385.129177570343,21
oi_pe_change_1,408.27726125717163,21
nifty_vol_5,537.7483592033386,21
nifty_vol_15,339.0887699127197,21
atr_5,737.9426693916321,21
vol_regime,513.0956411361694,21
minute_of_day,1508.0666508674622,21
sin_md,434.20151233673096,21
cos_md,341.60049772262573,21
atm_shift,474.0378589630127,21
mom_delta,1346.7064275741577,21
mom_3_sum,399.68155097961426,21
atm_itm_ce_ratio,479.65536069869995,21
atm_itm_pe_ratio,324.3562774658203,21
above_breakout_15,0.0,21
below_breakout_15,0.0,21
nifty_ret_1_lag1,699.387698173523,21
nifty_ret_1_lag2,423.8056697845459,21
nifty_ret_1_lag3,483.8871612548828,21
nifty_ret_3_lag1,248.63346099853516,21
nifty_ret_3_lag2,387.40844345092773,21
nifty_ret_3_lag3,622.4228096008301,21
ce_ret_1_lag1,328.60932064056396,21
ce_ret_1_lag2,138.70388793945312,21
ce_ret_1_lag3,234.65595149993896,21
pe_ret_1_lag1,188.53331995010376,21
pe_ret_1_lag2,174.34750032424927,21
pe_ret_1_lag3,313.5205497741699,21
itm_ce_ret_1_lag1,299.80878734588623,21
itm_ce_ret_1_lag2,256.0176725387573,21
itm_ce_ret_1_lag3,380.22956943511963,21
itm_pe_ret_1_lag1,258.8633098602295,21
itm_pe_ret_1_lag2,220.62921810150146,21
itm_pe_ret_1_lag3,186.31008052825928,21
ce_pe_ratio_lag1,201.86461925506592,21
ce_pe_ratio_lag2,166.85867977142334,21
ce_pe_ratio_lag3,218.00905895233154,21
ce_minus_pe_lag1,175.35574054718018,21
ce_minus_pe_lag2,244.8748106956482,21
ce_minus_pe_lag3,205.2836503982544,21
atm_itm_spread_ce_lag1,351.9597473144531,21
atm_itm_spread_ce_lag2,211.25326013565063,21
atm_itm_spread_ce_lag3,210.4238395690918,21
atm_itm_spread_pe_lag1,289.9635057449341,21
atm_itm_spread_pe_lag2,396.10654735565186,21
atm_itm_spread_pe_lag3,247.5107283592224,21
atm_ce_oi_z60_lag1,293.87513065338135,21
atm_ce_oi_z60_lag2,222.18209075927734,21
atm_ce_oi_z60_lag3,314.8212776184082,21
atm_pe_oi_z60_lag1,209.40975856781006,21
atm_pe_oi_z60_lag2,253.40296030044556,21
atm_pe_oi_z60_lag3,223.46348094940186,21
itm_ce_oi_z60_lag1,377.66884899139404,21
itm_ce_oi_z60_lag2,221.4516201019287,21
itm_ce_oi_z60_lag3,253.26867866516113,21
itm_pe_oi_z60_lag1,209.8974380493164,21
itm_pe_oi_z60_lag2,205.9645185470581,21
itm_pe_oi_z60_lag3,217.44658041000366,21
nifty_ret_1,505.06499767303467,22
nifty_ret_3,99.61889934539795,22
ce_ret_1,142.74770164489746,22
pe_ret_1,546.6333026885986,22
itm_ce_ret_1,303.7827978134155,22
itm_pe_ret_1,587.5896158218384,22
ce_pe_ratio,0.0,22
ce_minus_pe,0.0,22
atm_itm_spread_ce,23.918399810791016,22
atm_itm_spread_pe,95.75029945373535,22
atm_ce_oi_z60,26.288000106811523,22
atm_pe_oi_z60,38.65820026397705,22
itm_ce_oi_z60,13.286199569702148,22
itm_pe_oi_z60,49.555901527404785,22
oi_ce_change_1,64.12950038909912,22
oi_pe_change_1,64.75740146636963,22
nifty_vol_5,90.24260139465332,22
nifty_vol_15,55.518799781799316,22
atr_5,174.36690044403076,22
vol_regime,50.17759990692139,22
minute_of_day,177.64119911193848,22
sin_md,105.73300075531006,22
cos_md,0.0,22
atm_shift,314.6832971572876,22
mom_delta,260.5380029678345,22
mom_3_sum,24.07639980316162,22
atm_itm_ce_ratio,62.798099517822266,22
atm_itm_pe_ratio,56.68410015106201,22
above_breakout_15,0.0,22
below_breakout_15,0.0,22
nifty_ret_1_lag1,191.10809993743896,22
nifty_ret_1_lag2,70.12950038909912,22
nifty_ret_1_lag3,26.410399436950684,22
nifty_ret_3_lag1,64.79579734802246,22
nifty_ret_3_lag2,33.08859920501709,22
nifty_ret_3_lag3,43.01189994812012,22
ce_ret_1_lag1,43.39389991760254,22
ce_ret_1_lag2,29.350500106811523,22
ce_ret_1_lag3,39.417500495910645,22
pe_ret_1_lag1,32.13019943237305,22
pe_ret_1_lag2,44.44010066986084,22
pe_ret_1_lag3,38.87979984283447,22
itm_ce_ret_1_lag1,13.781800270080566,22
itm_ce_ret_1_lag2,55.57340145111084,22
itm_ce_ret_1_lag3,85.1771011352539,22
itm_pe_ret_1_lag1,23.597899436950684,22
itm_pe_ret_1_lag2,12.448800086975098,22
itm_pe_ret_1_lag3,37.793100357055664,22
ce_pe_ratio_lag1,0.0,22
ce_pe_ratio_lag2,29.90809917449951,22
ce_pe_ratio_lag3,27.704999923706055,22
ce_minus_pe_lag1,14.581700325012207,22
ce_minus_pe_lag2,12.401399612426758,22
ce_minus_pe_lag3,39.97480010986328,22
atm_itm_spread_ce_lag1,26.29450035095215,22
atm_itm_spread_ce_lag2,14.78380012512207,22
atm_itm_spread_ce_lag3,0.0,22
atm_itm_spread_pe_lag1,42.17889976501465,22
atm_itm_spread_pe_lag2,50.10550117492676,22
atm_itm_spread_pe_lag3,14.078200340270996,22
atm_ce_oi_z60_lag1,11.210100173950195,22
atm_ce_oi_z60_lag2,0.0,22
atm_ce_oi_z60_lag3,30.043701171875,22
atm_pe_oi_z60_lag1,11.087699890136719,22
atm_pe_oi_z60_lag2,12.659500122070312,22
atm_pe_oi_z60_lag3,93.13040065765381,22
itm_ce_oi_z60_lag1,11.808099746704102,22
itm_ce_oi_z60_lag2,45.07980155944824,22
itm_ce_oi_z60_lag3,15.324299812316895,22
itm_pe_oi_z60_lag1,16.76759910583496,22
itm_pe_oi_z60_lag2,13.657699584960938,22
itm_pe_oi_z60_lag3,44.193199157714844,22
nifty_ret_1,713.2754983901978,23
nifty_ret_3,166.80899715423584,23
ce_ret_1,262.1254291534424,23
pe_ret_1,769.5392045974731,23
itm_ce_ret_1,345.8105993270874,23
itm_pe_ret_1,706.197696685791,23
ce_pe_ratio,24.253000259399414,23
ce_minus_pe,87.75290107727051,23
atm_itm_spread_ce,67.39089965820312,23
atm_itm_spread_pe,60.07620048522949,23
atm_ce_oi_z60,35.22379970550537,23
atm_pe_oi_z60,39.16409969329834,23
itm_ce_oi_z60,58.623501777648926,23
itm_pe_oi_z60,41.45770072937012,23
oi_ce_change_1,26.1387996673584,23
oi_pe_change_1,83.97150039672852,23
nifty_vol_5,80.22089958190918,23
nifty_vol_15,96.56010150909424,23
atr_5,341.2069978713989,23
vol_regime,97.41360092163086,23
minute_of_day,191.31670093536377,23
sin_md,91.15509986877441,23
cos_md,78.82848072052002,23
atm_shift,482.22610664367676,23
mom_delta,618.9126052856445,23
mom_3_sum,26.1914005279541,23
atm_itm_ce_ratio,73.1288013458252,23
atm_itm_pe_ratio,111.1998987197876,23
above_breakout_15,0.0,23
below_breakout_15,0.0,23
nifty_ret_1_lag1,202.41759777069092,23
nifty_ret_1_lag2,22.158340454101562,23
nifty_ret_1_lag3,85.27279949188232,23
nifty_ret_3_lag1,36.44470024108887,23
nifty_ret_3_lag2,156.38119983673096,23
nifty_ret_3_lag3,80.67449855804443,23
ce_ret_1_lag1,53.60490131378174,23
ce_ret_1_lag2,13.910900115966797,23
ce_ret_1_lag3,24.843700408935547,23
pe_ret_1_lag1,74.70539855957031,23
pe_ret_1_lag2,67.92829990386963,23
pe_ret_1_lag3,39.62190055847168,23
itm_ce_ret_1_lag1,25.38610076904297,23
itm_ce_ret_1_lag2,63.66329860687256,23
itm_ce_ret_1_lag3,87.49190044403076,23
itm_pe_ret_1_lag1,62.72870063781738,23
itm_pe_ret_1_lag2,28.53360080718994,23
itm_pe_ret_1_lag3,28.49660015106201,23
ce_pe_ratio_lag1,11.902400016784668,23
ce_pe_ratio_lag2,0.0,23
ce_pe_ratio_lag3,92.69442939758301,23
ce_minus_pe_lag1,0.0,23
ce_minus_pe_lag2,34.73493003845215,23
ce_minus_pe_lag3,26.786200523376465,23
atm_itm_spread_ce_lag1,40.14919948577881,23
atm_itm_spread_ce_lag2,49.77500057220459,23
atm_itm_spread_ce_lag3,27.875200271606445,23
atm_itm_spread_pe_lag1,50.866600036621094,23
atm_itm_spread_pe_lag2,81.01090049743652,23
atm_itm_spread_pe_lag3,48.80940055847168,23
atm_ce_oi_z60_lag1,13.230999946594238,23
atm_ce_oi_z60_lag2,0.0,23
atm_ce_oi_z60_lag3,0.0,23
atm_pe_oi_z60_lag1,36.83669948577881,23
atm_pe_oi_z60_lag2,12.52929973602295,23
atm_pe_oi_z60_lag3,23.49090003967285,23
itm_ce_oi_z60_lag1,54.863200187683105,23
itm_ce_oi_z60_lag2,70.83580112457275,23
itm_ce_oi_z60_lag3,62.092000007629395,23
itm_pe_oi_z60_lag1,12.167200088500977,23
itm_pe_oi_z60_lag2,16.062299728393555,23
itm_pe_oi_z60_lag3,25.346799850463867,23
nifty_ret_1,1384.5476760864258,24
nifty_ret_3,411.0971574783325,24
ce_ret_1,530.0668125152588,24
pe_ret_1,906.3628377914429,24
itm_ce_ret_1,1605.2802214622498,24
itm_pe_ret_1,771.571494102478,24
ce_pe_ratio,165.72260856628418,24
ce_minus_pe,133.7135009765625,24
atm_itm_spread_ce,161.3869504928589,24
atm_itm_spread_pe,260.5674810409546,24
atm_ce_oi_z60,63.708290100097656,24
atm_pe_oi_z60,132.6499891281128,24
itm_ce_oi_z60,84.25111961364746,24
itm_pe_oi_z60,198.14723110198975,24
oi_ce_change_1,277.40470123291016,24
oi_pe_change_1,250.68286895751953,24
nifty_vol_5,379.0596628189087,24
nifty_vol_15,107.38723087310791,24
atr_5,595.9400787353516,24
vol_regime,315.70883893966675,24
minute_of_day,716.6514587402344,24
sin_md,279.77505016326904,24
cos_md,209.45701122283936,24
atm_shift,663.6125946044922,24
mom_delta,517.3571014404297,24
mom_3_sum,198.99303150177002,24
atm_itm_ce_ratio,216.96342039108276,24
atm_itm_pe_ratio,315.63819122314453,24
above_breakout_15,0.0,24
below_breakout_15,0.0,24
nifty_ret_1_lag1,568.760669708252,24
nifty_ret_1_lag2,198.68660068511963,24
nifty_ret_1_lag3,194.32475090026855,24
nifty_ret_3_lag1,161.28770065307617,24
nifty_ret_3_lag2,215.7623987197876,24
nifty_ret_3_lag3,343.2427988052368,24
ce_ret_1_lag1,216.0194787979126,24
ce_ret_1_lag2,156.06536865234375,24
ce_ret_1_lag3,243.68660926818848,24
pe_ret_1_lag1,88.46630096435547,24
pe_ret_1_lag2,104.55147933959961,24
pe_ret_1_lag3,192.32979106903076,24
itm_ce_ret_1_lag1,210.76739978790283,24
itm_ce_ret_1_lag2,73.19724082946777,24
itm_ce_ret_1_lag3,81.36956024169922,24
itm_pe_ret_1_lag1,132.42958879470825,24
itm_pe_ret_1_lag2,163.1704502105713,24
itm_pe_ret_1_lag3,126.87079906463623,24
ce_pe_ratio_lag1,100.29789066314697,24
ce_pe_ratio_lag2,83.3157787322998,24
ce_pe_ratio_lag3,106.66834926605225,24
ce_minus_pe_lag1,151.0496006011963,24
ce_minus_pe_lag2,125.24592781066895,24
ce_minus_pe_lag3,71.28496837615967,24
atm_itm_spread_ce_lag1,92.33790016174316,24
atm_itm_spread_ce_lag2,193.46215915679932,24
atm_itm_spread_ce_lag3,113.065598487854,24
atm_itm_spread_pe_lag1,220.79773998260498,24
atm_itm_spread_pe_lag2,127.92870044708252,24
atm_itm_spread_pe_lag3,200.1829195022583,24
atm_ce_oi_z60_lag1,199.10866975784302,24
atm_ce_oi_z60_lag2,83.42300128936768,24
atm_ce_oi_z60_lag3,185.2184295654297,24
atm_pe_oi_z60_lag1,113.17024040222168,24
atm_pe_oi_z60_lag2,141.04538917541504,24
atm_pe_oi_z60_lag3,148.45330905914307,24
itm_ce_oi_z60_lag1,105.67225074768066,24
itm_ce_oi_z60_lag2,45.01729965209961,24
itm_ce_oi_z60_lag3,145.9277105331421,24
itm_pe_oi_z60_lag1,154.5047206878662,24
itm_pe_oi_z60_lag2,178.41773986816406,24
itm_pe_oi_z60_lag3,271.12965965270996,24
nifty_ret_1,2095.2921829223633,25
nifty_ret_3,857.1582169532776,25
ce_ret_1,883.4160432815552,25
pe_ret_1,1194.690574645996,25
itm_ce_ret_1,1527.8896884918213,25
itm_pe_ret_1,1517.4162769317627,25
ce_pe_ratio,497.09558963775635,25
ce_minus_pe,687.3319902420044,25
atm_itm_spread_ce,448.5880608558655,25
atm_itm_spread_pe,429.83684253692627,25
atm_ce_oi_z60,183.2811713218689,25
atm_pe_oi_z60,297.334352016449,25
itm_ce_oi_z60,333.3842782974243,25
itm_pe_oi_z60,372.0418977737427,25
oi_ce_change_1,553.4783186912537,25
oi_pe_change_1,622.5899744033813,25
nifty_vol_5,696.0613913536072,25
nifty_vol_15,451.30571937561035,25
atr_5,1137.944987297058,25
vol_regime,950.9933924674988,25
minute_of_day,1678.1124801635742,25
sin_md,779.5070271492004,25
cos_md,579.5610814094543,25
atm_shift,448.34329986572266,25
mom_delta,1064.107361793518,25
mom_3_sum,586.5720310211182,25
atm_itm_ce_ratio,650.791332244873,25
atm_itm_pe_ratio,654.3345394134521,25
above_breakout_15,0.0,25
below_breakout_15,0.0,25
nifty_ret_1_lag1,781.2139286994934,25
nifty_ret_1_lag2,646.0539040565491,25
nifty_ret_1_lag3,497.7955913543701,25
nifty_ret_3_lag1,602.5639395713806,25
nifty_ret_3_lag2,648.5517311096191,25
nifty_ret_3_lag3,1049.6766333580017,25
ce_ret_1_lag1,530.2237997055054,25
ce_ret_1_lag2,567.6547031402588,25
ce_ret_1_lag3,395.46683835983276,25
pe_ret_1_lag1,387.8669681549072,25
pe_ret_1_lag2,455.90668058395386,25
pe_ret_1_lag3,312.3404107093811,25
itm_ce_ret_1_lag1,362.40329217910767,25
itm_ce_ret_1_lag2,472.94406843185425,25
itm_ce_ret_1_lag3,309.65680027008057,25
itm_pe_ret_1_lag1,418.64232063293457,25
itm_pe_ret_1_lag2,397.8698511123657,25
itm_pe_ret_1_lag3,327.87937021255493,25
ce_pe_ratio_lag1,273.1087579727173,25
ce_pe_ratio_lag2,365.87901973724365,25
ce_pe_ratio_lag3,372.99463987350464,25
ce_minus_pe_lag1,423.93815898895264,25
ce_minus_pe_lag2,326.0533199310303,25
ce_minus_pe_lag3,364.35296964645386,25
atm_itm_spread_ce_lag1,361.16494131088257,25
atm_itm_spread_ce_lag2,421.52248096466064,25
atm_itm_spread_ce_lag3,465.59028005599976,25
atm_itm_spread_pe_lag1,351.3788003921509,25
atm_itm_spread_pe_lag2,510.6438636779785,25
atm_itm_spread_pe_lag3,250.06529998779297,25
atm_ce_oi_z60_lag1,394.9279999732971,25
atm_ce_oi_z60_lag2,566.5632481575012,25
atm_ce_oi_z60_lag3,378.85215187072754,25
atm_pe_oi_z60_lag1,402.6162428855896,25
atm_pe_oi_z60_lag2,425.16370153427124,25
atm_pe_oi_z60_lag3,470.65262937545776,25
itm_ce_oi_z60_lag1,310.6141200065613,25
itm_ce_oi_z60_lag2,400.4692873954773,25
itm_ce_oi_z60_lag3,462.4158306121826,25
itm_pe_oi_z60_lag1,621.306489944458,25
itm_pe_oi_z60_lag2,295.45322036743164,25
itm_pe_oi_z60_lag3,446.61871099472046,25
nifty_ret_1,1977.5581636428833,26
nifty_ret_3,582.6695485115051,26
ce_ret_1,1085.48779296875,26
pe_ret_1,703.682391166687,26
itm_ce_ret_1,1815.8502798080444,26
itm_pe_ret_1,1192.4342756271362,26
ce_pe_ratio,271.03490018844604,26
ce_minus_pe,188.05850839614868,26
atm_itm_spread_ce,298.0262498855591,26
atm_itm_spread_pe,413.84368801116943,26
atm_ce_oi_z60,182.55485773086548,26
atm_pe_oi_z60,234.176251411438,26
itm_ce_oi_z60,266.4941806793213,26
itm_pe_oi_z60,252.13817977905273,26
oi_ce_change_1,357.58807945251465,26
oi_pe_change_1,375.27181911468506,26
nifty_vol_5,423.6362986564636,26
nifty_vol_15,306.4979305267334,26
atr_5,904.9429893493652,26
vol_regime,640.7850608825684,26
minute_of_day,1483.1781401634216,26
sin_md,578.9692716598511,26
