Timestamp,Nifty_Price,VWAP,EMA5,EMA13,Strike_Looking,CE_Price,PE_Price,CE_OI,PE_OI,OI_Change_CE,OI_Change_PE,PCR,CE_Delta,CE_Theta,CE_Gamma,CE_Vega,PE_Delta,PE_Theta,Status_of_Trade,Reason
12:52:30,26131.1,26176.2,26130.6,26134.2,26150,47.45,65.9,230729,208923,0,0,1.45,0.4497,-25.1643,0.0028,5.6989,-0.5503,-25.1643,SCAN,Waiting
12:52:34,26132.6,26176.2,26131.1,26134.41,26150,47.6,65.85,230729,208923,0,0,1.45,0.4498,-25.1322,0.0028,5.699,-0.5502,-25.1322,SCAN,Waiting
12:52:37,26134.0,26176.2,26131.57,26134.61,26150,47.85,65.55,230729,208923,0,0,1.45,0.4498,-25.1322,0.0028,5.699,-0.5502,-25.1322,SCAN,Waiting
12:52:41,26135.15,26176.2,26131.95,26134.78,26150,47.6,65.3,230729,208923,0,0,1.45,0.4458,-24.9867,0.0028,5.6911,-0.5542,-24.9867,SCAN,Waiting
12:52:46,26135.85,26176.21,26132.19,26134.88,26150,47.7,65.05,230729,208923,0,0,1.45,0.4458,-24.9867,0.0028,5.6911,-0.5542,-24.9867,SCAN,Waiting
12:52:50,26135.75,26176.21,26132.15,26134.86,26150,47.7,65.1,230729,208923,0,0,1.45,0.4458,-24.9867,0.0028,5.6911,-0.5542,-24.9867,SCAN,Waiting
12:52:53,26135.75,26176.21,26132.15,26134.86,26150,47.5,65.45,230729,208923,0,0,1.45,0.4458,-24.9867,0.0028,5.6911,-0.5542,-24.9867,SCAN,Waiting
12:52:56,26136.2,26176.21,26132.3,26134.93,26150,47.8,65.3,230729,208923,0,0,1.45,0.4521,-25.1293,0.0028,5.7016,-0.5479,-25.1293,SCAN,Waiting
12:53:00,26138.0,26176.22,26132.9,26135.18,26150,47.7,65.3,237470,203888,6741,-5035,1.43,0.4521,-25.1293,0.0028,5.7016,-0.5479,-25.1293,SCAN,Waiting
12:53:04,26138.45,26176.22,26133.05,26135.25,26150,47.55,65.85,237470,203888,0,0,1.43,0.449,-25.1019,0.0028,5.6958,-0.551,-25.1019,SCAN,Waiting
12:53:09,26137.05,26176.22,26132.59,26135.05,26150,47.25,66.05,237470,203888,0,0,1.43,0.449,-25.1019,0.0028,5.6958,-0.551,-25.1019,SCAN,Waiting
12:53:14,26136.45,26176.22,26132.39,26134.96,26150,47,66.35,237470,203888,0,0,1.43,0.449,-25.1019,0.0028,5.6958,-0.551,-25.1019,SCAN,Waiting
12:53:17,26135.9,26176.21,26132.2,26134.88,26150,47.25,66.05,237470,203888,0,0,1.43,0.45,-25.0288,0.0028,5.6976,-0.55,-25.0288,SCAN,Waiting
12:53:22,26137.25,26176.22,26132.65,26135.08,26150,47.6,65.95,237470,203888,0,0,1.43,0.45,-25.0288,0.0028,5.6976,-0.55,-25.0288,SCAN,Waiting
12:53:25,26139.95,26176.23,26133.55,26135.46,26150,47.85,65.1,237470,203888,0,0,1.43,0.45,-25.0288,0.0028,5.6976,-0.55,-25.0288,SCAN,Waiting
12:53:29,26140.35,26176.23,26133.69,26135.52,26150,48.2,64.25,237470,203888,0,0,1.43,0.4483,-25.0235,0.0028,5.6944,-0.5517,-25.0235,SCAN,Waiting
12:53:32,26143.25,26176.24,26134.65,26135.93,26150,48.5,64.2,237470,203888,0,0,1.43,0.4483,-25.0235,0.0028,5.6944,-0.5517,-25.0235,SCAN,Waiting
12:53:36,26143.7,26176.25,26134.8,26136.0,26150,48.4,64.25,237470,203888,0,0,1.43,0.4483,-25.0235,0.0028,5.6944,-0.5517,-25.0235,SCAN,Waiting
12:53:39,26144.8,26176.25,26135.17,26136.15,26150,48.65,63.85,237470,203888,0,0,1.43,0.4533,-25.0918,0.0028,5.7037,-0.5467,-25.0918,SCAN,Waiting
12:53:43,26145.1,26176.25,26135.27,26136.2,26150,48.55,64.3,237470,203888,0,0,1.43,0.4533,-25.0918,0.0028,5.7037,-0.5467,-25.0918,SCAN,Waiting
12:53:47,26144.65,26176.25,26135.12,26136.13,26150,48.8,63.95,237470,203888,0,0,1.43,0.4533,-25.0918,0.0028,5.7037,-0.5467,-25.0918,SCAN,Waiting
12:53:50,26144.1,26176.26,26134.94,26136.05,26150,49.1,63.75,237470,203888,0,0,1.43,0.4561,-25.0102,0.0028,5.7084,-0.5439,-25.0102,SCAN,Waiting
12:53:54,26145.25,26176.25,26135.32,26136.22,26150,49.3,63.15,237470,203888,0,0,1.43,0.4561,-25.0102,0.0028,5.7084,-0.5439,-25.0102,SCAN,Waiting
12:54:00,26144.2,26176.27,26134.97,26136.07,26150,48.85,63.8,237470,203888,0,0,1.43,0.4585,-25.0253,0.0028,5.7105,-0.5415,-25.0253,SCAN,Waiting
12:54:04,26143.0,26176.27,26134.57,26135.9,26150,48.95,64.1,237470,203888,0,0,1.43,0.4585,-25.0253,0.0028,5.7105,-0.5415,-25.0253,SCAN,Waiting
12:54:08,26143.2,26176.27,26134.64,26135.93,26150,49,63.9,237470,203888,0,0,1.43,0.4585,-25.0253,0.0028,5.7105,-0.5415,-25.0253,SCAN,Waiting
12:54:12,26143.65,26176.26,26134.79,26135.99,26150,49.15,63.85,237470,203888,0,0,1.43,0.4629,-25.0479,0.0028,5.7171,-0.5371,-25.0479,SCAN,Waiting
12:54:17,26145.95,26176.28,26135.55,26136.32,26150,49.55,63.2,237470,203888,0,0,1.43,0.4581,-25.2097,0.0028,5.7099,-0.5419,-25.2097,SCAN,Waiting
12:54:20,26146.9,26176.29,26135.87,26136.45,26150,49.25,63.2,237470,203888,0,0,1.43,0.4629,-25.0479,0.0028,5.7171,-0.5371,-25.0479,SCAN,Waiting
12:54:23,26148.15,26176.27,26136.29,26136.63,26150,49.45,62.95,237470,203888,0,0,1.43,0.4581,-25.2097,0.0028,5.7099,-0.5419,-25.2097,SCAN,Waiting
12:54:27,26147.85,26176.29,26136.19,26136.59,26150,49.75,62.6,237470,203888,0,0,1.43,0.4581,-25.2097,0.0028,5.7099,-0.5419,-25.2097,SCAN,Waiting
12:54:30,26146.75,26176.29,26135.82,26136.43,26150,49.5,63.15,237470,203888,0,0,1.43,0.4581,-25.2097,0.0028,5.7099,-0.5419,-25.2097,SCAN,Waiting
12:54:34,26148.9,26176.29,26136.54,26136.74,26150,49.45,63.05,237470,203888,0,0,1.43,0.4628,-25.0803,0.0028,5.717,-0.5372,-25.0803,SCAN,Waiting
12:54:38,26148.2,26176.29,26136.3,26136.64,26150,49.55,63,237470,203888,0,0,1.43,0.4628,-25.0803,0.0028,5.717,-0.5372,-25.0803,SCAN,Waiting
12:54:41,26148.8,26176.29,26136.5,26136.73,26150,49.3,63.25,237470,203888,0,0,1.43,0.4628,-25.0803,0.0028,5.717,-0.5372,-25.0803,SCAN,Waiting
12:54:44,26148.8,26176.3,26140.38,26138.33,26150,49.35,63.1,237470,203888,0,0,1.43,0.4652,-24.9414,0.0029,5.7204,-0.5348,-24.9414,SCAN,Waiting
12:54:48,26147.1,26176.3,26139.81,26138.09,26150,49.6,63,237470,203888,0,0,1.43,0.4652,-24.9414,0.0029,5.7204,-0.5348,-24.9414,SCAN,Waiting
12:54:51,26149.7,26176.3,26140.68,26138.46,26150,49.75,62.85,237470,203888,0,0,1.43,0.4652,-24.9414,0.0029,5.7204,-0.5348,-24.9414,SCAN,Waiting
12:54:55,26149.5,26176.3,26140.61,26138.43,26150,49.55,62.85,237470,203888,0,0,1.43,0.4635,-25.116,0.0028,5.7162,-0.5365,-25.116,SCAN,Waiting
12:54:58,26149.4,26176.3,26140.58,26138.41,26150,49.55,62.95,237470,203888,0,0,1.43,0.4635,-25.116,0.0028,5.7162,-0.5365,-25.116,SCAN,Waiting
12:55:03,26148.35,26176.3,26140.23,26138.26,26150,50.05,62.45,237470,203888,0,0,1.43,0.4635,-25.116,0.0028,5.7162,-0.5365,-25.116,SCAN,Waiting
12:55:07,26150.45,26176.3,26140.93,26138.56,26150,50.1,62.5,237470,203888,0,0,1.43,0.4649,-25.0319,0.0028,5.7182,-0.5351,-25.0319,SCAN,Waiting
12:55:10,26150.5,26176.3,26140.95,26138.57,26150,50.3,62,237470,203888,0,0,1.43,0.4649,-25.0319,0.0028,5.7182,-0.5351,-25.0319,SCAN,Waiting
12:55:14,26150.75,26176.31,26141.03,26138.61,26150,50.25,62,237470,203888,0,0,1.43,0.4649,-25.0319,0.0028,5.7182,-0.5351,-25.0319,SCAN,Waiting
12:55:17,26150.35,26176.31,26140.9,26138.55,26150,50.1,62.2,237470,203888,0,0,1.43,0.4652,-25.1913,0.0028,5.7185,-0.5348,-25.1913,SCAN,Waiting
12:55:21,26150.25,26176.31,26140.86,26138.54,26150,50.7,61.95,237470,203888,0,0,1.43,0.4652,-25.1913,0.0028,5.7185,-0.5348,-25.1913,SCAN,Waiting
12:55:25,26151.65,26176.31,26141.33,26138.74,26150,50.6,61.95,237470,203888,0,0,1.43,0.4652,-25.1913,0.0028,5.7185,-0.5348,-25.1913,SCAN,Waiting
12:55:29,26151.75,26176.31,26141.36,26138.75,26150,50.75,61.95,237470,203888,0,0,1.43,0.4678,-25.1869,0.0028,5.7219,-0.5322,-25.1869,SCAN,Waiting
12:55:32,26151.55,26176.31,26141.3,26138.72,26150,50.6,62.2,237470,203888,0,0,1.43,0.4678,-25.1869,0.0028,5.7219,-0.5322,-25.1869,SCAN,Waiting
12:55:35,26150.6,26176.31,26140.98,26138.59,26150,50.65,62.4,237470,203888,0,0,1.43,0.4678,-25.1869,0.0028,5.7219,-0.5322,-25.1869,SCAN,Waiting
12:55:39,26149.85,26176.32,26140.73,26138.48,26150,50.25,62.75,237470,203888,0,0,1.43,0.4694,-25.2371,0.0028,5.7238,-0.5306,-25.2371,SCAN,Waiting
12:55:42,26149.65,26176.31,26140.66,26138.45,26150,49.85,63,237470,203888,0,0,1.43,0.4694,-25.2371,0.0028,5.7238,-0.5306,-25.2371,SCAN,Waiting
12:55:46,26148.25,26176.32,26140.2,26138.25,26150,49.8,63.1,237470,203888,0,0,1.43,0.4694,-25.2371,0.0028,5.7238,-0.5306,-25.2371,SCAN,Waiting
12:55:50,26147.65,26176.31,26140.0,26138.16,26150,49.4,63.5,237470,203888,0,0,1.43,0.468,-25.3006,0.0028,5.7221,-0.532,-25.3006,SCAN,Waiting
12:55:53,26147.1,26176.31,26139.81,26138.09,26150,49.35,63.5,237470,203888,0,0,1.43,0.468,-25.3006,0.0028,5.7221,-0.532,-25.3006,SCAN,Waiting
12:55:56,26146.2,26176.31,26139.51,26137.96,26150,49.95,63.05,237470,203888,0,0,1.43,0.468,-25.3006,0.0028,5.7221,-0.532,-25.3006,SCAN,Waiting
12:56:00,26147.9,26176.32,26140.08,26138.2,26150,49.95,63.2,237470,203888,0,0,1.44,0.468,-25.3006,0.0028,5.7221,-0.532,-25.3006,SCAN,Waiting
12:56:03,26148.5,26176.32,26140.28,26138.29,26150,50.15,63.1,236081,196718,-1389,-7170,1.44,0.4657,-25.2689,0.0028,5.7173,-0.5343,-25.2689,SCAN,Waiting
12:56:07,26147.6,26176.32,26139.98,26138.16,26150,50.3,62.95,236081,196718,0,0,1.44,0.4657,-25.2689,0.0028,5.7173,-0.5343,-25.2689,SCAN,Waiting
12:56:11,26147.05,26176.32,26139.8,26138.08,26150,49.7,63.6,236081,196718,0,0,1.44,0.4657,-25.2689,0.0028,5.7173,-0.5343,-25.2689,SCAN,Waiting
12:56:15,26147.15,26176.32,26139.83,26138.09,26150,49.65,63.6,236081,196718,0,0,1.44,0.4621,-25.2382,0.0028,5.7124,-0.5379,-25.2382,SCAN,Waiting
12:56:18,26146.55,26176.32,26139.63,26138.01,26150,50.05,63.35,236081,196718,0,0,1.44,0.4621,-25.2382,0.0028,5.7124,-0.5379,-25.2382,SCAN,Waiting
12:56:21,26148.05,26176.32,26140.13,26138.22,26150,50,63.25,236081,196718,0,0,1.44,0.4658,-25.2819,0.0028,5.7175,-0.5342,-25.2819,SCAN,Waiting
12:56:27,26147.2,26176.32,26139.85,26138.1,26150,50.15,63.15,236081,196718,0,0,1.44,0.4658,-25.2819,0.0028,5.7175,-0.5342,-25.2819,SCAN,Waiting
12:56:31,26147.4,26176.32,26139.91,26138.13,26150,49.9,63.15,236081,196718,0,0,1.44,0.4658,-25.2819,0.0028,5.7175,-0.5342,-25.2819,SCAN,Waiting
12:56:35,26148.55,26176.32,26140.3,26138.29,26150,49.9,63,236081,196718,0,0,1.44,0.465,-25.3731,0.0028,5.7164,-0.535,-25.3731,SCAN,Waiting
12:56:38,26150.35,26176.32,26140.9,26138.55,26150,50.35,62.65,236081,196718,0,0,1.44,0.465,-25.3731,0.0028,5.7164,-0.535,-25.3731,SCAN,Waiting
12:56:42,26150.25,26176.33,26140.86,26138.54,26150,49.85,63.05,236081,196718,0,0,1.44,0.465,-25.3731,0.0028,5.7164,-0.535,-25.3731,SCAN,Waiting
12:56:46,26150.05,26176.34,26140.8,26138.51,26150,50.05,62.85,236081,196718,0,0,1.44,0.4651,-25.1843,0.0028,5.7166,-0.5349,-25.1843,SCAN,Waiting
12:56:49,26151.25,26176.34,26141.2,26138.68,26150,49.6,63.1,236081,196718,0,0,1.43,0.4651,-25.1843,0.0028,5.7166,-0.5349,-25.1843,SCAN,Waiting
12:56:54,26149.55,26176.34,26140.63,26138.44,26150,49.6,63.05,236081,196718,0,0,1.43,0.4651,-25.1843,0.0028,5.7166,-0.5349,-25.1843,SCAN,Waiting
12:56:57,26149.9,26176.34,26140.75,26138.49,26150,49.45,63.3,236081,196718,0,0,1.43,0.4647,-25.262,0.0028,5.7142,-0.5353,-25.262,SCAN,Waiting
12:57:01,26148.9,26176.34,26140.41,26138.34,26150,49.25,63.45,236081,196718,0,0,1.43,0.4647,-25.262,0.0028,5.7142,-0.5353,-25.262,SCAN,Waiting
12:57:05,26149.05,26176.34,26140.46,26138.36,26150,49.2,63.6,236081,196718,0,0,1.43,0.4647,-25.262,0.0028,5.7142,-0.5353,-25.262,SCAN,Waiting
12:57:09,26146.15,26176.34,26139.5,26137.95,26150,48.7,64,236081,196718,0,0,1.43,0.4642,-25.1446,0.0028,5.7136,-0.5358,-25.1446,SCAN,Waiting
12:57:13,26146.1,26176.34,26139.48,26137.94,26150,48.7,64.1,236081,196718,0,0,1.43,0.4642,-25.1446,0.0028,5.7136,-0.5358,-25.1446,SCAN,Waiting
12:57:17,26143.3,26176.34,26138.55,26137.54,26150,49.3,63.65,236081,196718,0,0,1.43,0.4642,-25.1446,0.0028,5.7136,-0.5358,-25.1446,SCAN,Waiting
12:57:20,26144.85,26176.34,26139.06,26137.76,26150,48.85,64,236081,196718,0,0,1.43,0.461,-25.1844,0.0028,5.7091,-0.539,-25.1844,SCAN,Waiting
12:57:24,26143.95,26176.34,26138.76,26137.64,26150,48.95,63.75,236081,196718,0,0,1.43,0.461,-25.1844,0.0028,5.7091,-0.539,-25.1844,SCAN,Waiting
12:57:28,26143.3,26176.34,26138.55,26137.54,26150,49.2,63.9,236081,196718,0,0,1.43,0.461,-25.1844,0.0028,5.7091,-0.539,-25.1844,SCAN,Waiting
12:57:31,26143.9,26176.34,26138.75,26137.63,26150,49.45,63.7,236081,196718,0,0,1.43,0.4595,-25.0421,0.0028,5.7068,-0.5405,-25.0421,SCAN,Waiting
12:57:34,26144.25,26176.34,26138.86,26137.68,26150,49.1,63.95,236081,196718,0,0,1.43,0.4595,-25.0421,0.0028,5.7068,-0.5405,-25.0421,SCAN,Waiting
12:57:38,26142.85,26176.34,26138.4,26137.48,26150,49.1,63.9,236081,196718,0,0,1.43,0.4595,-25.0421,0.0028,5.7068,-0.5405,-25.0421,SCAN,Waiting
12:57:42,26141.3,26176.34,26137.88,26137.26,26150,49.2,63.75,236081,196718,0,0,1.43,0.46,-25.1372,0.0028,5.7075,-0.54,-25.1372,SCAN,Waiting
12:57:46,26141.1,26176.35,26137.81,26137.23,26150,49,63.95,236081,196718,0,0,1.43,0.46,-25.1372,0.0028,5.7075,-0.54,-25.1372,SCAN,Waiting
12:57:49,26142.2,26176.34,26138.18,26137.39,26150,49.25,63.6,236081,196718,0,0,1.43,0.46,-25.1372,0.0028,5.7075,-0.54,-25.1372,SCAN,Waiting
12:57:52,26140.25,26176.34,26137.53,26137.11,26150,49.1,63.75,236081,196718,0,0,1.43,0.461,-25.2397,0.0028,5.709,-0.539,-25.2397,SCAN,Waiting
12:57:57,26139.2,26176.34,26137.18,26136.96,26150,49,63.9,236081,196718,0,0,1.43,0.461,-25.2397,0.0028,5.709,-0.539,-25.2397,SCAN,Waiting
12:58:00,26139.1,26176.34,26137.15,26136.94,26150,49.25,63.75,236081,196718,0,0,1.43,0.461,-25.2397,0.0028,5.709,-0.539,-25.2397,SCAN,Waiting
12:58:03,26139.55,26176.35,26137.3,26137.01,26150,49.25,63.6,236081,196718,0,0,1.43,0.4604,-25.17,0.0028,5.7064,-0.5396,-25.17,SCAN,Waiting
12:58:07,26138.9,26176.35,26137.08,26136.91,26150,49.2,63.55,236081,196718,0,0,1.43,0.4604,-25.17,0.0028,5.7064,-0.5396,-25.17,SCAN,Waiting
12:58:10,26139.2,26176.35,26137.18,26136.96,26150,49.2,63.65,236081,196718,0,0,1.43,0.4604,-25.17,0.0028,5.7064,-0.5396,-25.17,SCAN,Waiting
12:58:14,26139.8,26176.35,26137.38,26137.04,26150,49.45,63.4,236081,196718,0,0,1.43,0.4593,-25.2332,0.0028,5.7046,-0.5407,-25.2332,SCAN,Waiting
12:58:18,26139.05,26176.35,26137.13,26136.94,26150,49.55,63.35,236081,196718,0,0,1.43,0.4593,-25.2332,0.0028,5.7046,-0.5407,-25.2332,SCAN,Waiting
12:58:22,26138.1,26176.34,26136.81,26136.8,26150,49.65,63.3,236081,196718,0,0,1.43,0.4593,-25.2332,0.0028,5.7046,-0.5407,-25.2332,SCAN,Waiting
12:58:26,26139.45,26176.35,26137.26,26136.99,26150,49.35,63.6,236081,196718,0,0,1.43,0.462,-25.2567,0.0028,5.7086,-0.538,-25.2567,SCAN,Waiting
12:58:30,26140.2,26176.36,26137.51,26137.1,26150,49.55,63.5,236081,196718,0,0,1.43,0.462,-25.2567,0.0028,5.7086,-0.538,-25.2567,SCAN,Waiting
12:58:33,26138.3,26176.35,26136.88,26136.83,26150,49.45,63.5,236081,196718,0,0,1.43,0.462,-25.2567,0.0028,5.7086,-0.538,-25.2567,SCAN,Waiting
12:58:37,26136.35,26176.36,26136.23,26136.55,26150,48.7,63.9,236081,196718,0,0,1.43,0.4638,-25.1896,0.0028,5.7113,-0.5362,-25.1896,SCAN,Waiting
12:58:41,26135.9,26176.35,26136.08,26136.49,26150,48.7,63.9,236081,196718,0,0,1.43,0.4638,-25.1896,0.0028,5.7113,-0.5362,-25.1896,SCAN,Waiting
12:58:45,26134.85,26176.35,26135.73,26136.34,26150,48.7,63.9,236081,196718,0,0,1.43,0.4638,-25.1896,0.0028,5.7113,-0.5362,-25.1896,SCAN,Waiting
12:58:49,26136.3,26176.35,26136.21,26136.54,26150,49,63.8,236081,196718,0,0,1.43,0.4622,-25.2374,0.0028,5.709,-0.5378,-25.2374,SCAN,Waiting
12:58:53,26136.75,26176.35,26136.36,26136.61,26150,49.4,63.15,236081,196718,0,0,1.43,0.4622,-25.2374,0.0028,5.709,-0.5378,-25.2374,SCAN,Waiting
12:58:56,26138.15,26176.35,26136.83,26136.81,26150,49.4,63.15,236081,196718,0,0,1.43,0.4622,-25.2374,0.0028,5.709,-0.5378,-25.2374,SCAN,Waiting
12:58:59,26138.95,26176.35,26137.1,26136.92,26150,49.65,63,236081,196718,0,0,1.44,0.4591,-25.1346,0.0028,5.7025,-0.5409,-25.1346,SCAN,Waiting
12:59:02,26140.95,26176.35,26137.76,26137.21,26150,49.85,62.55,235247,200621,-834,3903,1.45,0.4591,-25.1346,0.0028,5.7025,-0.5409,-25.1346,SCAN,Waiting
12:59:07,26141.75,26176.35,26138.03,26137.32,26150,49.9,62.8,235247,200621,0,0,1.45,0.4591,-25.1346,0.0028,5.7025,-0.5409,-25.1346,SCAN,Waiting
12:59:10,26140.35,26176.37,26137.56,26137.12,26150,49.9,62.5,235247,200621,0,0,1.45,0.4638,-25.1598,0.0028,5.7094,-0.5362,-25.1598,SCAN,Waiting
12:59:14,26141.1,26176.36,26137.81,26137.23,26150,50.15,62.35,235247,200621,0,0,1.45,0.4638,-25.1598,0.0028,5.7094,-0.5362,-25.1598,SCAN,Waiting
12:59:17,26140.7,26176.35,26137.68,26137.17,26150,50.1,62.25,235247,200621,0,0,1.45,0.4638,-25.1598,0.0028,5.7094,-0.5362,-25.1598,SCAN,Waiting
12:59:20,26141.8,26176.35,26138.05,26137.33,26150,50.4,62.1,235247,200621,0,0,1.45,0.466,-25.2415,0.0028,5.7124,-0.534,-25.2415,SCAN,Waiting
12:59:24,26141.35,26176.35,26137.9,26137.26,26150,50.25,62.25,235247,200621,0,0,1.45,0.466,-25.2415,0.0028,5.7124,-0.534,-25.2415,SCAN,Waiting
12:59:27,26140.6,26176.35,26137.65,26137.16,26150,50.2,62.4,235247,200621,0,0,1.45,0.466,-25.2415,0.0028,5.7124,-0.534,-25.2415,SCAN,Waiting
12:59:31,26139.65,26176.34,26137.33,26137.02,26150,49.9,62.9,235247,200621,0,0,1.45,0.4672,-25.2214,0.0028,5.714,-0.5328,-25.2214,SCAN,Waiting
12:59:35,26141.0,26176.36,26137.78,26137.21,26150,49.95,62.7,235247,200621,0,0,1.45,0.4672,-25.2214,0.0028,5.714,-0.5328,-25.2214,SCAN,Waiting
12:59:38,26139.4,26176.37,26137.25,26136.99,26150,49.9,62.75,235247,200621,0,0,1.45,0.4672,-25.2214,0.0028,5.714,-0.5328,-25.2214,SCAN,Waiting
12:59:42,26139.6,26176.37,26137.31,26137.01,26150,49.9,62.75,235247,200621,0,0,1.45,0.4673,-25.267,0.0028,5.714,-0.5327,-25.267,SCAN,Waiting
12:59:46,26140.6,26176.37,26138.4,26137.52,26150,49.95,62.6,235247,200621,0,0,1.45,0.4673,-25.267,0.0028,5.714,-0.5327,-25.267,SCAN,Waiting
12:59:50,26140.75,26176.37,26138.45,26137.54,26150,49.9,62.65,235247,200621,0,0,1.45,0.4659,-25.2513,0.0028,5.7122,-0.5341,-25.2513,SCAN,Waiting
12:59:54,26140.55,26176.37,26138.38,26137.51,26150,49.85,62.75,235247,200621,0,0,1.45,0.4659,-25.2513,0.0028,5.7122,-0.5341,-25.2513,SCAN,Waiting
12:59:58,26139.9,26176.37,26138.16,26137.42,26150,50.25,62.4,235247,200621,0,0,1.45,0.4659,-25.2513,0.0028,5.7122,-0.5341,-25.2513,SCAN,Waiting
13:00:02,26140.1,26176.37,26138.23,26137.45,26150,50.25,62.4,235247,200621,0,0,1.45,0.4659,-25.2513,0.0028,5.7122,-0.5341,-25.2513,SCAN,Waiting
13:00:06,26139.65,26176.37,26138.08,26137.38,26150,50.2,62.6,235247,200621,0,0,1.45,0.4651,-25.2477,0.0028,5.7094,-0.5349,-25.2477,SCAN,Waiting
13:00:10,26140.15,26176.37,26138.25,26137.46,26150,49.95,62.5,235247,200621,0,0,1.45,0.4651,-25.2477,0.0028,5.7094,-0.5349,-25.2477,SCAN,Waiting
13:00:14,26139.15,26176.37,26137.91,26137.31,26150,49.95,62.55,235247,200621,0,0,1.45,0.4656,-25.264,0.0028,5.71,-0.5344,-25.264,SCAN,Waiting
13:00:17,26139.9,26176.37,26138.16,26137.42,26150,50.15,62.55,235247,200621,0,0,1.45,0.4656,-25.264,0.0028,5.71,-0.5344,-25.264,SCAN,Waiting
13:00:20,26139.35,26176.37,26137.98,26137.34,26150,50,62.55,235247,200621,0,0,1.45,0.4656,-25.264,0.0028,5.71,-0.5344,-25.264,SCAN,Waiting
13:00:24,26141.2,26176.37,26138.6,26137.61,26150,50.15,62.6,235247,200621,0,0,1.45,0.4656,-25.264,0.0028,5.71,-0.5344,-25.264,SCAN,Waiting
13:00:27,26139.2,26176.37,26137.93,26137.32,26150,49.95,62.75,235247,200621,0,0,1.45,0.4658,-25.2444,0.0028,5.7104,-0.5342,-25.2444,SCAN,Waiting
13:00:31,26139.75,26176.37,26138.11,26137.4,26150,49.5,63.25,235247,200621,0,0,1.45,0.4658,-25.2444,0.0028,5.7104,-0.5342,-25.2444,SCAN,Waiting
13:00:34,26139.75,26176.38,26138.11,26137.4,26150,50,62.6,235247,200621,0,0,1.45,0.4658,-25.2444,0.0028,5.7104,-0.5342,-25.2444,SCAN,Waiting
13:00:39,26140.1,26176.38,26138.23,26137.45,26150,50.05,62.45,235247,200621,0,0,1.45,0.4658,-25.2444,0.0028,5.7104,-0.5342,-25.2444,SCAN,Waiting
13:00:43,26141.4,26176.38,26138.66,26137.63,26150,50.3,62,235247,200621,0,0,1.45,0.4651,-25.2249,0.0028,5.7094,-0.5349,-25.2249,SCAN,Waiting
13:00:47,26140.7,26176.38,26138.43,26137.53,26150,50.3,62.05,235247,200621,0,0,1.45,0.4651,-25.2249,0.0028,5.7094,-0.5349,-25.2249,SCAN,Waiting
13:00:50,26140.65,26176.38,26138.41,26137.53,26150,50.25,62.1,235247,200621,0,0,1.45,0.4651,-25.2249,0.0028,5.7094,-0.5349,-25.2249,SCAN,Waiting
13:00:55,26141.15,26176.38,26138.58,26137.6,26150,50.25,62.35,235247,200621,0,0,1.45,0.4651,-25.2249,0.0028,5.7094,-0.5349,-25.2249,SCAN,Waiting
13:00:58,26140.5,26176.38,26138.36,26137.51,26150,50.2,62.15,235247,200621,0,0,1.45,0.4684,-25.1868,0.0028,5.7118,-0.5316,-25.1868,SCAN,Waiting
13:01:04,26141.9,26176.38,26138.83,26137.71,26150,50.25,62.2,235247,200621,0,0,1.45,0.4684,-25.1868,0.0028,5.7118,-0.5316,-25.1868,SCAN,Waiting
13:01:09,26141.7,26176.38,26138.76,26137.68,26150,50.5,62.2,235247,200621,0,0,1.45,0.4677,-25.2691,0.0028,5.7109,-0.5323,-25.2691,SCAN,Waiting
13:01:13,26141.95,26176.39,26138.85,26137.71,26150,50.25,62.05,235247,200621,0,0,1.45,0.4677,-25.2691,0.0028,5.7109,-0.5323,-25.2691,SCAN,Waiting
13:01:17,26142.3,26176.39,26138.96,26137.76,26150,50.5,61.9,235247,200621,0,0,1.45,0.4677,-25.2691,0.0028,5.7109,-0.5323,-25.2691,SCAN,Waiting
13:01:21,26142.95,26176.39,26139.18,26137.86,26150,50.45,62,235247,200621,0,0,1.45,0.4677,-25.3148,0.0028,5.711,-0.5323,-25.3148,SCAN,Waiting
13:01:26,26141.25,26176.38,26138.61,26137.61,26150,50.15,62.35,235247,200621,0,0,1.45,0.4677,-25.3148,0.0028,5.711,-0.5323,-25.3148,SCAN,Waiting
13:01:32,26141.4,26176.38,26138.66,26137.63,26150,50.15,62.35,235247,200621,0,0,1.45,0.4684,-25.2652,0.0028,5.7118,-0.5316,-25.2652,SCAN,Waiting
13:01:35,26142.1,26176.38,26138.9,26137.73,26150,49.9,62.45,235247,200621,0,0,1.45,0.4684,-25.2652,0.0028,5.7118,-0.5316,-25.2652,SCAN,Waiting
13:01:40,26140.6,26176.39,26138.4,26137.52,26150,49.85,62.8,235247,200621,0,0,1.45,0.4684,-25.2652,0.0028,5.7118,-0.5316,-25.2652,SCAN,Waiting
13:01:45,26140.85,26176.39,26138.48,26137.56,26150,49.6,62.7,235247,200621,0,0,1.45,0.4676,-25.2006,0.0028,5.7108,-0.5324,-25.2006,SCAN,Waiting
13:01:49,26140.3,26176.39,26138.3,26137.48,26150,49.75,62.55,235247,200621,0,0,1.45,0.4676,-25.2006,0.0028,5.7108,-0.5324,-25.2006,SCAN,Waiting
