Timestamp,Nifty_LTP,VWAP,EMA5,EMA13,Looking_At_Strike,Strike_Price,OI,OI_Change,Status,Reason
2025-12-15T10:20:00,26050.0,26026.9,26043.4,26035.5,NSE-NIFTY-30Dec25-26050-CE,0,163540.0,-163619.0,SCAN,Near DayHigh (8.4pts)
2025-12-15T10:25:00,26061.7,26027.8,26049.5,26039.7,NSE-NIFTY-30Dec25-26050-CE,0,326925.0,163385.0,SCAN,Near DayHigh (2.4pts)
2025-12-15T10:30:00,26055.2,26028.4,26051.4,26042.1,NSE-NIFTY-30Dec25-26050-CE,0,326806.0,-119.0,SCAN,Near DayHigh (9.8pts)
2025-12-15T10:35:00,26039.0,26028.7,26047.3,26041.6,NSE-NIFTY-30Dec25-26050-CE,0,163317.0,-163489.0,SCAN,Waiting
2025-12-15T10:40:00,26052.6,26029.2,26049.1,26043.3,NSE-NIFTY-30Dec25-26050-CE,0,326214.0,162897.0,SCAN,No Short Covering
2025-12-15T10:45:00,26070.0,26030.4,26056.0,26047.3,NSE-NIFTY-30Dec25-26050-CE,0,326000.0,-214.0,SCAN,Near DayHigh (7.2pts)
2025-12-15T10:50:00,26073.0,26031.3,26061.7,26051.2,NSE-NIFTY-30Dec25-26050-CE,0,162789.0,-163211.0,SCAN,Near DayHigh (4.2pts)
2025-12-15T10:55:00,26064.7,26032.5,26062.7,26053.2,NSE-NIFTY-30Dec25-26050-CE,0,325204.0,162415.0,SCAN,No Short Covering
2025-12-15T11:00:00,26067.5,26032.9,26064.3,26055.3,NSE-NIFTY-30Dec25-26050-CE,0,324614.0,-590.0,SCAN,Near DayHigh (9.7pts)
2025-12-15T11:05:00,26055.1,26033.2,26061.2,26055.3,NSE-NIFTY-30Dec25-26050-CE,0,162161.0,-162453.0,SCAN,Waiting
2025-12-15T11:10:00,26061.4,26033.4,26061.3,26056.2,NSE-NIFTY-30Dec25-26050-CE,0,324284.0,162123.0,SCAN,No Short Covering
2025-12-15T11:15:00,26057.3,26033.6,26060.0,26056.3,NSE-NIFTY-30Dec25-26050-CE,0,324215.0,-69.0,SCAN,Waiting
2025-12-15T11:20:00,26058.0,26033.8,26059.3,26056.6,NSE-NIFTY-30Dec25-26050-CE,0,161913.0,-162302.0,SCAN,Waiting
2025-12-15T11:25:00,26075.0,26035.4,26064.5,26059.2,NSE-NIFTY-30Dec25-26100-CE,0,323666.0,161753.0,SCAN,Near DayHigh (8.5pts)
2025-12-15T11:30:00,26047.0,26035.9,26058.7,26057.5,NSE-NIFTY-30Dec25-26050-CE,0,323458.0,-208.0,SCAN,Waiting
2025-12-15T11:35:00,26049.3,26036.3,26055.6,26056.3,NSE-NIFTY-30Dec25-26050-CE,0,161855.0,-161603.0,SCAN,Waiting
2025-12-15T11:40:00,26047.2,26036.4,26052.8,26055.0,NSE-NIFTY-30Dec25-26050-CE,0,323571.0,161716.0,SCAN,No Short Covering
2025-12-15T11:45:00,26079.9,26036.8,26061.8,26058.6,NSE-NIFTY-30Dec25-26100-CE,0,161744.0,-161827.0,SCAN,Near DayHigh (3.6pts)
2025-12-15T11:50:00,26099.9,26040.3,26074.5,26064.5,NSE-NIFTY-30Dec25-26100-CE,0,322787.0,161043.0,SCAN,Near DayHigh (8.3pts)
2025-12-15T11:55:00,26108.5,26043.3,26085.8,26070.8,NSE-NIFTY-30Dec25-26100-CE,0,321738.0,-1049.0,SCAN,Near DayHigh (6.2pts)
2025-12-15T12:00:00,26102.0,26044.5,26091.2,26075.3,NSE-NIFTY-30Dec25-26100-CE,195.25,160569.0,-161169.0,SKIP,Premium > Budget
2025-12-15T12:05:00,26106.1,26046.6,26096.2,26079.7,NSE-NIFTY-30Dec25-26100-CE,0,321278.0,160709.0,SCAN,No Short Covering
2025-12-15T12:10:00,26110.0,26047.5,26100.8,26084.1,NSE-NIFTY-30Dec25-26100-CE,0,321689.0,411.0,SCAN,No Short Covering
2025-12-15T12:15:00,26100.0,26047.9,26100.5,26086.4,NSE-NIFTY-30Dec25-26100-CE,0,161009.0,-160680.0,SCAN,Waiting
2025-12-15T12:20:00,26106.6,26048.2,26102.6,26089.3,NSE-NIFTY-30Dec25-26100-CE,0,322114.0,161105.0,SCAN,No Short Covering
2025-12-15T12:25:00,26102.8,26048.7,26102.6,26091.2,NSE-NIFTY-30Dec25-26100-CE,0,322122.0,8.0,SCAN,No Short Covering
2025-12-15T12:30:00,26114.0,26049.1,26106.4,26094.5,NSE-NIFTY-30Dec25-26100-CE,0,160770.0,-161352.0,SCAN,Near DayHigh (8.6pts)
2025-12-15T12:35:00,26105.0,26049.4,26105.9,26096.0,NSE-NIFTY-30Dec25-26100-CE,0,321579.0,160809.0,SCAN,No Short Covering
2025-12-15T12:40:00,26097.0,26049.8,26103.0,26096.1,NSE-NIFTY-30Dec25-26100-CE,0,321606.0,27.0,SCAN,No Short Covering
2025-12-15T12:45:00,26100.0,26050.1,26102.0,26096.7,NSE-NIFTY-30Dec25-26100-CE,0,160766.0,-160840.0,SCAN,Waiting
2025-12-15T12:50:00,26102.0,26050.3,26102.0,26097.4,NSE-NIFTY-30Dec25-26100-CE,0,321540.0,160774.0,SCAN,No Short Covering
2025-12-15T12:55:00,26103.0,26050.6,26102.3,26098.2,NSE-NIFTY-30Dec25-26100-CE,194.9,321519.0,-21.0,SKIP,Premium > Budget
2025-12-15T13:00:00,26106.5,26051.0,26103.7,26099.4,NSE-NIFTY-30Dec25-26100-CE,195.85,160782.0,-160737.0,SKIP,Premium > Budget
2025-12-15T13:05:00,26116.6,26051.5,26108.0,26101.9,NSE-NIFTY-30Dec25-26100-CE,0,321616.0,160834.0,SCAN,Near DayHigh (6.0pts)
2025-12-15T13:10:00,26125.2,26052.2,26113.7,26105.2,NSE-NIFTY-30Dec25-26150-CE,0,321621.0,5.0,SCAN,Near DayHigh (1.7pts)
2025-12-15T13:15:00,26110.0,26052.9,26112.5,26105.9,NSE-NIFTY-30Dec25-26100-CE,0,160819.0,-160802.0,SCAN,Waiting
2025-12-15T13:20:00,26117.0,26053.2,26114.0,26107.5,NSE-NIFTY-30Dec25-26100-CE,0,321715.0,160896.0,SCAN,No Short Covering
2025-12-15T13:25:00,26105.0,26053.4,26111.0,26107.1,NSE-NIFTY-30Dec25-26100-CE,0,321765.0,50.0,SCAN,No Short Covering
2025-12-15T13:30:00,26114.2,26053.8,26112.1,26108.1,NSE-NIFTY-30Dec25-26100-CE,197.1,160912.0,-160853.0,SKIP,Premium > Budget
2025-12-15T13:35:00,26115.9,26054.0,26113.3,26109.2,NSE-NIFTY-30Dec25-26100-CE,0,321880.0,160968.0,SCAN,No Short Covering
2025-12-15T13:40:00,26105.0,26055.2,26110.6,26108.6,NSE-NIFTY-30Dec25-26100-CE,0,322104.0,224.0,SCAN,No Short Covering
2025-12-15T13:45:00,26115.0,26055.6,26112.0,26109.5,NSE-NIFTY-30Dec25-26100-CE,197.05,161164.0,-160940.0,SKIP,Premium > Budget
2025-12-15T13:50:00,26120.5,26056.3,26114.9,26111.1,NSE-NIFTY-30Dec25-26100-CE,0,322444.0,161280.0,SCAN,Near DayHigh (8.2pts)
2025-12-15T13:55:00,26105.0,26056.6,26111.6,26110.2,NSE-NIFTY-30Dec25-26100-CE,0,322328.0,-116.0,SCAN,Waiting
2025-12-15T14:00:00,26119.2,26057.3,26114.1,26111.5,NSE-NIFTY-30Dec25-26100-CE,0,161188.0,-161140.0,SCAN,Near DayHigh (9.5pts)
2025-12-15T14:05:00,26094.0,26057.7,26107.4,26109.0,NSE-NIFTY-30Dec25-26100-CE,0,322377.0,161189.0,SCAN,No Short Covering
2025-12-15T14:10:00,26099.0,26058.4,26104.6,26107.6,NSE-NIFTY-30Dec25-26100-CE,0,322213.0,-164.0,SCAN,Waiting
2025-12-15T14:15:00,26102.1,26058.6,26103.8,26106.8,NSE-NIFTY-30Dec25-26100-CE,0,161060.0,-161153.0,SCAN,Waiting
2025-12-15T14:20:00,26100.4,26058.9,26102.6,26105.9,NSE-NIFTY-30Dec25-26100-CE,0,322091.0,161031.0,SCAN,No Short Covering
2025-12-15T14:25:00,26107.4,26059.3,26104.2,26106.1,NSE-NIFTY-30Dec25-26100-CE,0,322176.0,85.0,SCAN,No Short Covering
2025-12-15T14:30:00,26104.0,26059.9,26104.2,26105.8,NSE-NIFTY-30Dec25-26100-CE,0,160983.0,-161193.0,SCAN,Waiting
2025-12-15T14:35:00,26098.0,26060.6,26102.1,26104.7,NSE-NIFTY-30Dec25-26100-CE,0,321572.0,160589.0,SCAN,No Short Covering
2025-12-15T14:40:00,26124.0,26061.1,26109.4,26107.4,NSE-NIFTY-30Dec25-26100-CE,0,321626.0,54.0,SCAN,Near DayHigh (4.7pts)
2025-12-15T14:45:00,26114.6,26062.4,26111.1,26108.5,NSE-NIFTY-30Dec25-26100-CE,203.0,160557.0,-161069.0,SKIP,Premium > Budget
2025-12-15T14:50:00,26119.9,26062.6,26114.1,26110.1,NSE-NIFTY-30Dec25-26100-CE,0,321024.0,160467.0,SCAN,No Short Covering
2025-12-15T14:55:00,26115.3,26063.0,26114.5,26110.8,NSE-NIFTY-30Dec25-26100-CE,200.1,160500.0,-160524.0,SKIP,Premium > Budget
2025-12-15T15:00:00,26107.0,26063.3,26112.0,26110.3,NSE-NIFTY-30Dec25-26100-CE,0,320940.0,160440.0,SCAN,No Short Covering
2025-12-15T15:05:00,26112.2,26063.9,26112.1,26110.6,NSE-NIFTY-30Dec25-26100-CE,194.1,320722.0,-218.0,SKIP,Premium > Budget
2025-12-15T15:10:00,26111.1,26064.2,26111.7,26110.6,NSE-NIFTY-30Dec25-26100-CE,0,160323.0,-160399.0,SCAN,Waiting
2025-12-15T15:15:00,26109.0,26064.8,26110.8,26110.4,NSE-NIFTY-30Dec25-26100-CE,0,320649.0,160326.0,SCAN,No Short Covering
2025-12-15T15:20:00,26110.9,26065.4,26110.8,26110.5,NSE-NIFTY-30Dec25-26100-CE,193.8,320484.0,-165.0,SKIP,Premium > Budget
2025-12-15T15:25:00,26103.3,26066.2,26108.3,26109.5,NSE-NIFTY-30Dec25-26100-CE,0,160133.0,-160351.0,SCAN,Waiting
2025-12-16T09:00:00,26103.3,26066.3,26106.7,26108.6,NSE-NIFTY-30Dec25-26100-CE,0,160133.0,0.0,SCAN,No Short Covering
2025-12-16T09:05:00,26012.0,26066.3,26075.1,26094.8,NSE-NIFTY-30Dec25-26000-CE,0,158750.0,-1383.0,SCAN,Waiting
2025-12-16T09:15:00,26022.1,26063.0,26057.4,26084.4,NSE-NIFTY-30Dec25-26000-CE,0,476505.0,317755.0,SCAN,No Short Covering
2025-12-16T09:20:00,26010.0,26061.6,26041.6,26073.8,NSE-NIFTY-30Dec25-26000-CE,0,158746.0,-317759.0,SCAN,Waiting
2025-12-16T09:25:00,26006.1,26059.7,26029.8,26064.1,NSE-NIFTY-30Dec25-26000-CE,0,317459.0,158713.0,SCAN,No Short Covering
2025-12-16T09:30:00,26008.8,26057.3,26022.8,26056.2,NSE-NIFTY-30Dec25-26000-CE,0,318458.0,999.0,SCAN,No Short Covering
2025-12-16T09:35:00,26007.0,26056.3,26017.5,26049.2,NSE-NIFTY-30Dec25-26000-CE,0,159381.0,-159077.0,SCAN,Waiting
2025-12-16T09:40:00,26013.7,26055.6,26016.3,26044.1,NSE-NIFTY-30Dec25-26000-CE,0,318956.0,159575.0,SCAN,No Short Covering
2025-12-16T09:45:00,26022.2,26055.2,26018.2,26041.0,NSE-NIFTY-30Dec25-26000-CE,0,319307.0,351.0,SCAN,No Short Covering
2025-12-16T09:50:00,26024.3,26055.0,26020.3,26038.6,NSE-NIFTY-30Dec25-26000-CE,0,159682.0,-159625.0,SCAN,Waiting
2025-12-16T09:55:00,25988.0,26053.6,26009.5,26031.4,NSE-NIFTY-30Dec25-26000-CE,0,319245.0,159563.0,SCAN,No Short Covering
2025-12-16T10:00:00,25973.4,26051.0,25997.5,26023.1,NSE-NIFTY-30Dec25-25950-CE,0,319325.0,80.0,SCAN,No Short Covering
2025-12-16T10:05:00,25975.8,26050.1,25990.2,26016.3,NSE-NIFTY-30Dec25-26000-CE,0,159925.0,-159400.0,SCAN,Waiting
2025-12-16T10:10:00,25976.0,26049.4,25985.5,26010.6,NSE-NIFTY-30Dec25-26000-CE,0,320034.0,160109.0,SCAN,No Short Covering
2025-12-16T10:15:00,25995.0,26048.2,25988.7,26008.3,NSE-NIFTY-30Dec25-26000-CE,0,321058.0,1024.0,SCAN,No Short Covering
2025-12-16T10:20:00,25994.3,26047.9,25990.5,26006.3,NSE-NIFTY-30Dec25-26000-CE,0,160590.0,-160468.0,SCAN,Waiting
2025-12-16T10:25:00,25995.0,26047.6,25992.0,26004.7,NSE-NIFTY-30Dec25-26000-CE,0,321071.0,160481.0,SCAN,No Short Covering
2025-12-16T10:30:00,25995.7,26047.4,25993.3,26003.4,NSE-NIFTY-30Dec25-26000-CE,0,321020.0,-51.0,SCAN,Waiting
2025-12-16T10:35:00,25988.5,26047.1,25991.7,26001.3,NSE-NIFTY-30Dec25-26000-CE,0,160463.0,-160557.0,SCAN,Waiting
2025-12-16T10:40:00,25989.7,26047.0,25991.0,25999.6,NSE-NIFTY-30Dec25-26000-CE,0,320954.0,160491.0,SCAN,No Short Covering
2025-12-16T10:45:00,25980.9,26046.7,25987.6,25997.0,NSE-NIFTY-30Dec25-26000-CE,0,320960.0,6.0,SCAN,No Short Covering
2025-12-16T10:50:00,25988.0,26046.0,25987.8,25995.7,NSE-NIFTY-30Dec25-26000-CE,0,160504.0,-160456.0,SCAN,Waiting
2025-12-16T10:55:00,25984.0,26045.7,25986.5,25994.0,NSE-NIFTY-30Dec25-26000-CE,0,321426.0,160922.0,SCAN,No Short Covering
2025-12-16T11:00:00,25982.1,26045.5,25985.0,25992.3,NSE-NIFTY-30Dec25-26000-CE,0,321615.0,189.0,SCAN,No Short Covering
2025-12-16T11:05:00,25986.0,26045.3,25985.4,25991.4,NSE-NIFTY-30Dec25-26000-CE,0,160839.0,-160776.0,SCAN,Waiting
2025-12-16T11:10:00,25982.0,26045.0,25984.2,25990.1,NSE-NIFTY-30Dec25-26000-CE,0,321690.0,160851.0,SCAN,No Short Covering
2025-12-16T11:15:00,25985.0,26044.8,25984.5,25989.3,NSE-NIFTY-30Dec25-26000-CE,0,321751.0,61.0,SCAN,No Short Covering
2025-12-16T11:20:00,25980.4,26044.7,25983.1,25988.1,NSE-NIFTY-30Dec25-26000-CE,0,160914.0,-160837.0,SCAN,Waiting
2025-12-16T11:25:00,25985.1,26044.6,25983.8,25987.6,NSE-NIFTY-30Dec25-26000-CE,0,321854.0,160940.0,SCAN,No Short Covering
2025-12-16T11:30:00,25969.7,26044.3,25979.1,25985.1,NSE-NIFTY-30Dec25-25950-CE,0,321888.0,34.0,SCAN,No Short Covering
2025-12-16T11:35:00,25961.8,26042.7,25973.3,25981.8,NSE-NIFTY-30Dec25-25950-CE,0,161295.0,-160593.0,SCAN,Waiting
2025-12-16T11:40:00,25955.3,26042.3,25967.3,25978.0,NSE-NIFTY-30Dec25-25950-CE,0,322708.0,161413.0,SCAN,No Short Covering
2025-12-16T11:45:00,25962.0,26041.7,25965.5,25975.7,NSE-NIFTY-30Dec25-25950-CE,0,161453.0,-161255.0,SCAN,Waiting
2025-12-16T11:50:00,25970.4,26041.0,25967.2,25974.9,NSE-NIFTY-30Dec25-25950-CE,0,322884.0,161431.0,SCAN,No Short Covering
2025-12-16T11:55:00,25959.0,26040.8,25964.4,25972.7,NSE-NIFTY-30Dec25-25950-CE,0,161396.0,-161488.0,SCAN,Waiting
2025-12-16T12:00:00,25958.0,26039.7,25962.3,25970.6,NSE-NIFTY-30Dec25-25950-CE,0,161230.0,-166.0,SCAN,Waiting
2025-12-16T12:05:00,25968.0,26038.9,25964.2,25970.2,NSE-NIFTY-30Dec25-25950-CE,0,321594.0,160364.0,SCAN,No Short Covering
2025-12-16T12:10:00,25969.0,26038.7,25965.8,25970.0,NSE-NIFTY-30Dec25-25950-CE,0,321212.0,-382.0,SCAN,Waiting
2025-12-16T12:15:00,25978.8,26038.6,25970.1,25971.3,NSE-NIFTY-30Dec25-26000-CE,0,160620.0,-160592.0,SCAN,Waiting
2025-12-16T12:20:00,25974.2,26038.2,25971.5,25971.7,NSE-NIFTY-30Dec25-25950-CE,0,321271.0,160651.0,SCAN,No Short Covering
2025-12-16T12:25:00,25985.2,26037.9,25976.1,25973.6,NSE-NIFTY-30Dec25-26000-CE,0,321240.0,-31.0,SCAN,Waiting
2025-12-16T12:30:00,25981.1,26037.6,25977.7,25974.7,NSE-NIFTY-30Dec25-26000-CE,0,160445.0,-160795.0,SCAN,Waiting
2025-12-16T12:35:00,25968.0,26037.2,25974.5,25973.7,NSE-NIFTY-30Dec25-25950-CE,0,320967.0,160522.0,SCAN,No Short Covering
2025-12-16T12:40:00,25966.5,26036.7,25971.8,25972.7,NSE-NIFTY-30Dec25-25950-CE,0,321327.0,360.0,SCAN,No Short Covering
2025-12-16T12:45:00,25961.0,26036.4,25968.2,25971.0,NSE-NIFTY-30Dec25-25950-CE,0,160699.0,-160628.0,SCAN,Waiting
2025-12-16T12:50:00,25968.5,26036.3,25968.3,25970.7,NSE-NIFTY-30Dec25-25950-CE,0,321547.0,160848.0,SCAN,No Short Covering
2025-12-16T12:55:00,25975.0,26036.2,25970.5,25971.3,NSE-NIFTY-30Dec25-26000-CE,0,321612.0,65.0,SCAN,No Short Covering
2025-12-16T13:00:00,25965.6,26036.1,25968.9,25970.5,NSE-NIFTY-30Dec25-25950-CE,0,160429.0,-161183.0,SCAN,Waiting
2025-12-16T13:05:00,25960.0,26035.7,25965.9,25969.0,NSE-NIFTY-30Dec25-25950-CE,0,320915.0,160486.0,SCAN,No Short Covering
2025-12-16T13:10:00,25957.3,26035.1,25963.1,25967.3,NSE-NIFTY-30Dec25-25950-CE,0,321349.0,434.0,SCAN,No Short Covering
2025-12-16T13:15:00,25964.0,26034.9,25963.4,25966.8,NSE-NIFTY-30Dec25-25950-CE,0,160837.0,-160512.0,SCAN,Waiting
2025-12-16T13:20:00,25964.0,26034.7,25963.6,25966.4,NSE-NIFTY-30Dec25-25950-CE,0,321728.0,160891.0,SCAN,No Short Covering
