Timestamp,Fut_Price,Fut_VWAP,Vol_Ratio,Trend,Strike,Opt_Symbol,Opt_LTP,OI_Chg,Spread,Signal,PnL,Balance
13:32:54,26011.9,25993.64,0.85,BULLISH,26000,NIFTY25D2326000CE,62.9,84.09,0.0,WAIT,0.0,10000.0
13:32:57,26011.9,25993.64,0.85,BULLISH,26000,NIFTY25D2326000CE,62.8,84.09,0.0,WAIT,0.0,10000.0
13:32:59,26011.9,25993.64,0.85,BULLISH,26000,NIFTY25D2326000CE,62.85,84.09,0.0,WAIT,0.0,10000.0
13:33:02,26011.9,25993.65,0.01,BULLISH,26000,NIFTY25D2326000CE,62.85,84.09,0.0,WAIT,0.0,10000.0
13:33:05,26011.9,25993.75,0.22,BULLISH,26000,NIFTY25D2326000CE,63.0,84.09,0.0,WAIT,0.0,10000.0
13:33:08,26010.2,25993.81,0.34,BULLISH,26000,NIFTY25D2326000CE,62.4,84.09,0.0,WAIT,0.0,10000.0
13:33:11,26010.2,25993.82,0.35,BULLISH,26000,NIFTY25D2326000CE,62.4,84.09,0.0,WAIT,0.0,10000.0
13:33:14,26010.0,25993.84,0.38,BULLISH,26000,NIFTY25D2326000CE,62.6,84.09,0.0,WAIT,0.0,10000.0
13:33:17,26010.0,25993.9,0.47,BULLISH,26000,NIFTY25D2326000CE,62.6,84.09,0.0,WAIT,0.0,10000.0
13:33:20,26007.0,25993.88,0.49,BULLISH,26000,NIFTY25D2326000CE,62.4,84.09,0.0,WAIT,0.0,10000.0
13:33:23,26010.0,25993.91,0.52,BULLISH,26000,NIFTY25D2326000CE,62.6,84.09,0.0,WAIT,0.0,10000.0
13:33:26,26010.0,25993.91,0.52,BULLISH,26000,NIFTY25D2326000CE,62.6,84.09,0.0,WAIT,0.0,10000.0
13:33:29,26010.0,25993.92,0.54,BULLISH,26000,NIFTY25D2326000CE,63.1,84.09,0.0,WAIT,0.0,10000.0
13:33:32,26010.0,25993.92,0.54,BULLISH,26000,NIFTY25D2326000CE,63.15,84.09,0.0,WAIT,0.0,10000.0
