Time,Spot_LTP,RSI_5M,Action_Zone,Status,Reason
2025-12-17 14:51:00,25805.45,57,In Trade,HOLD,PnL: 326
2025-12-17 14:52:00,25814.25,57,In Trade,HOLD,PnL: 405
2025-12-17 14:53:00,25811.55,57,In Trade,HOLD,PnL: 330
2025-12-17 14:54:00,25812.0,57,In Trade,HOLD,PnL: 319
2025-12-17 14:55:00,25807.1,56,In Trade,HOLD,PnL: 296
2025-12-17 14:56:00,25807.35,56,In Trade,HOLD,PnL: 322
2025-12-17 14:57:00,25812.8,56,In Trade,HOLD,PnL: 427
2025-12-17 14:58:00,25811.7,56,In Trade,HOLD,PnL: 401
2025-12-17 14:59:00,25813.8,56,In Trade,HOLD,PnL: 427
2025-12-18 09:30:00,25790.55,47,Neutral,SCAN,Waiting for Cross
2025-12-18 09:31:00,25793.05,47,Neutral,SCAN,Waiting for Cross
2025-12-18 09:32:00,25786.2,47,Neutral,SCAN,Waiting for Cross
2025-12-18 09:33:00,25782.85,47,Neutral,SCAN,Waiting for Cross
2025-12-18 09:34:00,25785.3,47,Neutral,SCAN,Waiting for Cross
2025-12-18 09:35:00,25771.65,38,Neutral,SCAN,Waiting for Cross
2025-12-18 09:36:00,25780.15,38,Neutral,SCAN,Waiting for Cross
2025-12-18 09:37:00,25781.3,38,Neutral,SCAN,Waiting for Cross
2025-12-18 09:38:00,25778.2,38,Neutral,SCAN,Waiting for Cross
2025-12-18 09:39:00,25774.55,38,Neutral,SCAN,Waiting for Cross
2025-12-18 09:40:00,25773.15,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:41:00,25765.6,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:42:00,25752.9,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:43:00,25756.9,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:44:00,25745.1,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:45:00,25745.2,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:46:00,25731.2,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:47:00,25733.0,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:48:00,25737.15,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:49:00,25740.75,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:50:00,25740.65,27,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:51:00,25743.15,27,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:52:00,25749.8,27,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:53:00,25747.3,27,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:54:00,25750.25,27,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:55:00,25755.35,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:56:00,25748.15,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:57:00,25745.05,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:58:00,25747.95,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 09:59:00,25748.75,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 10:00:00,25736.8,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 10:01:00,25742.1,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 10:02:00,25746.8,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 10:03:00,25740.65,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 10:04:00,25745.65,28,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 10:05:00,25750.95,39,Oversold,BUY CE,RSI Cross > 30
2025-12-18 10:06:00,25755.0,39,In Trade,HOLD,PnL: 19
2025-12-18 10:07:00,25759.65,39,In Trade,HOLD,PnL: 49
2025-12-18 10:08:00,25767.8,39,In Trade,HOLD,PnL: 150
2025-12-18 10:09:00,25774.55,39,In Trade,HOLD,PnL: 221
2025-12-18 10:10:00,25769.25,41,In Trade,HOLD,PnL: 210
2025-12-18 10:11:00,25782.4,41,In Trade,HOLD,PnL: 502
2025-12-18 10:12:00,25792.0,41,In Trade,HOLD,PnL: 608
2025-12-18 10:13:00,25796.4,41,In Trade,HOLD,PnL: 634
2025-12-18 10:14:00,25791.15,41,In Trade,HOLD,PnL: 540
2025-12-18 10:15:00,25788.6,50,In Trade,HOLD,PnL: 521
2025-12-18 10:16:00,25788.75,50,In Trade,HOLD,PnL: 581
2025-12-18 10:18:00,25813.2,50,Neutral,SCAN,Waiting for Cross
2025-12-18 10:19:00,25823.4,50,Neutral,SCAN,Waiting for Cross
2025-12-18 10:20:00,25819.9,52,Neutral,SCAN,Waiting for Cross
2025-12-18 10:21:00,25822.3,52,Neutral,SCAN,Waiting for Cross
2025-12-18 10:22:00,25826.95,52,Neutral,SCAN,Waiting for Cross
2025-12-18 10:23:00,25837.1,52,Neutral,SCAN,Waiting for Cross
2025-12-18 10:24:00,25834.45,52,Neutral,SCAN,Waiting for Cross
2025-12-18 10:25:00,25831.0,63,Neutral,SCAN,Waiting for Cross
2025-12-18 10:26:00,25825.05,63,Neutral,SCAN,Waiting for Cross
2025-12-18 10:27:00,25823.4,63,Neutral,SCAN,Waiting for Cross
2025-12-18 10:28:00,25830.65,63,Neutral,SCAN,Waiting for Cross
2025-12-18 10:29:00,25829.75,63,Neutral,SCAN,Waiting for Cross
2025-12-18 10:30:00,25828.45,64,Neutral,SCAN,Waiting for Cross
2025-12-18 10:31:00,25836.15,64,Neutral,SCAN,Waiting for Cross
2025-12-18 10:32:00,25839.05,64,Neutral,SCAN,Waiting for Cross
2025-12-18 10:33:00,25842.95,64,Neutral,SCAN,Waiting for Cross
2025-12-18 10:34:00,25855.4,64,Neutral,SCAN,Waiting for Cross
2025-12-18 10:35:00,25848.9,66,Neutral,SCAN,Waiting for Cross
2025-12-18 10:36:00,25842.5,66,Neutral,SCAN,Waiting for Cross
2025-12-18 10:37:00,25844.25,66,Neutral,SCAN,Waiting for Cross
2025-12-18 10:38:00,25840.9,66,Neutral,SCAN,Waiting for Cross
2025-12-18 10:39:00,25843.35,66,Neutral,SCAN,Waiting for Cross
2025-12-18 10:40:00,25846.1,66,Neutral,SCAN,Waiting for Cross
2025-12-18 10:41:00,25851.1,66,Neutral,SCAN,Waiting for Cross
2025-12-18 10:42:00,25859.8,66,Neutral,SCAN,Waiting for Cross
2025-12-18 10:43:00,25859.55,66,Neutral,SCAN,Waiting for Cross
2025-12-18 10:44:00,25852.4,66,Neutral,SCAN,Waiting for Cross
2025-12-18 10:45:00,25857.4,68,Neutral,SCAN,Waiting for Cross
2025-12-18 10:46:00,25856.35,68,Neutral,SCAN,Waiting for Cross
2025-12-18 10:47:00,25858.15,68,Neutral,SCAN,Waiting for Cross
2025-12-18 10:48:00,25850.6,68,Neutral,SCAN,Waiting for Cross
2025-12-18 10:49:00,25846.0,68,Neutral,SCAN,Waiting for Cross
2025-12-18 10:50:00,25841.15,80,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 10:51:00,25841.7,80,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 10:52:00,25839.05,80,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 10:53:00,25843.4,80,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 10:54:00,25845.05,80,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 10:55:00,25841.8,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 10:56:00,25844.05,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 10:57:00,25848.65,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 10:58:00,25845.35,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 10:59:00,25850.05,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:00:00,25845.8,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:01:00,25847.05,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:02:00,25838.75,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:03:00,25835.05,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:04:00,25827.5,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:05:00,25833.9,73,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:06:00,25834.75,73,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:07:00,25829.25,73,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:08:00,25835.45,73,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:09:00,25835.95,73,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:10:00,25830.95,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:11:00,25834.3,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:12:00,25832.45,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:13:00,25831.95,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:14:00,25831.7,72,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 11:16:00,25824.45,65,Neutral,SCAN,Waiting for Cross
2025-12-18 11:17:00,25827.0,65,Neutral,SCAN,Waiting for Cross
2025-12-18 11:18:00,25827.85,65,Neutral,SCAN,Waiting for Cross
2025-12-18 11:19:00,25824.9,65,Neutral,SCAN,Waiting for Cross
2025-12-18 11:20:00,25835.4,67,Neutral,SCAN,Waiting for Cross
2025-12-18 11:21:00,25840.3,67,Neutral,SCAN,Waiting for Cross
2025-12-18 11:22:00,25843.85,67,Neutral,SCAN,Waiting for Cross
2025-12-18 11:23:00,25846.7,67,Neutral,SCAN,Waiting for Cross
2025-12-18 11:24:00,25852.0,67,Neutral,SCAN,Waiting for Cross
2025-12-18 11:25:00,25856.25,60,Neutral,SCAN,Waiting for Cross
2025-12-18 11:26:00,25851.5,60,Neutral,SCAN,Waiting for Cross
2025-12-18 11:27:00,25853.25,60,Neutral,SCAN,Waiting for Cross
2025-12-18 11:28:00,25849.75,60,Neutral,SCAN,Waiting for Cross
2025-12-18 11:29:00,25855.35,60,Neutral,SCAN,Waiting for Cross
2025-12-18 11:30:00,25858.05,57,Neutral,SCAN,Waiting for Cross
2025-12-18 11:31:00,25853.85,57,Neutral,SCAN,Waiting for Cross
2025-12-18 11:32:00,25857.55,57,Neutral,SCAN,Waiting for Cross
2025-12-18 11:33:00,25856.35,57,Neutral,SCAN,Waiting for Cross
2025-12-18 11:34:00,25853.9,57,Neutral,SCAN,Waiting for Cross
2025-12-18 11:35:00,25851.0,60,Neutral,SCAN,Waiting for Cross
2025-12-18 11:36:00,25851.25,60,Neutral,SCAN,Waiting for Cross
2025-12-18 11:37:00,25853.65,60,Neutral,SCAN,Waiting for Cross
2025-12-18 11:38:00,25858.2,60,Neutral,SCAN,Waiting for Cross
2025-12-18 11:39:00,25859.75,60,Neutral,SCAN,Waiting for Cross
2025-12-18 11:40:00,25857.75,48,Neutral,SCAN,Waiting for Cross
2025-12-18 11:41:00,25855.95,48,Neutral,SCAN,Waiting for Cross
2025-12-18 11:42:00,25855.1,48,Neutral,SCAN,Waiting for Cross
2025-12-18 11:43:00,25851.4,48,Neutral,SCAN,Waiting for Cross
2025-12-18 11:44:00,25851.55,48,Neutral,SCAN,Waiting for Cross
2025-12-18 11:45:00,25845.1,53,Neutral,SCAN,Waiting for Cross
2025-12-18 11:46:00,25844.1,53,Neutral,SCAN,Waiting for Cross
2025-12-18 11:47:00,25847.6,53,Neutral,SCAN,Waiting for Cross
2025-12-18 11:48:00,25851.8,53,Neutral,SCAN,Waiting for Cross
2025-12-18 11:49:00,25851.75,53,Neutral,SCAN,Waiting for Cross
2025-12-18 11:50:00,25856.2,57,Neutral,SCAN,Waiting for Cross
2025-12-18 11:51:00,25859.2,57,Neutral,SCAN,Waiting for Cross
2025-12-18 11:52:00,25866.2,57,Neutral,SCAN,Waiting for Cross
2025-12-18 11:53:00,25867.35,57,Neutral,SCAN,Waiting for Cross
2025-12-18 11:54:00,25870.0,57,Neutral,SCAN,Waiting for Cross
2025-12-18 11:55:00,25873.35,59,Neutral,SCAN,Waiting for Cross
2025-12-18 11:56:00,25875.65,59,Neutral,SCAN,Waiting for Cross
2025-12-18 11:57:00,25870.75,59,Neutral,SCAN,Waiting for Cross
2025-12-18 11:58:00,25867.5,59,Neutral,SCAN,Waiting for Cross
2025-12-18 11:59:00,25866.95,59,Neutral,SCAN,Waiting for Cross
2025-12-18 12:00:00,25864.9,58,Neutral,SCAN,Waiting for Cross
2025-12-18 12:01:00,25864.75,58,Neutral,SCAN,Waiting for Cross
2025-12-18 12:02:00,25869.2,58,Neutral,SCAN,Waiting for Cross
2025-12-18 12:03:00,25867.8,58,Neutral,SCAN,Waiting for Cross
2025-12-18 12:04:00,25864.2,58,Neutral,SCAN,Waiting for Cross
2025-12-18 12:05:00,25858.55,59,Neutral,SCAN,Waiting for Cross
2025-12-18 12:06:00,25857.45,59,Neutral,SCAN,Waiting for Cross
2025-12-18 12:07:00,25861.6,59,Neutral,SCAN,Waiting for Cross
2025-12-18 12:08:00,25864.45,59,Neutral,SCAN,Waiting for Cross
2025-12-18 12:09:00,25873.5,59,Neutral,SCAN,Waiting for Cross
2025-12-18 12:10:00,25871.4,74,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 12:11:00,25881.15,74,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 12:12:00,25878.6,74,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 12:13:00,25878.45,74,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 12:14:00,25878.8,74,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 12:15:00,25877.35,65,Overbought,BUY PE,RSI Cross < 70
2025-12-18 12:16:00,25875.6,65,In Trade,HOLD,PnL: 71
2025-12-18 12:17:00,25881.4,65,In Trade,HOLD,PnL: -195
2025-12-18 12:18:00,25873.5,65,In Trade,HOLD,PnL: 195
2025-12-18 12:19:00,25868.7,65,In Trade,HOLD,PnL: 218
2025-12-18 12:20:00,25871.5,67,In Trade,HOLD,PnL: 244
2025-12-18 12:21:00,25873.85,67,In Trade,HOLD,PnL: 49
2025-12-18 12:22:00,25870.0,67,In Trade,HOLD,PnL: 202
2025-12-18 12:23:00,25872.5,67,In Trade,HOLD,PnL: -19
2025-12-18 12:24:00,25867.3,67,In Trade,HOLD,PnL: 191
2025-12-18 12:25:00,25866.65,75,In Trade,HOLD,PnL: 161
2025-12-18 12:26:00,25875.25,75,In Trade,HOLD,PnL: 105
2025-12-18 12:27:00,25876.5,75,In Trade,HOLD,PnL: 131
2025-12-18 12:28:00,25879.95,75,In Trade,HOLD,PnL: -7
2025-12-18 12:29:00,25879.85,75,In Trade,HOLD,PnL: -135
2025-12-18 12:30:00,25883.95,69,In Trade,HOLD,PnL: -259
2025-12-18 12:31:00,25882.3,69,In Trade,HOLD,PnL: -112
2025-12-18 12:32:00,25882.95,69,In Trade,HOLD,PnL: -112
2025-12-18 12:33:00,25887.0,69,In Trade,HOLD,PnL: -349
2025-12-18 12:34:00,25887.5,69,In Trade,HOLD,PnL: -518
2025-12-18 12:35:00,25887.8,70,In Trade,HOLD,PnL: -221
2025-12-18 12:36:00,25887.25,70,In Trade,HOLD,PnL: -390
2025-12-18 12:38:00,25894.45,70,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 12:39:00,25892.8,70,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 12:40:00,25890.05,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 12:41:00,25892.55,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 12:42:00,25895.45,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 12:43:00,25892.05,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 12:44:00,25893.85,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-18 12:45:00,25897.7,66,Overbought,BUY PE,RSI Cross < 70
2025-12-18 12:46:00,25898.0,66,In Trade,HOLD,PnL: -82
2025-12-18 12:47:00,25897.4,66,In Trade,HOLD,PnL: 19
2025-12-18 12:48:00,25892.05,66,In Trade,HOLD,PnL: 244
2025-12-18 12:49:00,25889.45,66,In Trade,HOLD,PnL: 311
2025-12-18 12:50:00,25886.2,66,In Trade,HOLD,PnL: 536
2025-12-18 12:51:00,25886.65,66,In Trade,HOLD,PnL: 341
2025-12-18 12:52:00,25886.0,66,In Trade,HOLD,PnL: 394
2025-12-18 12:54:00,25880.7,66,Neutral,SCAN,Waiting for Cross
2025-12-18 12:55:00,25883.25,66,Neutral,SCAN,Waiting for Cross
2025-12-18 12:56:00,25882.5,66,Neutral,SCAN,Waiting for Cross
2025-12-18 12:57:00,25876.95,66,Neutral,SCAN,Waiting for Cross
2025-12-18 12:58:00,25877.75,66,Neutral,SCAN,Waiting for Cross
2025-12-18 12:59:00,25881.8,66,Neutral,SCAN,Waiting for Cross
2025-12-18 13:00:00,25880.1,59,Neutral,SCAN,Waiting for Cross
2025-12-18 13:01:00,25880.75,59,Neutral,SCAN,Waiting for Cross
2025-12-18 13:02:00,25881.65,59,Neutral,SCAN,Waiting for Cross
2025-12-18 13:03:00,25884.5,59,Neutral,SCAN,Waiting for Cross
2025-12-18 13:04:00,25885.05,59,Neutral,SCAN,Waiting for Cross
2025-12-18 13:05:00,25881.55,59,Neutral,SCAN,Waiting for Cross
2025-12-18 13:06:00,25881.2,59,Neutral,SCAN,Waiting for Cross
2025-12-18 13:07:00,25884.1,59,Neutral,SCAN,Waiting for Cross
2025-12-18 13:08:00,25885.3,59,Neutral,SCAN,Waiting for Cross
2025-12-18 13:09:00,25882.05,59,Neutral,SCAN,Waiting for Cross
2025-12-18 13:10:00,25884.6,60,Neutral,SCAN,Waiting for Cross
2025-12-18 13:11:00,25874.1,60,Neutral,SCAN,Waiting for Cross
2025-12-18 13:12:00,25878.1,60,Neutral,SCAN,Waiting for Cross
2025-12-18 13:13:00,25883.35,60,Neutral,SCAN,Waiting for Cross
2025-12-18 13:14:00,25879.8,60,Neutral,SCAN,Waiting for Cross
2025-12-18 13:15:00,25872.5,46,Neutral,SCAN,Waiting for Cross
2025-12-18 13:16:00,25871.25,46,Neutral,SCAN,Waiting for Cross
2025-12-18 13:17:00,25875.65,46,Neutral,SCAN,Waiting for Cross
2025-12-18 13:18:00,25866.5,46,Neutral,SCAN,Waiting for Cross
2025-12-18 13:19:00,25867.9,46,Neutral,SCAN,Waiting for Cross
2025-12-18 13:20:00,25867.7,44,Neutral,SCAN,Waiting for Cross
2025-12-18 13:21:00,25864.1,44,Neutral,SCAN,Waiting for Cross
2025-12-18 13:22:00,25868.35,44,Neutral,SCAN,Waiting for Cross
2025-12-18 13:23:00,25864.45,44,Neutral,SCAN,Waiting for Cross
2025-12-18 13:24:00,25870.8,44,Neutral,SCAN,Waiting for Cross
2025-12-18 13:25:00,25867.75,48,Neutral,SCAN,Waiting for Cross
2025-12-18 13:26:00,25878.1,48,Neutral,SCAN,Waiting for Cross
2025-12-18 13:27:00,25877.4,48,Neutral,SCAN,Waiting for Cross
2025-12-18 13:28:00,25873.3,48,Neutral,SCAN,Waiting for Cross
2025-12-18 13:29:00,25867.15,48,Neutral,SCAN,Waiting for Cross
2025-12-18 13:30:00,25866.65,39,Neutral,SCAN,Waiting for Cross
2025-12-18 13:31:00,25863.35,39,Neutral,SCAN,Waiting for Cross
2025-12-18 13:32:00,25855.85,39,Neutral,SCAN,Waiting for Cross
2025-12-18 13:33:00,25850.15,39,Neutral,SCAN,Waiting for Cross
2025-12-18 13:34:00,25848.5,39,Neutral,SCAN,Waiting for Cross
2025-12-18 13:35:00,25847.25,36,Neutral,SCAN,Waiting for Cross
2025-12-18 13:36:00,25846.35,36,Neutral,SCAN,Waiting for Cross
2025-12-18 13:37:00,25854.7,36,Neutral,SCAN,Waiting for Cross
2025-12-18 13:38:00,25860.25,36,Neutral,SCAN,Waiting for Cross
2025-12-18 13:39:00,25857.1,36,Neutral,SCAN,Waiting for Cross
2025-12-18 13:40:00,25849.95,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:41:00,25850.75,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:42:00,25852.8,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:43:00,25852.55,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:44:00,25844.55,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:45:00,25844.4,23,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:46:00,25843.2,23,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:47:00,25842.8,23,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:48:00,25848.0,23,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:49:00,25848.2,23,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:50:00,25852.25,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:51:00,25852.9,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:52:00,25852.6,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:53:00,25857.85,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:54:00,25855.9,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:55:00,25854.2,27,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:56:00,25851.8,27,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:57:00,25844.05,27,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:58:00,25847.1,27,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 13:59:00,25843.4,27,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:00:00,25837.25,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:01:00,25836.85,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:02:00,25826.05,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:03:00,25826.75,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:04:00,25830.45,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:05:00,25828.25,22,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:06:00,25828.75,22,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:07:00,25819.5,22,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:08:00,25821.25,22,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:09:00,25815.55,22,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:10:00,25809.7,18,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:11:00,25806.05,18,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:12:00,25806.3,18,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:13:00,25808.3,18,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:14:00,25805.25,18,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:15:00,25802.15,20,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:16:00,25798.5,20,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:17:00,25809.95,20,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:18:00,25812.25,20,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:19:00,25808.85,20,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:20:00,25811.45,17,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:21:00,25798.5,17,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:22:00,25792.4,17,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:23:00,25785.95,17,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:24:00,25781.3,17,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:25:00,25786.35,23,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:26:00,25784.95,23,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:27:00,25786.75,23,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:28:00,25785.55,23,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:29:00,25789.55,23,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-18 14:30:00,25806.15,31,Oversold,BUY CE,RSI Cross > 30
2025-12-18 14:31:00,25818.85,31,In Trade,HOLD,PnL: 142
2025-12-18 14:32:00,25826.1,31,In Trade,HOLD,PnL: 195
2025-12-18 14:33:00,25829.65,31,In Trade,HOLD,PnL: 195
2025-12-18 14:34:00,25808.9,31,In Trade,HOLD,PnL: 11
2025-12-18 14:35:00,25804.8,28,In Trade,HOLD,PnL: 30
2025-12-18 14:36:00,25807.05,28,In Trade,HOLD,PnL: 41
2025-12-18 14:37:00,25803.75,28,In Trade,HOLD,PnL: 4
2025-12-18 14:38:00,25796.8,28,In Trade,HOLD,PnL: -79
2025-12-18 14:39:00,25792.25,28,In Trade,HOLD,PnL: -169
2025-12-18 14:40:00,25793.15,32,In Trade,HOLD,PnL: -75
2025-12-18 14:41:00,25791.45,32,In Trade,HOLD,PnL: -30
2025-12-18 14:42:00,25793.9,32,In Trade,HOLD,PnL: -26
2025-12-18 14:43:00,25789.65,32,In Trade,HOLD,PnL: -142
2025-12-18 14:44:00,25792.55,32,In Trade,HOLD,PnL: -60
2025-12-18 14:45:00,25795.85,29,In Trade,HOLD,PnL: -22
2025-12-18 14:46:00,25795.65,29,In Trade,HOLD,PnL: 0
2025-12-18 14:47:00,25796.75,29,In Trade,HOLD,PnL: 11
2025-12-18 14:48:00,25797.5,29,In Trade,HOLD,PnL: -11
2025-12-18 14:49:00,25794.65,29,In Trade,HOLD,PnL: -67
2025-12-18 14:50:00,25785.9,31,In Trade,HOLD,PnL: -97
2025-12-18 14:51:00,25785.45,31,In Trade,HOLD,PnL: -161
2025-12-18 14:52:00,25780.85,31,In Trade,HOLD,PnL: -206
2025-12-18 14:53:00,25771.35,31,In Trade,HOLD,PnL: -338
2025-12-18 14:54:00,25789.65,31,In Trade,HOLD,PnL: -169
2025-12-18 14:55:00,25791.0,28,In Trade,HOLD,PnL: -86
2025-12-18 14:56:00,25800.65,28,In Trade,HOLD,PnL: -105
2025-12-18 14:57:00,25789.1,28,In Trade,HOLD,PnL: -139
2025-12-18 14:58:00,25787.1,28,In Trade,HOLD,PnL: -124
2025-12-18 14:59:00,25786.05,28,In Trade,HOLD,PnL: -128
2025-12-19 09:30:00,25967.1,90,Overbought (Waiting for dip),SCAN,Waiting for Cross
