Timestamp,Nifty_Price,RSI,Status,Strike_Selected,CE_Price,PE_Price,Reason
2025-12-17 13:37:00,25794.1,52.76356192425679,SCAN,25800,0.0,0,Wait
2025-12-17 13:38:00,25790.25,52.76356192425679,SCAN,25800,0.0,0,Wait
2025-12-17 13:39:00,25791.1,52.76356192425679,SCAN,25800,0.0,0,Wait
2025-12-17 13:40:00,25793.25,45.953141640043434,SCAN,25800,0.0,0,Wait
2025-12-17 13:41:00,25789.15,45.953141640043434,SCAN,25800,0.0,0,Wait
2025-12-17 13:42:00,25784.95,45.953141640043434,SCAN,25800,0.0,0,Wait
2025-12-17 13:43:00,25782.45,45.953141640043434,SCAN,25800,0.0,0,Wait
2025-12-17 13:44:00,25786.5,45.953141640043434,SCAN,25800,0.0,0,Wait
2025-12-17 13:45:00,25788.35,51.82760501909357,SCAN,25800,0.0,0,Wait
2025-12-17 13:46:00,25793.75,51.82760501909357,SCAN,25800,0.0,0,Wait
2025-12-17 13:47:00,25792.75,51.82760501909357,SCAN,25800,0.0,0,Wait
2025-12-17 13:48:00,25794.3,51.82760501909357,SCAN,25800,0.0,0,Wait
2025-12-17 13:49:00,25790.85,51.82760501909357,SCAN,25800,0.0,0,Wait
2025-12-17 13:50:00,25790.0,49.018475750576975,SCAN,25800,0.0,0,Wait
2025-12-17 13:51:00,25788.15,49.018475750576975,SCAN,25800,0.0,0,Wait
2025-12-17 13:52:00,25790.25,49.018475750576975,SCAN,25800,0.0,0,Wait
2025-12-17 13:53:00,25793.65,49.018475750576975,SCAN,25800,0.0,0,Wait
2025-12-17 13:54:00,25793.6,49.018475750576975,SCAN,25800,0.0,0,Wait
2025-12-17 13:55:00,25783.9,47.93632075471705,SCAN,25800,0.0,0,Wait
2025-12-17 13:56:00,25782.4,47.93632075471705,SCAN,25800,0.0,0,Wait
2025-12-17 13:57:00,25787.75,47.93632075471705,SCAN,25800,0.0,0,Wait
2025-12-17 13:58:00,25793.2,47.93632075471705,SCAN,25800,0.0,0,Wait
2025-12-17 13:59:00,25795.45,47.93632075471705,SCAN,25800,0.0,0,Wait
