Timestamp,Strike,Type,Symbol,LTP,OI,OI_Change,Volume,Delta,Gamma,Theta,Vega,IV
2025-12-24 12:47:51,26150.0,CE,NIFTY25DEC26150CE,131.9,48545,0,699597,0.6298,0.0017,-7.0117,12.8106,6.6911
2025-12-24 12:47:51,26150.0,PE,NIFTY25DEC26150PE,58.45,102378,0,973123,-0.3702,0.0017,-7.0117,12.8106,6.6911
2025-12-24 12:47:51,26200.0,CE,NIFTY25DEC26200CE,100.85,205281,0,2108963,0.545,0.0018,-7.1924,13.4476,6.5385
2025-12-24 12:47:51,26200.0,PE,NIFTY25DEC26200PE,77.45,227668,0,2237637,-0.455,0.0018,-7.1924,13.4476,6.5385
2025-12-24 12:47:51,26250.0,CE,NIFTY25DEC26250CE,74.3,98923,0,1263040,0.4542,0.0018,-7.0306,13.4448,6.3927
2025-12-24 12:47:51,26250.0,PE,NIFTY25DEC26250PE,100.7,62301,0,976801,-0.5458,0.0018,-7.0306,13.4448,6.3927
2025-12-24 12:47:51,26300.0,CE,NIFTY25DEC26300CE,52.85,144971,0,1106618,0.3634,0.0018,-6.5808,12.7331,6.3182
2025-12-24 12:47:51,26300.0,PE,NIFTY25DEC26300PE,129.5,61998,0,728834,-0.6366,0.0018,-6.5808,12.7331,6.3182
2025-12-24 12:47:51,26350.0,CE,NIFTY25DEC26350CE,36.3,70835,0,561360,0.2782,0.0016,-5.8194,11.3843,6.2491
2025-12-24 12:47:51,26350.0,PE,NIFTY25DEC26350PE,161.9,15693,0,171737,-0.7218,0.0016,-5.8194,11.3843,6.2491
2025-12-24 12:47:51,26400.0,CE,NIFTY25DEC26400CE,24.35,96104,0,657784,0.205,0.0013,-4.9201,9.639,6.2401
2025-12-24 12:47:51,26400.0,PE,NIFTY25DEC26400PE,201.45,26395,0,215169,-0.795,0.0013,-4.9201,9.639,6.2401
2025-12-24 12:47:51,26450.0,CE,NIFTY25DEC26450CE,16.1,46372,0,425332,0.1467,0.0011,-4.0053,7.792,6.284
2025-12-24 12:47:51,26450.0,PE,NIFTY25DEC26450PE,241.45,3231,0,28857,-0.8533,0.0011,-4.0053,7.792,6.284
2025-12-24 12:47:51,26500.0,CE,NIFTY25DEC26500CE,10.75,124021,0,555399,0.1008,0.0008,-3.0921,5.9874,6.3133
2025-12-24 12:47:51,26500.0,PE,NIFTY25DEC26500PE,286.2,25677,0,59627,-0.8992,0.0008,-3.0921,5.9874,6.3133
2025-12-24 12:47:51,26550.0,CE,NIFTY25DEC26550CE,7.25,34457,0,328150,0.0713,0.0006,-2.4545,4.6212,6.493
2025-12-24 12:47:51,26550.0,PE,NIFTY25DEC26550PE,332,690,0,5771,-0.9287,0.0006,-2.4545,4.6212,6.493
2025-12-24 12:47:51,26600.0,CE,NIFTY25DEC26600CE,5.05,78839,0,380165,0.0458,0.0004,-1.7347,3.2607,6.5038
2025-12-24 12:47:51,26600.0,PE,NIFTY25DEC26600PE,380,2916,0,6906,-0.9542,0.0004,-1.7347,3.2607,6.5038
2025-12-24 12:47:51,26650.0,CE,NIFTY25DEC26650CE,3.9,31136,0,208161,0.0402,0.0004,-1.7055,2.9352,7.1033
2025-12-24 12:47:51,26650.0,PE,NIFTY25DEC26650PE,430.8,455,0,1145,-0.9598,0.0004,-1.7055,2.9352,7.1033
2025-12-24 12:47:51,26700.0,CE,NIFTY25DEC26700CE,3.25,86427,0,308314,0.0319,0.0003,-1.4856,2.4281,7.4795
2025-12-24 12:47:51,26700.0,PE,NIFTY25DEC26700PE,479,2354,0,2965,-0.9681,0.0003,-1.4856,2.4281,7.4795
2025-12-24 12:47:51,26750.0,CE,NIFTY25DEC26750CE,2.6,27230,0,151473,0.0258,0.0002,-1.3086,2.0345,7.8629
2025-12-24 12:47:51,26750.0,PE,NIFTY25DEC26750PE,531,356,0,438,-0.9742,0.0002,-1.3086,2.0345,7.8629
2025-12-24 12:47:51,26800.0,CE,NIFTY25DEC26800CE,2.25,78194,0,275247,0.0217,0.0002,-1.1911,1.7571,8.2875
2025-12-24 12:47:51,26800.0,PE,NIFTY25DEC26800PE,567.1,2225,0,983,-0.9783,0.0002,-1.1911,1.7571,8.2875
2025-12-24 12:47:51,26850.0,CE,NIFTY25DEC26850CE,2,19318,0,111794,0.0186,0.0002,-1.1041,1.5463,8.729
2025-12-24 12:47:51,26850.0,PE,NIFTY25DEC26850PE,623.65,139,0,234,-0.9814,0.0002,-1.1041,1.5463,8.729
2025-12-24 12:47:51,26900.0,CE,NIFTY25DEC26900CE,1.8,41399,0,246909,0.0162,0.0001,-1.0311,1.3744,9.1713
2025-12-24 12:47:51,26900.0,PE,NIFTY25DEC26900PE,675.3,642,0,295,-0.9838,0.0001,-1.0311,1.3744,9.1713
2025-12-24 12:47:51,26950.0,CE,NIFTY25DEC26950CE,1.75,15483,0,117164,0.015,0.0001,-1.0225,1.2883,9.7031
2025-12-24 12:47:51,26950.0,PE,NIFTY25DEC26950PE,709.3,27,0,29,-0.985,0.0001,-1.0225,1.2883,9.7031
2025-12-24 12:47:51,27000.0,CE,NIFTY25DEC27000CE,1.65,145238,0,333742,0.0137,0.0001,-0.9881,1.1861,10.1836
2025-12-24 12:47:51,27000.0,PE,NIFTY25DEC27000PE,775.05,13389,0,3734,-0.9863,0.0001,-0.9881,1.1861,10.1836
2025-12-24 12:47:51,27050.0,CE,NIFTY25DEC27050CE,1.45,7457,0,73352,0.0118,0.0001,-0.9008,1.0434,10.555
2025-12-24 12:47:51,27050.0,PE,NIFTY25DEC27050PE,834.4,9,0,4,-0.9882,0.0001,-0.9008,1.0434,10.555
2025-12-24 12:47:51,27100.0,CE,NIFTY25DEC27100CE,1.3,29315,0,108962,0.0103,0.0001,-0.8335,0.9311,10.9428
2025-12-24 12:47:51,27100.0,PE,NIFTY25DEC27100PE,868.7,262,0,43,-0.9897,0.0001,-0.8335,0.9311,10.9428
2025-12-24 12:47:51,27150.0,CE,NIFTY25DEC27150CE,1.3,6993,0,39159,0.0099,0.0001,-0.842,0.897,11.4756
2025-12-24 12:47:51,27150.0,PE,NIFTY25DEC27150PE,922.55,64,0,13,-0.9901,0.0001,-0.842,0.897,11.4756
2025-12-24 12:47:51,27200.0,CE,NIFTY25DEC27200CE,1.15,40940,0,115987,0.0086,0.0001,-0.769,0.7951,11.8239
2025-12-24 12:47:51,27200.0,PE,NIFTY25DEC27200PE,962.5,1347,0,126,-0.9914,0.0001,-0.769,0.7951,11.8239
2025-12-24 12:47:51,27250.0,CE,NIFTY25DEC27250CE,1.15,9673,0,32670,0.0083,0.0001,-0.7759,0.7685,12.3429
2025-12-24 12:47:51,27250.0,PE,NIFTY25DEC27250PE,1045.3,3,0,0,-0.9917,0.0001,-0.7759,0.7685,12.3429
2025-12-24 12:47:51,27300.0,CE,NIFTY25DEC27300CE,1.1,24318,0,56589,0.008,0.0001,-0.7825,0.7439,12.8585
2025-12-24 12:47:51,27300.0,PE,NIFTY25DEC27300PE,1075.5,438,0,11,-0.992,0.0001,-0.7825,0.7439,12.8585
2025-12-24 12:47:51,27350.0,CE,NIFTY25DEC27350CE,1.05,3027,0,16191,0.0072,0,-0.7318,0.6763,13.2277
2025-12-24 12:47:51,27350.0,PE,NIFTY25DEC27350PE,1116.05,21,0,76,-0.9928,0,-0.7318,0.6763,13.2277
2025-12-24 12:47:51,27400.0,CE,NIFTY25DEC27400CE,1.05,13194,0,37420,0.0069,0,-0.7373,0.6564,13.7325
2025-12-24 12:47:51,27400.0,PE,NIFTY25DEC27400PE,1172.5,25,0,4,-0.9931,0,-0.7373,0.6564,13.7325
2025-12-24 12:47:51,27450.0,CE,NIFTY25DEC27450CE,1.05,3344,0,10121,0.0067,0,-0.7427,0.6378,14.2343
2025-12-24 12:47:51,27450.0,PE,NIFTY25DEC27450PE,1244.2,4,0,0,-0.9933,0,-0.7427,0.6378,14.2343
2025-12-24 12:47:51,27500.0,CE,NIFTY25DEC27500CE,1.05,58655,0,82640,0.0068,0,-0.7772,0.6414,14.8126
2025-12-24 12:47:51,27500.0,PE,NIFTY25DEC27500PE,1276.95,6037,0,767,-0.9932,0,-0.7772,0.6414,14.8126
2025-12-24 12:47:51,27550.0,CE,NIFTY25DEC27550CE,0.95,1495,0,4950,0.0058,0,-0.6927,0.5624,15.0581
2025-12-24 12:47:51,27550.0,PE,NIFTY25DEC27550PE,1346.15,3,0,0,-0.9942,0,-0.6927,0.5624,15.0581
2025-12-24 12:47:51,27600.0,CE,NIFTY25DEC27600CE,0.9,22520,0,32840,0.0054,0,-0.6664,0.5271,15.4542
2025-12-24 12:47:51,27600.0,PE,NIFTY25DEC27600PE,1376.65,111,0,11,-0.9946,0,-0.6664,0.5271,15.4542
2025-12-24 12:47:51,27650.0,CE,NIFTY25DEC27650CE,0.95,1562,0,8146,0.0055,0,-0.7012,0.5346,16.0338
2025-12-24 12:47:51,27650.0,PE,NIFTY25DEC27650PE,1443.75,4,0,0,-0.9945,0,-0.7012,0.5346,16.0338
2025-12-24 12:47:51,27700.0,CE,NIFTY25DEC27700CE,0.95,10501,0,10870,0.0054,0,-0.7053,0.522,16.5179
2025-12-24 12:47:51,27700.0,PE,NIFTY25DEC27700PE,1470,85,0,16,-0.9946,0,-0.7053,0.522,16.5179
2025-12-24 12:47:51,27750.0,CE,NIFTY25DEC27750CE,0.95,584,0,1208,0.0052,0,-0.7092,0.51,16.9996
2025-12-24 12:47:51,27750.0,PE,NIFTY25DEC27750PE,1543.6,8,0,0,-0.9948,0,-0.7092,0.51,16.9996
2025-12-24 12:47:51,27800.0,CE,NIFTY25DEC27800CE,0.9,11683,0,22921,0.0049,0,-0.6815,0.4794,17.3768
2025-12-24 12:47:51,27800.0,PE,NIFTY25DEC27800PE,1572.25,37,0,6,-0.9951,0,-0.6815,0.4794,17.3768
2025-12-24 12:47:51,27850.0,CE,NIFTY25DEC27850CE,0.85,348,0,765,0.0045,0,-0.653,0.4499,17.7429
2025-12-24 12:47:51,27850.0,PE,NIFTY25DEC27850PE,1643.5,6,0,0,-0.9955,0,-0.653,0.4499,17.7429
2025-12-24 12:47:51,27900.0,CE,NIFTY25DEC27900CE,0.8,3829,0,5458,0.0042,0,-0.6236,0.4213,18.0973
2025-12-24 12:47:51,27900.0,PE,NIFTY25DEC27900PE,1678.05,9,0,0,-0.9958,0,-0.6236,0.4213,18.0973
2025-12-24 12:47:51,27950.0,CE,NIFTY25DEC27950CE,0.9,499,0,1721,0.0045,0,-0.6916,0.4499,18.7951
2025-12-24 12:47:51,27950.0,PE,NIFTY25DEC27950PE,1743.4,3,0,0,-0.9955,0,-0.6916,0.4499,18.7951
2025-12-24 12:47:51,28000.0,CE,NIFTY25DEC28000CE,0.8,47968,0,29455,0.004,0,-0.6294,0.4044,19.027
2025-12-24 12:47:51,28000.0,PE,NIFTY25DEC28000PE,1778.8,12132,0,797,-0.996,0,-0.6294,0.4044,19.027
2025-12-24 12:47:51,29000.0,CE,NIFTY25DEC29000CE,0.75,13201,0,8879,0.0027,0,-0.6386,0.2812,27.7628
2025-12-24 12:47:51,29000.0,PE,NIFTY25DEC29000PE,2781.1,6646,0,1477,-0.9973,0,-0.6386,0.2812,27.7628
2025-12-24 12:47:51,30000.0,CE,NIFTY25DEC30000CE,0.7,8134,0,7681,0.0005,0,-0.1655,0.064,31.5813
2025-12-24 12:47:51,30000.0,PE,NIFTY25DEC30000PE,3776,2127,0,109,-0.9995,0,-0.1655,0.064,31.5813
2025-12-24 12:47:51,31000.0,CE,NIFTY25DEC31000CE,0.7,5783,0,11410,0.0017,0,-0.6511,0.1824,43.6456
2025-12-24 12:47:51,31000.0,PE,NIFTY25DEC31000PE,4797.3,35,0,1,-0.9983,0,-0.6511,0.1824,43.6456
2025-12-24 12:49:41,13000.0,CE,,0,0,0,0,0,0,0,0,0
2025-12-24 12:49:41,13000.0,PE,NIFTY25DEC13000PE,0.45,511,0,328,-0.0003,0,-0.504,0.0378,163.1903
2025-12-24 12:49:41,15000.0,CE,,0,0,0,0,0,0,0,0,0
2025-12-24 12:49:41,15000.0,PE,NIFTY25DEC15000PE,0.65,324,0,249,-0.0005,0,-0.6827,0.0617,135.1313
2025-12-24 12:49:41,16000.0,CE,NIFTY25DEC16000CE,10194,4,0,0,0.9995,0,-0.5367,0.0556,117.94
2025-12-24 12:49:41,16000.0,PE,NIFTY25DEC16000PE,0.5,270,0,258,-0.0005,0,-0.5367,0.0556,117.94
2025-12-24 12:49:41,16500.0,CE,,0,0,0,0,0,0,0,0,0
2025-12-24 12:49:41,16500.0,PE,NIFTY25DEC16500PE,0.7,85,0,41,-0.0006,0,-0.7155,0.0767,113.9712
2025-12-24 12:49:41,17000.0,CE,NIFTY25DEC17000CE,9215,1462,0,6,0.9994,0,-0.6215,0.0718,105.7596
2025-12-24 12:49:41,17000.0,PE,NIFTY25DEC17000PE,0.6,1792,0,937,-0.0006,0,-0.6215,0.0718,105.7596
2025-12-24 12:49:41,18000.0,CE,NIFTY25DEC18000CE,8225,663,0,26,0.9993,0,-0.6126,0.0808,92.6372
2025-12-24 12:49:41,18000.0,PE,NIFTY25DEC18000PE,0.6,1565,0,800,-0.0007,0,-0.6126,0.0808,92.6372
2025-12-24 12:49:41,19000.0,CE,NIFTY25DEC19000CE,7197.2,99,0,0,0.9991,0,-0.6887,0.1037,81.1725
2025-12-24 12:49:41,19000.0,PE,NIFTY25DEC19000PE,0.7,4442,0,850,-0.0009,0,-0.6887,0.1037,81.1725
2025-12-24 12:49:41,19500.0,CE,NIFTY25DEC19500CE,6697.7,14,0,0,0,0,0,0,0
2025-12-24 12:49:41,19500.0,PE,,0,0,0,0,0,0,0,0,0
2025-12-24 12:49:41,20000.0,CE,NIFTY25DEC20000CE,6238,2645,0,118,0.9989,0,-0.7166,0.126,69.5084
2025-12-24 12:49:41,20000.0,PE,NIFTY25DEC20000PE,0.75,7009,0,2308,-0.0011,0,-0.7166,0.126,69.5084
2025-12-24 12:49:41,21000.0,CE,NIFTY25DEC21000CE,5224,3385,0,1122,0.9991,0,-0.493,0.1078,55.889
2025-12-24 12:49:41,21000.0,PE,NIFTY25DEC21000PE,0.9,20761,0,12580,-0.0009,0,-0.493,0.1078,55.889
2025-12-24 12:49:41,22000.0,CE,NIFTY25DEC22000CE,4224.15,4318,0,157,0.9986,0,-0.6006,0.1595,46.0162
2025-12-24 12:49:41,22000.0,PE,NIFTY25DEC22000PE,1.1,27691,0,16756,-0.0014,0,-0.6006,0.1595,46.0162
2025-12-24 12:49:41,22850.0,CE,NIFTY25DEC22850CE,3351.25,11,0,0,0.9969,0,-1.0143,0.3162,39.203
2025-12-24 12:49:41,22850.0,PE,NIFTY25DEC22850PE,1.25,1638,0,4099,-0.0031,0,-1.0143,0.3162,39.203
2025-12-24 12:49:41,22900.0,CE,NIFTY25DEC22900CE,3301.3,58,0,0,0.9968,0,-1.046,0.3295,38.7928
2025-12-24 12:49:41,22900.0,PE,NIFTY25DEC22900PE,1.3,2240,0,3273,-0.0032,0,-1.046,0.3295,38.7928
2025-12-24 12:49:41,22950.0,CE,NIFTY25DEC22950CE,3251.35,25,0,0,0.9967,0,-1.0435,0.3336,38.2272
2025-12-24 12:49:41,22950.0,PE,NIFTY25DEC22950PE,1.3,1054,0,1708,-0.0033,0,-1.0435,0.3336,38.2272
2025-12-24 12:49:41,23000.0,CE,NIFTY25DEC23000CE,3224.5,7660,0,874,0.9965,0,-1.108,0.3568,37.9503
2025-12-24 12:49:41,23000.0,PE,NIFTY25DEC23000PE,1.4,56896,0,45985,-0.0035,0,-1.108,0.3568,37.9503
2025-12-24 12:49:41,23050.0,CE,NIFTY25DEC23050CE,3151.45,1,0,0,0.9966,0,-1.072,0.3518,37.242
2025-12-24 12:49:41,23050.0,PE,NIFTY25DEC23050PE,1.35,752,0,1073,-0.0034,0,-1.072,0.3518,37.242
2025-12-24 12:49:41,23100.0,CE,NIFTY25DEC23100CE,3101.5,2,0,0,0.9964,0,-1.1025,0.366,36.8148
2025-12-24 12:49:41,23100.0,PE,NIFTY25DEC23100PE,1.4,10864,0,10728,-0.0036,0,-1.1025,0.366,36.8148
2025-12-24 12:49:41,23150.0,CE,NIFTY25DEC23150CE,3051.55,148,0,0,0.9963,0,-1.0997,0.3708,36.2478
2025-12-24 12:49:41,23150.0,PE,NIFTY25DEC23150PE,1.4,611,0,780,-0.0037,0,-1.0997,0.3708,36.2478
2025-12-24 12:49:41,23200.0,CE,NIFTY25DEC23200CE,3001.6,7,0,0,0.9963,0,-1.0968,0.3757,35.6814
2025-12-24 12:49:41,23200.0,PE,NIFTY25DEC23200PE,1.4,11275,0,22083,-0.0037,0,-1.0968,0.3757,35.6814
2025-12-24 12:49:41,23250.0,CE,NIFTY25DEC23250CE,2951.65,1,0,0,0.9962,0,-1.0939,0.3807,35.1154
2025-12-24 12:49:41,23250.0,PE,NIFTY25DEC23250PE,1.4,104,0,401,-0.0038,0,-1.0939,0.3807,35.1154
2025-12-24 12:49:41,23300.0,CE,NIFTY25DEC23300CE,2901.7,63,0,0,0.9962,0,-1.0909,0.3859,34.5499
2025-12-24 12:49:41,23300.0,PE,NIFTY25DEC23300PE,1.4,290,0,1133,-0.0038,0,-1.0909,0.3859,34.5499
2025-12-24 12:49:41,23350.0,CE,NIFTY25DEC23350CE,2851.75,1,0,0,0.9959,0,-1.1527,0.4115,34.234
2025-12-24 12:49:41,23350.0,PE,NIFTY25DEC23350PE,1.5,217,0,386,-0.0041,0,-1.1527,0.4115,34.234
2025-12-24 12:49:41,23400.0,CE,NIFTY25DEC23400CE,2801.8,1,0,0,0.9963,0,-1.0194,0.3757,33.1612
2025-12-24 12:49:41,23400.0,PE,NIFTY25DEC23400PE,1.3,520,0,2441,-0.0037,0,-1.0194,0.3757,33.1612
2025-12-24 12:49:41,23450.0,CE,NIFTY25DEC23450CE,2751.85,8,0,0,0.996,0,-1.0817,0.4024,32.8559
2025-12-24 12:49:41,23450.0,PE,NIFTY25DEC23450PE,1.4,244,0,353,-0.004,0,-1.0817,0.4024,32.8559
2025-12-24 12:49:41,23500.0,CE,NIFTY25DEC23500CE,2720,2078,0,132,0.996,0,-1.0462,0.3975,32.1679
2025-12-24 12:49:41,23500.0,PE,NIFTY25DEC23500PE,1.35,22167,0,42466,-0.004,0,-1.0462,0.3975,32.1679
2025-12-24 12:49:41,23550.0,CE,NIFTY25DEC23550CE,2652,1,0,0,0.9957,0,-1.1074,0.425,31.8476
2025-12-24 12:49:41,23550.0,PE,NIFTY25DEC23550PE,1.45,225,0,306,-0.0043,0,-1.1074,0.425,31.8476
2025-12-24 12:49:41,23600.0,CE,NIFTY25DEC23600CE,2617,31,0,0,0.9959,0,-1.0399,0.4094,31.0448
2025-12-24 12:49:41,23600.0,PE,NIFTY25DEC23600PE,1.35,1019,0,2919,-0.0041,0,-1.0399,0.4094,31.0448
2025-12-24 12:49:41,23650.0,CE,NIFTY25DEC23650CE,2552.1,2,0,0,0.9957,0,-1.0687,0.4268,30.6024
2025-12-24 12:49:41,23650.0,PE,NIFTY25DEC23650PE,1.4,138,0,185,-0.0043,0,-1.0687,0.4268,30.6024
2025-12-24 12:49:41,23700.0,CE,NIFTY25DEC23700CE,2502.15,43,0,0,0.9956,0,-1.0653,0.4334,30.0399
2025-12-24 12:49:41,23700.0,PE,NIFTY25DEC23700PE,1.4,1189,0,3197,-0.0044,0,-1.0653,0.4334,30.0399
2025-12-24 12:49:41,23750.0,CE,NIFTY25DEC23750CE,2452.2,4,0,0,0.9948,0,-1.2485,0.5068,30.1117
2025-12-24 12:49:41,23750.0,PE,NIFTY25DEC23750PE,1.7,155,0,282,-0.0052,0,-1.2485,0.5068,30.1117
2025-12-24 12:49:41,23800.0,CE,NIFTY25DEC23800CE,2402.25,46,0,0,0.9954,0,-1.0897,0.4589,29.0258
2025-12-24 12:49:41,23800.0,PE,NIFTY25DEC23800PE,1.45,6604,0,7878,-0.0046,0,-1.0897,0.4589,29.0258
2025-12-24 12:49:41,23850.0,CE,NIFTY25DEC23850CE,2352.3,1,0,0,0.9951,0,-1.1171,0.4779,28.5681
2025-12-24 12:49:41,23850.0,PE,NIFTY25DEC23850PE,1.5,229,0,670,-0.0049,0,-1.1171,0.4779,28.5681
2025-12-24 12:49:41,23900.0,CE,NIFTY25DEC23900CE,2302.35,15,0,0,0.9953,0,-1.0509,0.4622,27.792
2025-12-24 12:49:41,23900.0,PE,NIFTY25DEC23900PE,1.4,1766,0,6124,-0.0047,0,-1.0509,0.4622,27.792
2025-12-24 12:49:41,23950.0,CE,NIFTY25DEC23950CE,2252.4,1,0,0,0.9954,0,-1.0159,0.4578,27.1227
2025-12-24 12:49:41,23950.0,PE,NIFTY25DEC23950PE,1.35,345,0,1126,-0.0046,0,-1.0159,0.4578,27.1227
2025-12-24 12:49:41,24000.0,CE,NIFTY25DEC24000CE,2226.2,11240,0,930,0.9949,0,-1.1051,0.5026,26.8731
2025-12-24 12:49:41,24000.0,PE,NIFTY25DEC24000PE,1.5,65446,0,47664,-0.0051,0,-1.1051,0.5026,26.8731
2025-12-24 12:49:41,24050.0,CE,NIFTY25DEC24050CE,2152.5,3,0,0,0.9946,0,-1.1313,0.5237,26.4049
2025-12-24 12:49:41,24050.0,PE,NIFTY25DEC24050PE,1.55,471,0,1731,-0.0054,0,-1.1313,0.5237,26.4049
2025-12-24 12:49:41,24100.0,CE,NIFTY25DEC24100CE,2102.55,24,0,0,0.9948,0,-1.0661,0.5081,25.6464
2025-12-24 12:49:41,24100.0,PE,NIFTY25DEC24100PE,1.45,2570,0,8856,-0.0052,0,-1.0661,0.5081,25.6464
2025-12-24 12:49:41,24150.0,CE,NIFTY25DEC24150CE,2052.6,2,0,0,0.9944,0,-1.1223,0.5428,25.2721
2025-12-24 12:49:41,24150.0,PE,NIFTY25DEC24150PE,1.55,429,0,1745,-0.0056,0,-1.1223,0.5428,25.2721
2025-12-24 12:49:41,24200.0,CE,NIFTY25DEC24200CE,2023.2,70,0,11,0.9943,0,-1.1177,0.5529,24.7057
2025-12-24 12:49:41,24200.0,PE,NIFTY25DEC24200PE,1.55,4733,0,14923,-0.0057,0,-1.1177,0.5529,24.7057
2025-12-24 12:49:41,24250.0,CE,NIFTY25DEC24250CE,1952.7,3,0,0,0.9943,0,-1.0831,0.5504,24.0494
2025-12-24 12:49:41,24250.0,PE,NIFTY25DEC24250PE,1.55,881,0,4920,-0.0057,0,-1.0831,0.5504,24.0494
2025-12-24 12:49:41,24300.0,CE,NIFTY25DEC24300CE,1930,25,0,1,0.994,0,-1.1081,0.5745,23.5726
2025-12-24 12:49:41,24300.0,PE,NIFTY25DEC24300PE,1.55,3525,0,9238,-0.006,0,-1.1081,0.5745,23.5726
2025-12-24 12:49:41,24350.0,CE,NIFTY25DEC24350CE,1890.9,8,0,1,0.9937,0,-1.1325,0.5994,23.0903
2025-12-24 12:49:41,24350.0,PE,NIFTY25DEC24350PE,1.6,676,0,2088,-0.0063,0,-1.1325,0.5994,23.0903
2025-12-24 12:49:41,24400.0,CE,NIFTY25DEC24400CE,1856.75,40,0,3,0.9936,0,-1.1272,0.6117,22.5217
2025-12-24 12:49:41,24400.0,PE,NIFTY25DEC24400PE,1.55,3215,0,9767,-0.0064,0,-1.1272,0.6117,22.5217
2025-12-24 12:49:41,24450.0,CE,NIFTY25DEC24450CE,1758.6,6,0,3,0.9931,0,-1.1794,0.652,22.1096
2025-12-24 12:49:41,24450.0,PE,NIFTY25DEC24450PE,1.7,800,0,2694,-0.0069,0,-1.1794,0.652,22.1096
2025-12-24 12:49:41,24500.0,CE,NIFTY25DEC24500CE,1722.5,2297,0,74,0.9929,0,-1.1735,0.6659,21.5373
2025-12-24 12:49:41,24500.0,PE,NIFTY25DEC24500PE,1.7,51973,0,67085,-0.0071,0,-1.1735,0.6659,21.5373
2025-12-24 12:49:41,24550.0,CE,NIFTY25DEC24550CE,1688.4,13,0,1,0.9928,0,-1.1674,0.6806,20.9646
2025-12-24 12:49:41,24550.0,PE,NIFTY25DEC24550PE,1.7,1458,0,8735,-0.0072,0,-1.1674,0.6806,20.9646
2025-12-24 12:49:41,24600.0,CE,NIFTY25DEC24600CE,1603.1,112,0,0,0.9924,0,-1.1892,0.7103,20.4626
2025-12-24 12:49:41,24600.0,PE,NIFTY25DEC24600PE,1.75,7057,0,26466,-0.0076,0,-1.1892,0.7103,20.4626
2025-12-24 12:49:41,24650.0,CE,NIFTY25DEC24650CE,1570.5,25,0,1,0.992,0,-1.2103,0.7413,19.9555
2025-12-24 12:49:41,24650.0,PE,NIFTY25DEC24650PE,1.8,1760,0,9288,-0.008,0,-1.2103,0.7413,19.9555
2025-12-24 12:49:41,24700.0,CE,NIFTY25DEC24700CE,1558.25,119,0,11,0.9916,0,-1.2306,0.7736,19.4435
2025-12-24 12:49:41,24700.0,PE,NIFTY25DEC24700PE,1.85,14894,0,34640,-0.0084,0,-1.2306,0.7736,19.4435
2025-12-24 12:49:41,24750.0,CE,NIFTY25DEC24750CE,1453.25,18,0,0,0.9912,0,-1.2502,0.8074,18.9265
2025-12-24 12:49:41,24750.0,PE,NIFTY25DEC24750PE,1.9,4268,0,10965,-0.0088,0,-1.2502,0.8074,18.9265
2025-12-24 12:49:41,24800.0,CE,NIFTY25DEC24800CE,1437.3,311,0,81,0.9906,0,-1.2955,0.8576,18.4635
2025-12-24 12:49:41,24800.0,PE,NIFTY25DEC24800PE,2,28632,0,63735,-0.0094,0,-1.2955,0.8576,18.4635
2025-12-24 12:49:41,24850.0,CE,NIFTY25DEC24850CE,1353.4,9,0,0,0.9903,0,-1.287,0.8799,17.878
2025-12-24 12:49:41,24850.0,PE,NIFTY25DEC24850PE,2,3992,0,9339,-0.0097,0,-1.287,0.8799,17.878
2025-12-24 12:49:41,24900.0,CE,NIFTY25DEC24900CE,1328,331,0,20,0.9896,0,-1.33,0.9342,17.4004
2025-12-24 12:49:41,24900.0,PE,NIFTY25DEC24900PE,2.05,16340,0,50176,-0.0104,0,-1.33,0.9342,17.4004
2025-12-24 12:49:41,24950.0,CE,NIFTY25DEC24950CE,1276.3,15,0,5,0.9889,0.0001,-1.3713,0.991,16.9126
2025-12-24 12:49:41,24950.0,PE,NIFTY25DEC24950PE,2.15,4696,0,21496,-0.0111,0.0001,-1.3713,0.991,16.9126
2025-12-24 12:49:41,25000.0,CE,NIFTY25DEC25000CE,1227.95,19028,0,1290,0.9883,0.0001,-1.3859,1.0349,16.367
2025-12-24 12:49:41,25000.0,PE,NIFTY25DEC25000PE,2.25,121267,0,208717,-0.0117,0.0001,-1.3859,1.0349,16.367
2025-12-24 12:49:41,25050.0,CE,NIFTY25DEC25050CE,1177.05,17,0,4,0.9879,0.0001,-1.3749,1.0656,15.7701
2025-12-24 12:49:41,25050.0,PE,NIFTY25DEC25050PE,2.2,5473,0,32503,-0.0121,0.0001,-1.3749,1.0656,15.7701
2025-12-24 12:49:41,25100.0,CE,NIFTY25DEC25100CE,1133.35,547,0,50,0.9873,0.0001,-1.3878,1.1147,15.217
2025-12-24 12:49:41,25100.0,PE,NIFTY25DEC25100PE,2.3,22817,0,76801,-0.0127,0.0001,-1.3878,1.1147,15.217
2025-12-24 12:49:41,25150.0,CE,NIFTY25DEC25150CE,1071.6,17,0,3,0.9861,0.0001,-1.4474,1.1999,14.7434
2025-12-24 12:49:41,25150.0,PE,NIFTY25DEC25150PE,2.45,7183,0,43794,-0.0139,0.0001,-1.4474,1.1999,14.7434
2025-12-24 12:49:41,25200.0,CE,NIFTY25DEC25200CE,1022.4,1344,0,183,0.9854,0.0001,-1.4573,1.2564,14.1764
2025-12-24 12:49:41,25200.0,PE,NIFTY25DEC25200PE,2.5,55831,0,175545,-0.0146,0.0001,-1.4573,1.2564,14.1764
