timestamp,nifty_ltp,expiry,atm_strike,ce_symbol,pe_symbol,atm_ce_ltp,atm_pe_ltp,open,high,low,close
2025-11-21 12:16:00,26131.4,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,104.55,104.5,26126.55,26131.4,26125.25,26131.4
2025-11-21 12:17:00,26131.35,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,102.8,105.8,26131.0,26131.7,26128.8,26131.35
2025-11-21 12:18:00,26136.0,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,110.5,99.4,26131.1,26136.2,26128.3,26136.0
2025-11-21 12:19:00,26138.2,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,108.25,101.25,26136.25,26139.75,26136.0,26138.2
2025-11-21 12:20:00,26140.9,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,108.05,100.75,26139.95,26141.15,26137.6,26140.9
2025-11-21 12:21:00,26145.75,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,111.9,97.65,26140.7,26146.9,26140.6,26145.75
2025-11-21 12:22:00,26151.65,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,112.55,97.35,26145.45,26152.75,26145.45,26151.65
2025-11-21 12:23:00,26149.85,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,112.25,98.4,26150.55,26151.55,26147.45,26149.85
2025-11-21 12:24:00,26157.55,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,119.15,95.2,26150.2,26159.7,26149.9,26157.55
2025-11-21 12:25:00,26154.45,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,114.9,97.95,26157.65,26160.7,26153.8,26154.45
2025-11-21 12:26:00,26151.65,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,113.4,98.5,26154.25,26155.1,26149.95,26151.65
2025-11-21 12:27:00,26157.55,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,116.2,97.2,26152.35,26160.1,26152.35,26157.55
2025-11-21 12:28:00,26150.7,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,113.15,98.9,26158.1,26159.1,26150.35,26150.7
2025-11-21 12:29:00,26152.75,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,114.35,97.6,26151.05,26153.0,26147.15,26152.75
2025-11-21 12:30:00,26148.75,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,114.5,98.0,26151.45,26152.75,26148.75,26148.75
2025-11-21 12:31:00,26146.2,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,111.2,99.45,26149.65,26150.95,26145.75,26146.2
2025-11-21 12:32:00,26138.4,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,106.45,102.35,26146.55,26148.1,26137.5,26138.4
2025-11-21 12:33:00,26142.05,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,108.4,100.2,26138.3,26144.0,26137.35,26142.05
2025-11-21 12:34:00,26142.4,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,107.8,100.75,26141.75,26143.45,26138.45,26142.4
2025-11-21 12:35:00,26143.65,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,110.1,98.7,26141.5,26144.95,26135.1,26143.65
2025-11-21 12:36:00,26144.6,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,108.65,100.55,26143.15,26147.45,26143.15,26144.6
2025-11-21 12:37:00,26139.3,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,108.3,100.05,26144.2,26144.7,26136.05,26139.3
2025-11-21 12:38:00,26143.9,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,109.2,99.65,26139.95,26144.35,26138.35,26143.9
2025-11-21 12:39:00,26143.3,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,109.45,99.5,26143.6,26146.0,26142.0,26143.3
2025-11-21 12:40:00,26143.65,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,108.9,99.75,26143.7,26145.9,26141.5,26143.65
2025-11-21 12:41:00,26145.8,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,108.25,99.85,26143.6,26148.1,26140.0,26145.8
2025-11-21 12:42:00,26150.65,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,111.85,97.25,26147.2,26151.1,26145.85,26150.65
2025-11-21 12:43:00,26146.95,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,107.55,100.7,26151.15,26153.4,26145.65,26146.95
2025-11-21 12:44:00,26149.05,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,109.05,99.3,26147.55,26151.35,26146.75,26149.05
2025-11-21 12:45:00,26150.45,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,110.2,98.85,26149.0,26152.05,26148.55,26150.45
2025-11-21 12:46:00,26151.85,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,112.1,96.8,26150.7,26152.45,26148.75,26151.85
2025-11-21 12:47:00,26154.7,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,113.2,95.5,26151.85,26156.35,26151.0,26154.7
2025-11-21 12:48:00,26156.45,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,116.7,91.4,26154.9,26157.3,26154.15,26156.45
2025-11-21 12:49:00,26162.95,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,120.0,87.95,26156.75,26163.6,26155.6,26162.95
2025-11-21 12:50:00,26162.9,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,121.35,87.95,26162.45,26165.8,26160.55,26162.9
2025-11-21 12:51:00,26176.45,25Nov25,26200,NSE-NIFTY-25Nov25-26200-CE,NSE-NIFTY-25Nov25-26200-PE,101.3,105.2,26163.7,26179.1,26163.7,26176.45
2025-11-21 12:52:00,26175.15,25Nov25,26200,NSE-NIFTY-25Nov25-26200-CE,NSE-NIFTY-25Nov25-26200-PE,98.5,108.75,26176.2,26177.9,26172.9,26175.15
2025-11-21 12:53:00,26172.4,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,124.9,85.5,26174.85,26175.25,26167.95,26172.4
2025-11-21 12:54:00,26172.2,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,126.65,84.8,26172.2,26174.95,26170.8,26172.2
2025-11-21 12:55:00,26174.85,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,127.45,84.85,26172.2,26176.4,26170.5,26174.85
2025-11-21 12:56:00,26174.45,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,129.6,83.65,26175.2,26176.7,26173.3,26174.45
2025-11-21 12:57:00,26174.55,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,128.4,84.6,26175.2,26177.3,26174.55,26174.55
2025-11-21 12:58:00,26171.25,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,126.65,84.95,26174.6,26175.2,26171.15,26171.25
2025-11-21 12:59:00,26166.0,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,124.1,86.45,26171.25,26172.75,26165.3,26166.0
2025-11-21 13:00:00,26164.6,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,123.15,87.2,26166.2,26170.45,26164.6,26164.6
2025-11-21 13:01:00,26162.05,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,120.1,88.55,26164.6,26165.9,26161.2,26162.05
2025-11-21 13:02:00,26168.3,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,122.85,86.4,26161.8,26168.9,26161.35,26168.3
2025-11-21 13:03:00,26165.05,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,119.8,88.65,26168.6,26169.3,26165.05,26165.05
2025-11-21 13:04:00,26166.9,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,120.5,88.35,26166.15,26168.35,26165.35,26166.9
2025-11-21 13:05:00,26166.3,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,120.1,88.9,26166.85,26169.05,26166.2,26166.3
2025-11-21 13:06:00,26164.6,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,120.0,89.2,26166.55,26168.15,26162.9,26164.6
2025-11-21 13:07:00,26162.7,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,118.35,90.3,26165.5,26167.2,26162.45,26162.7
2025-11-21 13:08:00,26161.05,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,115.4,92.2,26163.3,26164.1,26158.75,26161.05
2025-11-21 13:09:00,26161.15,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,115.1,92.25,26161.1,26164.7,26159.75,26161.15
2025-11-21 13:10:00,26158.7,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,115.05,92.3,26161.55,26163.05,26157.7,26158.7
2025-11-21 13:11:00,26152.7,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,111.3,95.0,26158.35,26159.2,26152.7,26152.7
2025-11-21 13:12:00,26144.35,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,107.0,97.8,26152.75,26153.75,26144.35,26144.35
2025-11-21 13:13:00,26146.25,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,106.85,97.8,26144.2,26148.6,26143.6,26146.25
2025-11-21 13:14:00,26135.55,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,99.65,104.55,26146.85,26147.1,26133.95,26135.55
2025-11-21 13:15:00,26135.4,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,99.2,104.75,26136.4,26140.6,26135.2,26135.4
2025-11-21 13:16:00,26134.95,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,99.7,105.45,26134.1,26139.0,26132.65,26134.95
2025-11-21 13:17:00,26124.35,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,115.5,90.5,26135.25,26137.6,26124.35,26124.35
2025-11-21 13:18:00,26118.7,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,116.95,90.6,26122.8,26124.75,26118.7,26118.7
2025-11-21 13:19:00,26115.75,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,114.35,91.35,26119.0,26120.05,26114.35,26115.75
2025-11-21 13:20:00,26120.15,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,117.95,88.95,26115.85,26121.65,26115.15,26120.15
2025-11-21 13:21:00,26114.25,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,113.6,93.3,26120.15,26121.25,26112.65,26114.25
2025-11-21 13:22:00,26118.65,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,117.3,90.25,26114.5,26119.85,26113.7,26118.65
2025-11-21 13:23:00,26112.75,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,112.15,94.65,26119.15,26119.35,26112.5,26112.75
2025-11-21 13:24:00,26108.4,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,111.3,95.75,26111.15,26112.6,26108.35,26108.4
2025-11-21 13:25:00,26105.65,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,109.7,99.2,26109.6,26111.95,26104.75,26105.65
2025-11-21 13:26:00,26111.05,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,113.95,95.0,26105.7,26111.7,26105.7,26111.05
2025-11-21 13:27:00,26117.75,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,116.15,93.15,26111.35,26118.95,26111.1,26117.75
2025-11-21 13:28:00,26117.8,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,117.85,91.75,26117.6,26119.5,26116.2,26117.8
2025-11-21 13:29:00,26116.35,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,115.1,93.85,26117.7,26119.05,26114.3,26116.35
2025-11-21 13:30:00,26112.3,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,111.05,97.45,26116.8,26119.0,26112.2,26112.3
2025-11-21 13:31:00,26114.7,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,114.6,93.75,26112.45,26116.05,26110.85,26114.7
2025-11-21 13:32:00,26115.8,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,113.05,95.0,26115.55,26117.7,26113.05,26115.8
2025-11-21 13:33:00,26113.9,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,112.85,95.8,26116.45,26118.75,26113.6,26113.9
2025-11-21 13:34:00,26121.55,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,118.45,90.65,26113.65,26122.95,26113.65,26121.55
2025-11-21 13:35:00,26120.4,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,117.4,90.65,26123.2,26126.55,26119.9,26120.4
2025-11-21 13:36:00,26118.15,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,117.7,89.45,26120.8,26122.0,26116.0,26118.15
2025-11-21 13:37:00,26117.1,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,119.0,86.2,26117.2,26120.05,26114.9,26117.1
2025-11-21 13:38:00,26123.4,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,122.4,82.9,26118.55,26123.45,26111.3,26123.4
2025-11-21 13:39:00,26119.15,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,119.45,85.75,26122.05,26124.9,26118.95,26119.15
2025-11-21 13:40:00,26115.05,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,117.5,88.0,26119.65,26120.85,26114.75,26115.05
2025-11-21 13:41:00,26115.6,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,115.25,90.2,26115.25,26117.7,26113.15,26115.6
2025-11-21 13:42:00,26109.65,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,113.9,92.1,26115.65,26116.45,26108.75,26109.65
2025-11-21 13:43:00,26105.8,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,113.05,92.9,26109.15,26109.3,26101.35,26105.8
2025-11-21 13:44:00,26103.4,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,113.95,92.85,26106.15,26111.55,26103.35,26103.4
2025-11-21 13:45:00,26103.15,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,112.8,95.2,26103.45,26105.9,26099.35,26103.15
2025-11-21 13:46:00,26108.5,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,114.6,92.75,26103.25,26110.55,26101.7,26108.5
2025-11-21 13:47:00,26110.1,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,113.65,93.9,26108.4,26112.5,26107.3,26110.1
2025-11-21 13:48:00,26110.05,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,115.2,93.0,26109.9,26111.15,26102.6,26110.05
2025-11-21 13:49:00,26113.6,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,115.05,92.6,26110.2,26115.75,26109.05,26113.6
2025-11-21 13:50:00,26117.5,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,116.75,89.85,26114.15,26118.75,26113.6,26117.5
2025-11-21 13:51:00,26110.0,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,112.0,94.85,26117.4,26118.4,26108.7,26110.0
2025-11-21 13:52:00,26119.1,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,116.6,89.0,26110.2,26119.6,26110.2,26119.1
2025-11-21 13:53:00,26120.75,25Nov25,26100,NSE-NIFTY-25Nov25-26100-CE,NSE-NIFTY-25Nov25-26100-PE,118.05,87.45,26119.4,26122.35,26118.4,26120.75
2025-11-21 13:54:00,26129.1,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,97.35,104.6,26120.65,26129.1,26120.45,26129.1
2025-11-21 13:55:00,26132.4,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,97.95,104.2,26129.25,26133.0,26127.8,26132.4
2025-11-21 13:56:00,26130.95,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,97.35,104.3,26131.8,26132.5,26129.55,26130.95
2025-11-21 13:57:00,26132.25,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,99.15,102.45,26130.8,26134.6,26128.7,26132.25
2025-11-21 13:58:00,26132.45,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,100.35,101.1,26130.15,26133.8,26129.75,26132.45
2025-11-21 13:59:00,26138.6,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,101.75,98.8,26133.0,26138.6,26132.95,26138.6
2025-11-21 14:00:00,26137.4,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,100.95,99.8,26138.85,26138.95,26136.55,26137.4
2025-11-21 14:01:00,26136.1,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,101.75,99.45,26137.2,26137.95,26134.75,26136.1
2025-11-21 14:02:00,26134.85,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,100.55,100.5,26136.9,26138.75,26134.25,26134.85
2025-11-21 14:03:00,26130.7,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,99.9,101.6,26133.95,26137.3,26130.45,26130.7
2025-11-21 14:04:00,26132.85,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,100.4,101.85,26130.7,26133.65,26129.55,26132.85
2025-11-21 14:05:00,26131.0,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,100.35,101.5,26132.3,26134.8,26130.8,26131.0
2025-11-21 14:06:00,26129.15,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,97.85,102.85,26130.75,26132.9,26123.65,26129.15
2025-11-21 14:07:00,26132.4,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,100.65,99.75,26128.9,26133.25,26127.7,26132.4
2025-11-21 14:08:00,26138.3,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,104.9,95.35,26132.45,26138.85,26131.8,26138.3
2025-11-21 14:09:00,26142.95,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,108.35,92.6,26138.0,26144.6,26137.55,26142.95
2025-11-21 14:10:00,26144.15,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,106.5,94.75,26143.05,26145.15,26141.7,26144.15
2025-11-21 14:11:00,26141.05,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,106.75,95.2,26143.15,26144.05,26139.75,26141.05
2025-11-21 14:12:00,26145.15,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,109.4,92.2,26138.1,26145.35,26138.1,26145.15
2025-11-21 14:13:00,26146.9,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,109.9,91.7,26144.65,26147.7,26144.65,26146.9
2025-11-21 14:14:00,26147.15,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,109.55,91.5,26146.65,26148.7,26146.25,26147.15
2025-11-21 14:15:00,26148.8,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,112.9,89.65,26146.75,26149.45,26144.65,26148.8
2025-11-21 14:16:00,26152.1,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,113.6,88.9,26148.85,26154.95,26148.85,26152.1
2025-11-21 14:17:00,26150.95,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,112.1,90.35,26151.8,26152.35,26147.55,26150.95
2025-11-21 14:18:00,26146.7,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,108.1,93.25,26151.45,26152.05,26145.2,26146.7
2025-11-21 14:19:00,26141.45,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,106.35,95.55,26147.0,26147.3,26140.35,26141.45
2025-11-21 14:20:00,26146.15,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,110.65,92.25,26142.8,26146.7,26140.55,26146.15
2025-11-21 14:21:00,26151.8,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,114.9,89.7,26145.85,26151.8,26145.4,26151.8
2025-11-21 14:22:00,26151.6,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,112.2,92.2,26150.6,26152.7,26149.55,26151.6
2025-11-21 14:23:00,26151.75,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,113.4,90.6,26150.75,26153.05,26148.25,26151.75
2025-11-21 14:24:00,26149.15,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,111.45,91.7,26151.35,26152.65,26147.2,26149.15
2025-11-21 14:25:00,26148.55,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,111.7,91.95,26148.75,26150.1,26146.75,26148.55
2025-11-21 14:26:00,26149.2,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,112.95,90.95,26148.4,26151.2,26147.4,26149.2
2025-11-21 14:27:00,26146.4,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,111.5,91.8,26149.65,26152.4,26146.35,26146.4
2025-11-21 14:28:00,26150.7,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,114.15,89.3,26146.7,26152.35,26145.55,26150.7
2025-11-21 14:29:00,26149.95,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,111.35,91.6,26149.8,26151.75,26147.25,26149.95
2025-11-21 14:30:00,26151.35,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,110.45,91.5,26150.25,26152.45,26148.5,26151.35
2025-11-21 14:31:00,26152.2,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,112.9,89.55,26150.4,26154.1,26148.1,26152.2
2025-11-21 14:32:00,26150.65,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,109.4,92.55,26152.1,26155.4,26149.05,26150.65
2025-11-21 14:33:00,26153.45,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,111.2,91.1,26150.4,26153.55,26145.55,26153.45
2025-11-21 14:34:00,26150.6,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,109.8,92.85,26153.1,26153.5,26149.0,26150.6
2025-11-21 14:35:00,26153.65,25Nov25,26150,NSE-NIFTY-25Nov25-26150-CE,NSE-NIFTY-25Nov25-26150-PE,111.1,91.7,26150.0,26154.9,26148.7,26153.65
