Timestamp,Spot_Price,Spot_Change,Spot_Change_Pct,Velocity,Future_Price,Basis,RSI,RSI_Signal,EMA_5,EMA_13,EMA_Crossover,VWAP,Distance_From_VWAP,VWAP_Signal
2025-12-24 12:06:37,26192.6,-0.05,-0.0,0.05,26220.1,-27.5,37,Neutral,26193.29,26198.86,Bearish,26204.41,-11.81,Below
2025-12-24 12:06:41,26192.7,0.1,0.0,0.1,26220.1,-27.4,37,Neutral,26193.32,26198.88,Bearish,26204.41,-11.71,Below
2025-12-24 12:06:45,26194.3,1.6,0.006,1.6,26220.1,-25.8,38,Neutral,26193.86,26199.1,Bearish,26204.41,-10.11,Below
2025-12-24 12:06:48,26192.8,-1.5,-0.006,1.5,26220.0,-27.2,37,Neutral,26193.36,26198.89,Bearish,26204.41,-11.61,Below
2025-12-24 12:06:51,26193.35,0.55,0.002,0.55,26220.0,-26.65,37,Neutral,26193.54,26198.97,Bearish,26204.41,-11.06,Below
2025-12-24 12:06:54,26194.6,1.25,0.005,1.25,26220.0,-25.4,38,Neutral,26193.96,26199.15,Bearish,26204.41,-9.81,Below
2025-12-24 12:06:57,26195.3,0.7,0.003,0.7,26225.0,-29.7,39,Neutral,26194.19,26199.25,Bearish,26204.41,-9.11,Below
2025-12-24 12:07:00,26195.0,-0.3,-0.001,0.3,26228.0,-33.0,38,Neutral,26194.09,26199.2,Bearish,26204.41,-9.41,Below
2025-12-24 12:07:04,26195.5,0.5,0.002,0.5,26223.7,-28.2,39,Neutral,26194.26,26199.28,Bearish,26204.42,-8.92,Below
2025-12-24 12:07:08,26197.3,1.8,0.007,1.8,26225.0,-27.7,40,Neutral,26194.86,26199.53,Bearish,26204.42,-7.12,Below
2025-12-24 12:07:12,26195.5,-1.8,-0.007,1.8,26222.5,-27.0,39,Neutral,26194.26,26199.28,Bearish,26204.42,-8.92,Below
2025-12-24 12:07:15,26195.5,0.0,0.0,0.0,26222.5,-27.0,39,Neutral,26194.26,26199.28,Bearish,26204.42,-8.92,Below
2025-12-24 12:07:19,26196.5,1.0,0.004,1.0,26222.5,-26.0,40,Neutral,26194.59,26199.42,Bearish,26204.42,-7.92,Below
2025-12-24 12:07:21,26195.1,-1.4,-0.005,1.4,26228.5,-33.4,38,Neutral,26194.12,26199.22,Bearish,26204.43,-9.33,Below
2025-12-24 12:07:25,26195.65,0.55,0.002,0.55,26228.5,-32.85,39,Neutral,26194.31,26199.3,Bearish,26204.43,-8.78,Below
2025-12-24 12:07:28,26196.4,0.75,0.003,0.75,26228.5,-32.1,39,Neutral,26194.56,26199.4,Bearish,26204.43,-8.03,Below
2025-12-24 12:07:32,26197.05,0.65,0.002,0.65,26228.5,-31.45,40,Neutral,26194.77,26199.5,Bearish,26204.43,-7.38,Below
2025-12-24 12:07:35,26196.05,-1.0,-0.004,1.0,26228.5,-32.45,39,Neutral,26194.44,26199.35,Bearish,26204.43,-8.38,Below
2025-12-24 12:07:39,26195.5,-0.55,-0.002,0.55,26228.5,-33.0,39,Neutral,26194.26,26199.28,Bearish,26204.43,-8.93,Below
2025-12-24 12:07:41,26193.4,-2.1,-0.008,2.1,26227.7,-34.3,37,Neutral,26193.56,26198.98,Bearish,26204.43,-11.03,Below
2025-12-24 12:07:45,26193.85,0.45,0.002,0.45,26222.0,-28.15,38,Neutral,26193.71,26199.04,Bearish,26204.42,-10.57,Below
2025-12-24 12:07:49,26194.0,0.15,0.001,0.15,26222.0,-28.0,38,Neutral,26193.76,26199.06,Bearish,26204.42,-10.42,Below
2025-12-24 12:07:54,26193.25,-0.75,-0.003,0.75,26220.3,-27.05,37,Neutral,26193.51,26198.95,Bearish,26204.42,-11.17,Below
2025-12-24 12:07:59,26193.35,0.1,0.0,0.1,26220.3,-26.95,37,Neutral,26193.54,26198.97,Bearish,26204.42,-11.07,Below
2025-12-24 12:08:03,26194.15,0.8,0.003,0.8,26220.3,-26.15,38,Neutral,26193.81,26199.08,Bearish,26204.44,-10.29,Below
2025-12-24 12:08:07,26192.8,-1.35,-0.005,1.35,26220.3,-27.5,37,Neutral,26193.36,26198.89,Bearish,26204.44,-11.64,Below
2025-12-24 12:08:12,26193.15,0.35,0.001,0.35,26220.1,-26.95,37,Neutral,26193.47,26198.94,Bearish,26204.44,-11.29,Below
2025-12-24 12:08:16,26193.65,0.5,0.002,0.5,26222.0,-28.35,38,Neutral,26193.64,26199.01,Bearish,26204.44,-10.79,Below
2025-12-24 12:08:19,26193.0,-0.65,-0.002,0.65,26220.3,-27.3,37,Neutral,26193.42,26198.92,Bearish,26204.44,-11.44,Below
2025-12-24 12:08:21,26193.2,0.2,0.001,0.2,26220.3,-27.1,37,Neutral,26193.49,26198.95,Bearish,26204.44,-11.24,Below
2025-12-24 12:08:25,26192.7,-0.5,-0.002,0.5,26220.0,-27.3,37,Neutral,26193.32,26198.88,Bearish,26204.44,-11.74,Below
2025-12-24 12:08:28,26191.8,-0.9,-0.003,0.9,26220.0,-28.2,37,Neutral,26193.02,26198.75,Bearish,26204.44,-12.64,Below
2025-12-24 12:08:32,26191.8,0.0,0.0,0.0,26220.0,-28.2,37,Neutral,26193.02,26198.75,Bearish,26204.44,-12.64,Below
2025-12-24 12:08:36,26192.05,0.25,0.001,0.25,26220.1,-28.05,37,Neutral,26193.11,26198.78,Bearish,26204.44,-12.39,Below
2025-12-24 12:08:40,26192.9,0.85,0.003,0.85,26221.1,-28.2,37,Neutral,26193.39,26198.9,Bearish,26204.44,-11.54,Below
2025-12-24 12:08:44,26192.3,-0.6,-0.002,0.6,26220.0,-27.7,37,Neutral,26193.19,26198.82,Bearish,26204.44,-12.14,Below
2025-12-24 12:08:47,26191.65,-0.65,-0.002,0.65,26220.0,-28.35,37,Neutral,26192.97,26198.73,Bearish,26204.44,-12.79,Below
2025-12-24 12:08:51,26190.0,-1.65,-0.006,1.65,26220.0,-30.0,36,Neutral,26192.42,26198.49,Bearish,26204.44,-14.44,Below
2025-12-24 12:08:54,26190.7,0.7,0.003,0.7,26220.0,-29.3,36,Neutral,26192.66,26198.59,Bearish,26204.44,-13.74,Below
2025-12-24 12:08:58,26190.6,-0.1,-0.0,0.1,26218.0,-27.4,36,Neutral,26192.62,26198.58,Bearish,26204.44,-13.84,Below
2025-12-24 12:09:01,26189.15,-1.45,-0.006,1.45,26218.0,-28.85,35,Neutral,26192.14,26198.37,Bearish,26204.44,-15.29,Below
2025-12-24 12:09:03,26188.55,-0.6,-0.002,0.6,26218.0,-29.45,35,Neutral,26191.94,26198.28,Bearish,26204.44,-15.89,Below
2025-12-24 12:09:07,26190.95,2.4,0.009,2.4,26218.0,-27.05,36,Neutral,26192.74,26198.63,Bearish,26204.45,-13.5,Below
2025-12-24 12:09:10,26189.3,-1.65,-0.006,1.65,26218.0,-28.7,35,Neutral,26192.19,26198.39,Bearish,26204.45,-15.15,Below
2025-12-24 12:09:13,26190.45,1.15,0.004,1.15,26218.0,-27.55,36,Neutral,26192.57,26198.55,Bearish,26204.45,-14.0,Below
2025-12-24 12:09:17,26189.95,-0.5,-0.002,0.5,26218.0,-28.05,36,Neutral,26192.41,26198.48,Bearish,26204.45,-14.5,Below
2025-12-24 12:09:20,26190.45,0.5,0.002,0.5,26221.5,-31.05,36,Neutral,26192.57,26198.55,Bearish,26204.45,-14.0,Below
2025-12-24 12:09:24,26189.1,-1.35,-0.005,1.35,26221.5,-32.4,35,Neutral,26192.12,26198.36,Bearish,26204.45,-15.35,Below
2025-12-24 12:09:30,26191.1,2.0,0.008,2.0,26216.7,-25.6,36,Neutral,26192.79,26198.65,Bearish,26204.45,-13.35,Below
2025-12-24 12:09:34,26188.3,-2.8,-0.011,2.8,26216.7,-28.4,35,Neutral,26191.86,26198.25,Bearish,26204.45,-16.15,Below
2025-12-24 12:09:37,26187.55,-0.75,-0.003,0.75,26216.7,-29.15,35,Neutral,26191.61,26198.14,Bearish,26204.45,-16.9,Below
2025-12-24 12:09:44,26186.8,-0.75,-0.003,0.75,26216.7,-29.9,34,Neutral,26191.36,26198.03,Bearish,26204.45,-17.65,Below
2025-12-24 12:09:48,26189.0,2.2,0.008,2.2,26216.7,-27.7,35,Neutral,26192.09,26198.35,Bearish,26204.45,-15.45,Below
2025-12-24 12:09:51,26188.95,-0.05,-0.0,0.05,26216.7,-27.75,35,Neutral,26192.07,26198.34,Bearish,26204.45,-15.5,Below
2025-12-24 12:09:56,26189.55,0.6,0.002,0.6,26217.7,-28.15,35,Neutral,26192.27,26198.43,Bearish,26204.45,-14.9,Below
2025-12-24 12:09:59,26189.55,0.0,0.0,0.0,26217.7,-28.15,35,Neutral,26192.27,26198.43,Bearish,26204.45,-14.9,Below
2025-12-24 12:10:02,26189.5,-0.05,-0.0,0.05,26217.7,-28.2,40,Neutral,26191.1,26197.02,Bearish,26204.46,-14.96,Below
2025-12-24 12:10:05,26188.0,-1.5,-0.006,1.5,26217.7,-29.7,39,Neutral,26190.6,26196.8,Bearish,26204.46,-16.46,Below
2025-12-24 12:10:10,26189.1,1.1,0.004,1.1,26223.1,-34.0,40,Neutral,26190.97,26196.96,Bearish,26204.46,-15.36,Below
2025-12-24 12:10:14,26190.2,1.1,0.004,1.1,26223.1,-32.9,41,Neutral,26191.34,26197.12,Bearish,26204.46,-14.26,Below
2025-12-24 12:10:17,26189.3,-0.9,-0.003,0.9,26216.6,-27.3,40,Neutral,26191.04,26196.99,Bearish,26204.46,-15.16,Below
2025-12-24 12:10:21,26188.1,-1.2,-0.005,1.2,26216.6,-28.5,39,Neutral,26190.64,26196.82,Bearish,26204.46,-16.36,Below
2025-12-24 12:10:25,26188.05,-0.05,-0.0,0.05,26216.6,-28.55,39,Neutral,26190.62,26196.81,Bearish,26204.46,-16.41,Below
2025-12-24 12:10:29,26188.3,0.25,0.001,0.25,26216.6,-28.3,39,Neutral,26190.7,26196.85,Bearish,26204.46,-16.16,Below
2025-12-24 12:10:32,26189.0,0.7,0.003,0.7,26216.6,-27.6,40,Neutral,26190.94,26196.95,Bearish,26204.46,-15.46,Below
2025-12-24 12:10:35,26189.2,0.2,0.001,0.2,26216.2,-27.0,40,Neutral,26191.0,26196.97,Bearish,26204.46,-15.26,Below
2025-12-24 12:10:39,26188.05,-1.15,-0.004,1.15,26216.2,-28.15,39,Neutral,26190.62,26196.81,Bearish,26204.46,-16.41,Below
2025-12-24 12:10:43,26188.8,0.75,0.003,0.75,26218.0,-29.2,40,Neutral,26190.87,26196.92,Bearish,26204.46,-15.66,Below
2025-12-24 12:10:46,26189.7,0.9,0.003,0.9,26218.0,-28.3,41,Neutral,26191.17,26197.05,Bearish,26204.46,-14.76,Below
2025-12-24 12:10:49,26190.55,0.85,0.003,0.85,26218.0,-27.45,41,Neutral,26191.45,26197.17,Bearish,26204.46,-13.91,Below
2025-12-24 12:10:54,26189.3,-1.25,-0.005,1.25,26218.0,-28.7,40,Neutral,26191.04,26196.99,Bearish,26204.46,-15.16,Below
2025-12-24 12:10:58,26188.05,-1.25,-0.005,1.25,26218.0,-29.95,39,Neutral,26190.62,26196.81,Bearish,26204.46,-16.41,Below
2025-12-24 12:11:02,26189.4,1.35,0.005,1.35,26220.0,-30.6,40,Neutral,26191.07,26197.0,Bearish,26204.46,-15.06,Below
2025-12-24 12:11:05,26190.05,0.65,0.002,0.65,26220.0,-29.95,41,Neutral,26191.29,26197.1,Bearish,26204.47,-14.42,Below
2025-12-24 12:11:09,26191.05,1.0,0.004,1.0,26220.0,-28.95,42,Neutral,26191.62,26197.24,Bearish,26204.47,-13.42,Below
2025-12-24 12:11:14,26189.6,-1.45,-0.006,1.45,26220.0,-30.4,40,Neutral,26191.14,26197.03,Bearish,26204.47,-14.87,Below
2025-12-24 12:11:18,26189.25,-0.35,-0.001,0.35,26222.0,-32.75,40,Neutral,26191.02,26196.98,Bearish,26204.47,-15.22,Below
2025-12-24 12:11:22,26189.2,-0.05,-0.0,0.05,26220.0,-30.8,40,Neutral,26191.0,26196.97,Bearish,26204.47,-15.27,Below
2025-12-24 12:11:26,26190.4,1.2,0.005,1.2,26220.0,-29.6,41,Neutral,26191.4,26197.15,Bearish,26204.47,-14.07,Below
2025-12-24 12:11:29,26188.05,-2.35,-0.009,2.35,26220.0,-31.95,39,Neutral,26190.62,26196.81,Bearish,26204.47,-16.42,Below
2025-12-24 12:11:33,26188.75,0.7,0.003,0.7,26220.0,-31.25,40,Neutral,26190.85,26196.91,Bearish,26204.47,-15.72,Below
2025-12-24 12:11:37,26189.7,0.95,0.004,0.95,26220.0,-30.3,41,Neutral,26191.17,26197.05,Bearish,26204.47,-14.77,Below
2025-12-24 12:11:42,26188.75,-0.95,-0.004,0.95,26220.0,-31.25,40,Neutral,26190.85,26196.91,Bearish,26204.47,-15.72,Below
2025-12-24 12:11:46,26188.7,-0.05,-0.0,0.05,26220.0,-31.3,40,Neutral,26190.84,26196.9,Bearish,26204.47,-15.77,Below
2025-12-24 12:11:49,26190.25,1.55,0.006,1.55,26220.0,-29.75,41,Neutral,26191.35,26197.12,Bearish,26204.47,-14.22,Below
2025-12-24 12:11:52,26188.0,-2.25,-0.009,2.25,26220.0,-32.0,39,Neutral,26190.6,26196.8,Bearish,26204.47,-16.47,Below
2025-12-24 12:11:55,26188.2,0.2,0.001,0.2,26220.0,-31.8,39,Neutral,26190.67,26196.83,Bearish,26204.47,-16.27,Below
2025-12-24 12:11:58,26188.6,0.4,0.002,0.4,26220.0,-31.4,40,Neutral,26190.8,26196.89,Bearish,26204.47,-15.87,Below
2025-12-24 12:12:01,26187.7,-0.9,-0.003,0.9,26216.0,-28.3,39,Neutral,26190.5,26196.76,Bearish,26204.47,-16.77,Below
2025-12-24 12:12:04,26187.05,-0.65,-0.002,0.65,26216.0,-28.95,39,Neutral,26190.29,26196.67,Bearish,26204.48,-17.43,Below
2025-12-24 12:12:08,26187.2,0.15,0.001,0.15,26216.0,-28.8,39,Neutral,26190.34,26196.69,Bearish,26204.48,-17.28,Below
2025-12-24 12:12:12,26187.35,0.15,0.001,0.15,26216.0,-28.65,39,Neutral,26190.39,26196.71,Bearish,26204.48,-17.13,Below
2025-12-24 12:12:14,26187.05,-0.3,-0.001,0.3,26216.0,-28.95,39,Neutral,26190.29,26196.67,Bearish,26204.48,-17.43,Below
2025-12-24 12:12:18,26187.05,0.0,0.0,0.0,26216.0,-28.95,39,Neutral,26190.29,26196.67,Bearish,26204.48,-17.43,Below
2025-12-24 12:12:21,26187.65,0.6,0.002,0.6,26216.0,-28.35,39,Neutral,26190.49,26196.75,Bearish,26204.48,-16.83,Below
2025-12-24 12:12:25,26187.2,-0.45,-0.002,0.45,26215.8,-28.6,39,Neutral,26190.34,26196.69,Bearish,26204.48,-17.28,Below
2025-12-24 12:12:32,26188.6,1.4,0.005,1.4,26222.8,-34.2,40,Neutral,26190.8,26196.89,Bearish,26204.48,-15.88,Below
2025-12-24 12:12:36,26188.0,-0.6,-0.002,0.6,26215.4,-27.4,39,Neutral,26190.6,26196.8,Bearish,26204.48,-16.48,Below
2025-12-24 12:12:40,26187.05,-0.95,-0.004,0.95,26215.4,-28.35,39,Neutral,26190.29,26196.67,Bearish,26204.48,-17.43,Below
2025-12-24 12:12:44,26186.35,-0.7,-0.003,0.7,26220.0,-33.65,38,Neutral,26190.05,26196.57,Bearish,26204.48,-18.13,Below
2025-12-24 12:12:48,26188.4,2.05,0.008,2.05,26219.0,-30.6,39,Neutral,26190.74,26196.86,Bearish,26204.48,-16.08,Below
2025-12-24 12:12:51,26188.15,-0.25,-0.001,0.25,26219.0,-30.85,39,Neutral,26190.65,26196.82,Bearish,26204.48,-16.33,Below
2025-12-24 12:12:55,26187.95,-0.2,-0.001,0.2,26219.0,-31.05,39,Neutral,26190.59,26196.8,Bearish,26204.48,-16.53,Below
2025-12-24 12:12:59,26187.25,-0.7,-0.003,0.7,26217.5,-30.25,39,Neutral,26190.35,26196.7,Bearish,26204.48,-17.23,Below
2025-12-24 12:13:02,26189.7,2.45,0.009,2.45,26217.5,-27.8,41,Neutral,26191.17,26197.05,Bearish,26204.48,-14.78,Below
2025-12-24 12:13:06,26188.2,-1.5,-0.006,1.5,26217.2,-29.0,39,Neutral,26190.67,26196.83,Bearish,26204.5,-16.3,Below
2025-12-24 12:13:09,26188.3,0.1,0.0,0.1,26217.2,-28.9,39,Neutral,26190.7,26196.85,Bearish,26204.5,-16.2,Below
2025-12-24 12:13:12,26187.1,-1.2,-0.005,1.2,26217.5,-30.4,39,Neutral,26190.3,26196.67,Bearish,26204.5,-17.4,Below
2025-12-24 12:13:16,26189.05,1.95,0.007,1.95,26217.5,-28.45,40,Neutral,26190.95,26196.95,Bearish,26204.5,-15.45,Below
2025-12-24 12:13:19,26190.6,1.55,0.006,1.55,26222.8,-32.2,41,Neutral,26191.47,26197.17,Bearish,26204.5,-13.9,Below
2025-12-24 12:13:22,26188.3,-2.3,-0.009,2.3,26222.9,-34.6,39,Neutral,26190.7,26196.85,Bearish,26204.5,-16.2,Below
2025-12-24 12:13:25,26189.2,0.9,0.003,0.9,26222.9,-33.7,40,Neutral,26191.0,26196.97,Bearish,26204.5,-15.3,Below
2025-12-24 12:13:30,26190.35,1.15,0.004,1.15,26222.9,-32.55,41,Neutral,26191.39,26197.14,Bearish,26204.5,-14.15,Below
2025-12-24 12:13:33,26188.75,-1.6,-0.006,1.6,26222.9,-34.15,40,Neutral,26190.85,26196.91,Bearish,26204.5,-15.75,Below
2025-12-24 12:13:37,26190.3,1.55,0.006,1.55,26222.0,-31.7,41,Neutral,26191.37,26197.13,Bearish,26204.5,-14.2,Below
2025-12-24 12:13:41,26189.2,-1.1,-0.004,1.1,26219.4,-30.2,40,Neutral,26191.0,26196.97,Bearish,26204.5,-15.3,Below
2025-12-24 12:13:44,26190.45,1.25,0.005,1.25,26219.4,-28.95,41,Neutral,26191.42,26197.15,Bearish,26204.5,-14.05,Below
2025-12-24 12:13:47,26191.1,0.65,0.002,0.65,26222.0,-30.9,42,Neutral,26191.64,26197.25,Bearish,26204.5,-13.4,Below
2025-12-24 12:13:52,26190.75,-0.35,-0.001,0.35,26221.1,-30.35,41,Neutral,26191.52,26197.2,Bearish,26204.5,-13.75,Below
2025-12-24 12:13:56,26191.15,0.4,0.002,0.4,26220.4,-29.25,42,Neutral,26191.65,26197.25,Bearish,26204.5,-13.35,Below
2025-12-24 12:14:02,26191.7,0.55,0.002,0.55,26221.3,-29.6,42,Neutral,26191.84,26197.33,Bearish,26204.51,-12.81,Below
2025-12-24 12:14:06,26192.25,0.55,0.002,0.55,26225.0,-32.75,43,Neutral,26192.02,26197.41,Bearish,26204.52,-12.27,Below
2025-12-24 12:14:10,26191.1,-1.15,-0.004,1.15,26221.4,-30.3,42,Neutral,26191.64,26197.25,Bearish,26204.52,-13.42,Below
2025-12-24 12:14:13,26191.4,0.3,0.001,0.3,26221.4,-30.0,42,Neutral,26191.74,26197.29,Bearish,26204.52,-13.12,Below
2025-12-24 12:14:16,26193.25,1.85,0.007,1.85,26225.0,-31.75,43,Neutral,26192.35,26197.55,Bearish,26204.52,-11.27,Below
2025-12-24 12:14:19,26193.2,-0.05,-0.0,0.05,26222.9,-29.7,43,Neutral,26192.34,26197.55,Bearish,26204.52,-11.32,Below
2025-12-24 12:14:24,26190.8,-2.4,-0.009,2.4,26224.9,-34.1,41,Neutral,26191.54,26197.2,Bearish,26204.52,-13.72,Below
2025-12-24 12:14:27,26191.95,1.15,0.004,1.15,26221.8,-29.85,42,Neutral,26191.92,26197.37,Bearish,26204.52,-12.57,Below
2025-12-24 12:14:30,26192.9,0.95,0.004,0.95,26224.9,-32.0,43,Neutral,26192.24,26197.5,Bearish,26204.52,-11.62,Below
2025-12-24 12:14:34,26192.75,-0.15,-0.001,0.15,26221.5,-28.75,43,Neutral,26192.19,26197.48,Bearish,26204.52,-11.77,Below
2025-12-24 12:14:39,26192.9,0.15,0.001,0.15,26221.5,-28.6,43,Neutral,26192.24,26197.5,Bearish,26204.52,-11.62,Below
2025-12-24 12:14:43,26191.55,-1.35,-0.005,1.35,26225.0,-33.45,42,Neutral,26191.79,26197.31,Bearish,26204.52,-12.97,Below
2025-12-24 12:14:47,26192.55,1.0,0.004,1.0,26221.0,-28.45,43,Neutral,26192.12,26197.45,Bearish,26204.52,-11.97,Below
2025-12-24 12:14:50,26192.15,-0.4,-0.002,0.4,26221.0,-28.85,43,Neutral,26191.99,26197.4,Bearish,26204.52,-12.37,Below
2025-12-24 12:14:53,26192.4,0.25,0.001,0.25,26221.0,-28.6,43,Neutral,26192.07,26197.43,Bearish,26204.52,-12.12,Below
2025-12-24 12:14:56,26192.6,0.2,0.001,0.2,26221.0,-28.4,43,Neutral,26192.14,26197.46,Bearish,26204.52,-11.92,Below
2025-12-24 12:15:00,26191.9,-0.7,-0.003,0.7,26221.0,-29.1,42,Neutral,26191.9,26197.36,Bearish,26204.52,-12.62,Below
2025-12-24 12:15:03,26191.5,-0.4,-0.002,0.4,26221.0,-29.5,40,Neutral,26191.79,26196.53,Bearish,26204.52,-13.02,Below
2025-12-24 12:15:06,26192.25,0.75,0.003,0.75,26221.0,-28.75,40,Neutral,26192.04,26196.64,Bearish,26204.53,-12.28,Below
2025-12-24 12:15:11,26192.0,-0.25,-0.001,0.25,26221.0,-29.0,40,Neutral,26191.96,26196.61,Bearish,26204.53,-12.53,Below
2025-12-24 12:15:14,26191.45,-0.55,-0.002,0.55,26221.0,-29.55,40,Neutral,26191.78,26196.53,Bearish,26204.53,-13.08,Below
2025-12-24 12:15:17,26192.7,1.25,0.005,1.25,26221.0,-28.3,41,Neutral,26192.19,26196.71,Bearish,26204.53,-11.83,Below
2025-12-24 12:15:21,26191.5,-1.2,-0.005,1.2,26225.7,-34.2,40,Neutral,26191.79,26196.53,Bearish,26204.53,-13.03,Below
2025-12-24 12:15:26,26191.75,0.25,0.001,0.25,26225.8,-34.05,40,Neutral,26191.88,26196.57,Bearish,26204.53,-12.78,Below
2025-12-24 12:15:29,26193.0,1.25,0.005,1.25,26227.9,-34.9,41,Neutral,26192.29,26196.75,Bearish,26204.53,-11.53,Below
2025-12-24 12:15:35,26192.15,-0.85,-0.003,0.85,26225.0,-32.85,40,Neutral,26192.01,26196.63,Bearish,26204.53,-12.38,Below
2025-12-24 12:15:38,26192.1,-0.05,-0.0,0.05,26225.0,-32.9,40,Neutral,26191.99,26196.62,Bearish,26204.53,-12.43,Below
2025-12-24 12:15:42,26192.05,-0.05,-0.0,0.05,26227.0,-34.95,40,Neutral,26191.98,26196.61,Bearish,26204.53,-12.48,Below
2025-12-24 12:15:45,26192.05,0.0,0.0,0.0,26224.3,-32.25,40,Neutral,26191.98,26196.61,Bearish,26204.53,-12.48,Below
2025-12-24 12:15:48,26191.25,-0.8,-0.003,0.8,26223.8,-32.55,39,Neutral,26191.71,26196.5,Bearish,26204.53,-13.28,Below
2025-12-24 12:15:52,26191.15,-0.1,-0.0,0.1,26226.3,-35.15,39,Neutral,26191.68,26196.48,Bearish,26204.53,-13.38,Below
2025-12-24 12:15:55,26191.75,0.6,0.002,0.6,26226.3,-34.55,40,Neutral,26191.88,26196.57,Bearish,26204.53,-12.78,Below
2025-12-24 12:16:00,26190.95,-0.8,-0.003,0.8,26220.7,-29.75,39,Neutral,26191.61,26196.46,Bearish,26204.53,-13.58,Below
2025-12-24 12:16:03,26191.15,0.2,0.001,0.2,26220.5,-29.35,39,Neutral,26191.68,26196.48,Bearish,26204.54,-13.39,Below
2025-12-24 12:16:07,26191.6,0.45,0.002,0.45,26220.5,-28.9,40,Neutral,26191.83,26196.55,Bearish,26204.54,-12.94,Below
2025-12-24 12:16:11,26191.7,0.1,0.0,0.1,26220.5,-28.8,40,Neutral,26191.86,26196.56,Bearish,26204.54,-12.84,Below
2025-12-24 12:16:15,26192.15,0.45,0.002,0.45,26226.8,-34.65,40,Neutral,26192.01,26196.63,Bearish,26204.54,-12.39,Below
2025-12-24 12:16:20,26192.55,0.4,0.002,0.4,26224.0,-31.45,40,Neutral,26192.14,26196.68,Bearish,26204.54,-11.99,Below
2025-12-24 12:16:23,26192.6,0.05,0.0,0.05,26226.8,-34.2,40,Neutral,26192.16,26196.69,Bearish,26204.54,-11.94,Below
2025-12-24 12:16:27,26193.3,0.7,0.003,0.7,26227.0,-33.7,41,Neutral,26192.39,26196.79,Bearish,26204.54,-11.24,Below
2025-12-24 12:16:30,26192.35,-0.95,-0.004,0.95,26221.8,-29.45,40,Neutral,26192.08,26196.66,Bearish,26204.54,-12.19,Below
2025-12-24 12:16:34,26193.8,1.45,0.006,1.45,26221.8,-28.0,41,Neutral,26192.56,26196.86,Bearish,26204.54,-10.74,Below
2025-12-24 12:16:37,26193.85,0.05,0.0,0.05,26228.9,-35.05,41,Neutral,26192.58,26196.87,Bearish,26204.54,-10.69,Below
2025-12-24 12:16:40,26193.45,-0.4,-0.002,0.4,26225.1,-31.65,41,Neutral,26192.44,26196.81,Bearish,26204.54,-11.09,Below
2025-12-24 12:16:44,26194.95,1.5,0.006,1.5,26227.0,-32.05,42,Neutral,26192.94,26197.03,Bearish,26204.55,-9.6,Below
2025-12-24 12:16:47,26195.25,0.3,0.001,0.3,26228.9,-33.65,43,Neutral,26193.04,26197.07,Bearish,26204.55,-9.3,Below
2025-12-24 12:16:51,26194.7,-0.55,-0.002,0.55,26229.0,-34.3,42,Neutral,26192.86,26196.99,Bearish,26204.55,-9.85,Below
2025-12-24 12:16:55,26195.45,0.75,0.003,0.75,26228.4,-32.95,43,Neutral,26193.11,26197.1,Bearish,26204.55,-9.1,Below
2025-12-24 12:17:00,26195.45,0.0,0.0,0.0,26230.0,-34.55,43,Neutral,26193.11,26197.1,Bearish,26204.55,-9.1,Below
2025-12-24 12:17:06,26194.7,-0.75,-0.003,0.75,26229.1,-34.4,42,Neutral,26192.86,26196.99,Bearish,26204.57,-9.87,Below
2025-12-24 12:17:09,26196.1,1.4,0.005,1.4,26230.2,-34.1,43,Neutral,26193.33,26197.19,Bearish,26204.57,-8.47,Below
2025-12-24 12:17:12,26194.25,-1.85,-0.007,1.85,26225.0,-30.75,42,Neutral,26192.71,26196.93,Bearish,26204.56,-10.31,Below
2025-12-24 12:17:18,26195.7,1.45,0.006,1.45,26225.0,-29.3,43,Neutral,26193.19,26197.13,Bearish,26204.56,-8.86,Below
2025-12-24 12:17:22,26195.85,0.15,0.001,0.15,26227.9,-32.05,43,Neutral,26193.24,26197.16,Bearish,26204.57,-8.72,Below
2025-12-24 12:17:26,26194.45,-1.4,-0.005,1.4,26225.0,-30.55,42,Neutral,26192.78,26196.96,Bearish,26204.57,-10.12,Below
2025-12-24 12:17:29,26194.35,-0.1,-0.0,0.1,26225.0,-30.65,42,Neutral,26192.74,26196.94,Bearish,26204.57,-10.22,Below
2025-12-24 12:17:32,26194.4,0.05,0.0,0.05,26225.0,-30.6,42,Neutral,26192.76,26196.95,Bearish,26204.57,-10.17,Below
2025-12-24 12:17:35,26194.25,-0.15,-0.001,0.15,26225.0,-30.75,42,Neutral,26192.71,26196.93,Bearish,26204.57,-10.32,Below
2025-12-24 12:17:39,26194.25,0.0,0.0,0.0,26225.0,-30.75,42,Neutral,26192.71,26196.93,Bearish,26204.57,-10.32,Below
2025-12-24 12:17:44,26195.2,0.95,0.004,0.95,26226.7,-31.5,43,Neutral,26193.03,26197.06,Bearish,26204.57,-9.37,Below
2025-12-24 12:17:47,26194.7,-0.5,-0.002,0.5,26225.0,-30.3,42,Neutral,26192.86,26196.99,Bearish,26204.57,-9.87,Below
2025-12-24 12:17:51,26194.85,0.15,0.001,0.15,26228.2,-33.35,42,Neutral,26192.91,26197.01,Bearish,26204.57,-9.72,Below
2025-12-24 12:17:54,26194.65,-0.2,-0.001,0.2,26228.2,-33.55,42,Neutral,26192.84,26196.98,Bearish,26204.57,-9.92,Below
