option_type	strike	entry_time	entry_price	entry_spot	entry_fut	exit_time	exit_price	exit_reason	pnl_points	pnl_rupees_gross	transaction_cost	pnl_rupees	hold_minutes	is_winner	peak_price	expiry	exit_slippage	signal_time	entry_delay	capital_after
CE	26150	12/23/2025 10:00	51.05	26182.7	26222.1	12/23/2025 10:09	56.45	TRAILING_STOP	5.4	405	42.12	362.88	9	TRUE	57.75	12/23/2025	-0.75	12/23/2025 9:57	180	-8966.96
CE	26200	12/23/2025 10:15	28.75	26182.8	26222	12/23/2025 10:24	19.15	STOP_LOSS	-9.6	-720	40.72	-760.72	9	FALSE	28.75	12/23/2025	-1	12/23/2025 10:12	180	-9727.68
CE	26150	12/23/2025 10:33	45.45	26168.05	26211	12/23/2025 10:39	41.75	STOP_LOSS	-3.7	-277.5	41.57	-319.07	6	FALSE	45.45	12/23/2025	-1	12/23/2025 10:30	180	-10046.75
CE	26150	12/23/2025 10:48	46.35	26181	26213.7	12/23/2025 11:21	52.6	TIME_EXIT	6.25	468.75	41.97	426.78	33	TRUE	52.55	12/23/2025	-0.75	12/23/2025 10:45	180	-9619.97
CE	26150	12/23/2025 11:27	51.35	26191.25	26222.5	12/23/2025 11:39	37.05	STOP_LOSS	-14.3	-1072.5	41.39	-1113.89	12	FALSE	51.35	12/23/2025	-1	12/23/2025 11:24	180	-10733.86
CE	26200	12/24/2025 9:24	122.4	26211.55	26241.9	12/24/2025 9:39	123.1	TRAILING_STOP	0.7	52.5	44.62	7.88	15	TRUE	131.15	12/30/2025	-0.75	12/24/2025 9:21	180	-10725.98
CE	26200	12/24/2025 9:45	123.95	26207.05	26231	12/24/2025 9:51	121.65	STOP_LOSS	-2.3	-172.5	44.56	-217.06	6	FALSE	123.95	12/30/2025	-1	12/24/2025 9:42	180	-10943.04
CE	26200	12/24/2025 10:00	124	26216.3	26247.9	12/24/2025 10:06	115.55	STOP_LOSS	-8.45	-633.75	44.33	-678.08	6	FALSE	124	12/30/2025	-1	12/24/2025 9:57	180	-11621.12
CE	26250	12/24/2025 10:15	104.45	26231.05	26260.6	12/24/2025 10:24	95.2	STOP_LOSS	-9.25	-693.75	43.57	-737.32	9	FALSE	104.45	12/30/2025	-1	12/24/2025 10:12	180	-12358.44
PE	26100	12/26/2025 9:33	66.35	26103.25	26115.3	12/26/2025 9:54	79.85	TARGET	13.5	1012.5	42.99	969.51	21	TRUE	78.6	12/30/2025	-0.5	12/26/2025 9:30	180	-11388.93
PE	26100	12/26/2025 10:03	75.6	26093.8	26105.9	12/26/2025 10:09	72	STOP_LOSS	-3.6	-270	42.7	-312.7	6	FALSE	75.6	12/30/2025	-1	12/26/2025 10:00	180	-11701.63
PE	26100	12/26/2025 10:18	73.2	26087.55	26098.9	12/26/2025 10:36	68.7	STOP_LOSS	-4.5	-337.5	42.58	-380.08	18	FALSE	74.75	12/30/2025	-1	12/26/2025 10:15	180	-12081.71
PE	26100	12/26/2025 10:48	69.55	26089.2	26105.5	12/26/2025 11:15	80.3	TARGET	10.75	806.25	43.01	763.24	27	TRUE	80.8	12/30/2025	-0.5	12/26/2025 10:45	180	-11318.47
PE	26050	12/26/2025 11:21	55.9	26059.9	26080.7	12/26/2025 11:54	52.85	TIME_EXIT	-3.05	-228.75	41.98	-270.73	33	FALSE	56.15	12/30/2025	-0.75	12/26/2025 11:18	180	-11589.2
PE	26050	12/26/2025 12:06	54.7	26053.8	26075.7	12/26/2025 12:39	64.3	TARGET	9.6	720	42.41	677.59	33	TRUE	68.15	12/30/2025	-0.5	12/26/2025 12:03	180	-10911.61
PE	26050	12/26/2025 12:45	65.55	26038.05	26058	12/26/2025 13:18	61.2	STOP_LOSS	-4.35	-326.25	42.3	-368.54	33	FALSE	65.55	12/30/2025	-1	12/26/2025 12:42	180	-11280.15
PE	26050	12/26/2025 14:09	63.85	26039.1	26059.9	12/26/2025 14:42	64.05	TIME_EXIT	0.2	15	42.4	-27.4	33	FALSE	67.75	12/30/2025	-0.75	12/26/2025 14:06	180	-11307.55
PE	26000	12/26/2025 14:51	45.45	26019.95	26053	12/26/2025 15:03	39.75	STOP_LOSS	-5.7	-427.5	41.49	-468.99	12	FALSE	45.45	12/30/2025	-1	12/26/2025 14:48	180	-11776.54
