0,1,2,3,4
2020-01-07T09:40:00,12142.35,12152.15,12135.1,12136.25
2020-01-07T09:50:00,12136.35,12139.4,12129.6,12132.4
2020-01-07T10:00:00,12132.6,12132.6,12111.1,12119.05
2020-01-07T10:10:00,12119.25,12131.75,12119.25,12124.7
2020-01-07T10:20:00,12125,12126.9,12113,12117.8
2020-01-07T10:30:00,12117.9,12118.95,12112,12115.9
2020-01-07T10:40:00,12115.95,12122.1,12110,12110.15
2020-01-07T10:50:00,12110.1,12113.1,12090.3,12092.8
2020-01-07T11:00:00,12092.75,12092.75,12066.55,12074.6
2020-01-07T11:10:00,12074.65,12074.65,12053.35,12062.9
2020-01-07T11:20:00,12063.45,12075.05,12061.5,12071.55
2020-01-07T11:30:00,12071.9,12095.1,12071,12082.9
2020-01-07T11:40:00,12083.1,12083.2,12070.35,12070.5
2020-01-07T11:50:00,12070.3,12076.35,12066.95,12066.95
2020-01-07T12:00:00,12068.25,12077.55,12066.25,12075.15
2020-01-07T12:10:00,12074.9,12083.7,12073.85,12079.35
2020-01-07T12:20:00,12079.65,12079.85,12070.45,12070.95
2020-01-07T12:30:00,12070.3,12075.4,12064.5,12074.8
2020-01-07T12:40:00,12074.9,12087.55,12072.6,12086.15
2020-01-07T12:50:00,12086.35,12087.2,12067.45,12068.5
2020-01-07T13:00:00,12068.35,12068.35,12031.9,12036.1
2020-01-07T13:10:00,12035.65,12042.15,12020.6,12027
2020-01-07T13:20:00,12026.6,12034.25,12009.55,12011
2020-01-07T13:30:00,12010.6,12028.6,12005.35,12021.95
2020-01-07T13:40:00,12021.05,12045.05,12019.4,12043.15
2020-01-07T13:50:00,12042.95,12052.7,12028.3,12031.7
2020-01-07T14:00:00,12031.05,12041.1,12022.95,12034.35
2020-01-07T14:10:00,12033.05,12045.3,12028.55,12037.75
2020-01-07T14:20:00,12037.15,12041.5,12033,12039.4
2020-01-07T14:30:00,12039.35,12058.95,12039.2,12045.9
2020-01-07T14:40:00,12045,12045,12027.05,12032
2020-01-07T14:50:00,12031.75,12049.65,12027.95,12034.3
2020-01-07T15:00:00,12035.95,12047.2,12030.3,12046.9
2020-01-07T15:10:00,12047.45,12064.65,12044.95,12064.3
2020-01-07T15:20:00,12064.5,12065.9,12058.35,12060.3
2020-01-07T15:30:00,12060.7,12060.7,12052.9,12052.95
2020-01-08T09:00:00,11939.1,11939.1,11939.1,11939.1
2020-01-08T09:10:00,11938.5,11955.15,11929.6,11935.35
2020-01-08T09:20:00,11936.25,11991.15,11936.25,11985.65
2020-01-08T09:30:00,11985.5,11993.15,11978.3,11991.35
2020-01-08T09:40:00,11990.95,12044.95,11988.15,12013.95
2020-01-08T09:50:00,12012,12014.25,11992.65,11992.75
2020-01-08T10:00:00,11992.35,11999.95,11985,11999.95
2020-01-08T10:10:00,12000.1,12021.1,11994.35,12013.65
2020-01-08T10:20:00,12013.25,12016.55,12002.4,12007.05
2020-01-08T10:30:00,12006.4,12008.1,11993.25,11994.15
2020-01-08T10:40:00,11994.05,11995.05,11982.3,11988.05
2020-01-08T10:50:00,11988.25,11990.7,11973.05,11974.25
2020-01-08T11:00:00,11974,11983.3,11966.85,11967.85
2020-01-08T11:10:00,11968.2,11972,11959.2,11971.55
2020-01-08T11:20:00,11971.95,11972.45,11953.25,11960.65
2020-01-08T11:30:00,11960.45,11962.85,11951.25,11957.9
2020-01-08T11:40:00,11957.35,11962.45,11952.5,11957.45
2020-01-08T11:50:00,11957.6,11968.8,11957.3,11968.2
2020-01-08T12:00:00,11967.95,11970.55,11959.35,11959.95
2020-01-08T12:10:00,11959.7,11962.9,11954.5,11955.8
2020-01-08T12:20:00,11956.3,11978.4,11956.25,11975.05
2020-01-08T12:30:00,11974.65,12004.6,11974.65,12002.2
2020-01-08T12:40:00,12002.9,12007.45,11993.8,12006.95
2020-01-08T12:50:00,12007,12007.35,11995.15,11997.8
2020-01-08T13:00:00,11997.55,12011.5,11994.95,11994.95
2020-01-08T13:10:00,11995.05,11995.35,11981.05,11982.75
2020-01-08T13:20:00,11982.45,11992.05,11982.2,11990.95
2020-01-08T13:30:00,11991.15,12005.2,11990.8,11994.55
2020-01-08T13:40:00,11994.5,11996.55,11981.75,11994.5
2020-01-08T13:50:00,11995.45,12000.2,11992.9,11995.65
2020-01-08T14:00:00,11996.25,12008.2,11996.25,12007.4
2020-01-08T14:10:00,12006.65,12029.75,11996.7,11996.7
2020-01-08T14:20:00,11997,12001.3,11991.1,11991.1
2020-01-08T14:30:00,11991.5,12010.5,11990.4,12006.1
2020-01-08T14:40:00,12005.15,12014.85,11997.8,12009.4
2020-01-08T14:50:00,12009.25,12036.55,12003.65,12026.75
2020-01-08T15:00:00,12027.1,12033.75,12013.9,12023.85
2020-01-08T15:10:00,12024,12030.85,12019.7,12028.75
2020-01-08T15:20:00,12028.55,12031.95,12019.9,12021.6
2020-01-08T15:30:00,12022.6,12025.35,12022.25,12025.35
2020-01-09T09:00:00,12153.15,12153.15,12153.15,12153.15
2020-01-09T09:10:00,12132.55,12177,12132.55,12162.4
2020-01-09T09:20:00,12163.05,12169.5,12155,12161.2
2020-01-09T09:30:00,12160.75,12161.55,12144.2,12149
2020-01-09T09:40:00,12148.35,12160.7,12146.8,12147.1
2020-01-09T09:50:00,12147.55,12148,12136.5,12142.9
2020-01-09T10:00:00,12142.95,12147.45,12141.6,12145.3
2020-01-09T10:10:00,12145.35,12166.1,12145.35,12164.05
2020-01-09T10:20:00,12164.75,12172.25,12163.05,12170.75
2020-01-09T10:30:00,12171.55,12181.9,12168.15,12178.05
2020-01-09T10:40:00,12178,12186.65,12177.75,12186.25
2020-01-09T10:50:00,12186.45,12187.3,12176.65,12181.6
2020-01-09T11:00:00,12181.65,12185.5,12175.9,12176.25
2020-01-09T11:10:00,12176.6,12181.05,12174.25,12176.3
2020-01-09T11:20:00,12176.2,12177.7,12170.95,12173.3
2020-01-09T11:30:00,12173.25,12187.4,12172.3,12183
2020-01-09T11:40:00,12182.4,12188.6,12177.95,12182.05
2020-01-09T11:50:00,12181.95,12187.55,12179.75,12187
2020-01-09T12:00:00,12187.2,12190.25,12184.55,12188.8
2020-01-09T12:10:00,12188.6,12195.3,12186.75,12193.5
2020-01-09T12:20:00,12194.05,12194.35,12181.05,12186.9
2020-01-09T12:30:00,12186.85,12195.95,12185.6,12194.05
2020-01-09T12:40:00,12193.15,12196.35,12189.2,12195.35
2020-01-09T12:50:00,12194.95,12195.45,12188.3,12193.8
2020-01-09T13:00:00,12194.05,12208.65,12193.9,12205.65
2020-01-09T13:10:00,12204.65,12213.75,12204.65,12211.9
2020-01-09T13:20:00,12211.85,12217.9,12207,12210.5
2020-01-09T13:30:00,12210.25,12213.7,12200.65,12203.45
2020-01-09T13:40:00,12202.45,12204.75,12191.2,12196.8
