option_type,strike,entry_time,entry_price,entry_spot,entry_fut,exit_time,exit_price,exit_reason,pnl_points,pnl_rupees,hold_minutes,is_winner,peak_price,expiry,capital_after
CE,26050,2025-12-05 09:39:00,108.45,26041.85,26186.8,2025-12-05 09:48:00,120.0,TARGET,11.55,866.25,9.0,True,120.0,2025-12-09,19525.0
CE,26050,2025-12-05 09:51:00,112.05,26046.65,26192.5,2025-12-05 09:57:00,98.05,STOP_LOSS,-14.0,-1050.0,6.0,False,112.1,2025-12-09,18475.0
PE,26050,2025-12-05 10:00:00,103.0,26026.65,26170.8,2025-12-05 10:03:00,84.25,STOP_LOSS,-18.75,-1406.25,3.0,False,103.0,2025-12-09,17068.75
PE,26150,2025-12-08 09:24:00,54.45,26151.4,26294.5,2025-12-08 09:27:00,70.05,TARGET,15.6,1170.0,3.0,True,70.05,2025-12-09,18238.75
PE,26150,2025-12-08 09:30:00,66.0,26137.0,26272.0,2025-12-08 09:42:00,71.05,TRAILING_STOP,5.05,378.75,12.0,True,74.7,2025-12-09,18617.5
PE,26100,2025-12-08 09:45:00,52.5,26104.05,26247.9,2025-12-08 09:54:00,68.1,TARGET,15.6,1170.0,9.0,True,68.1,2025-12-09,19787.5
PE,25800,2025-12-09 09:21:00,38.15,25821.95,25961.0,2025-12-09 09:30:00,64.2,TARGET,26.05,1953.75,9.0,True,64.2,2025-12-09,21741.25
PE,25750,2025-12-09 09:33:00,43.6,25766.0,25907.5,2025-12-09 09:39:00,45.85,TRAILING_STOP,2.25,168.75,6.0,True,49.0,2025-12-09,21910.0
CE,25950,2025-12-10 09:21:00,105.55,25873.7,25976.0,2025-12-10 09:24:00,100.75,STOP_LOSS,-4.8,-360.0,3.0,False,105.55,2025-12-16,21550.0
CE,25950,2025-12-10 09:27:00,107.1,25887.4,25990.0,2025-12-10 09:30:00,118.25,TARGET,11.15,836.25,3.0,True,118.25,2025-12-16,22386.25
CE,25950,2025-12-10 09:33:00,115.0,25905.0,26010.4,2025-12-10 09:36:00,126.75,TARGET,11.75,881.25,3.0,True,126.75,2025-12-16,23267.5
CE,25950,2025-12-10 09:39:00,123.85,25911.0,26020.0,2025-12-10 09:54:00,118.75,STOP_LOSS,-5.1,-382.5,15.0,False,126.1,2025-12-16,22885.0
CE,25950,2025-12-10 10:00:00,113.8,25902.0,26014.0,2025-12-10 10:03:00,124.65,TARGET,10.85,813.75,3.0,True,124.65,2025-12-16,23698.75
CE,25950,2025-12-10 10:06:00,124.85,25915.6,26032.0,2025-12-10 10:18:00,127.2,TRAILING_STOP,2.35,176.25,12.0,True,132.65,2025-12-16,23875.0
CE,26000,2025-12-10 10:21:00,110.85,25936.15,26056.0,2025-12-10 10:33:00,105.6,STOP_LOSS,-5.25,-393.75,12.0,False,112.0,2025-12-16,23481.25
CE,25950,2025-12-10 10:42:00,123.05,25921.45,26031.0,2025-12-10 10:48:00,115.95,STOP_LOSS,-7.1,-532.5,6.0,False,123.4,2025-12-16,22948.75
PE,25850,2025-12-10 10:54:00,108.5,25858.05,25968.8,2025-12-10 11:00:00,129.55,TARGET,21.05,1578.75,6.0,True,129.55,2025-12-16,24527.5
CE,25850,2025-12-11 09:21:00,112.8,25778.7,25895.0,2025-12-11 09:24:00,102.6,STOP_LOSS,-10.2,-765.0,3.0,False,112.8,2025-12-16,23762.5
CE,25850,2025-12-11 09:27:00,108.05,25798.25,25915.6,2025-12-11 09:36:00,97.9,STOP_LOSS,-10.15,-761.25,9.0,False,108.05,2025-12-16,23001.25
CE,26000,2025-12-12 09:27:00,112.85,26009.3,26120.0,2025-12-12 09:30:00,123.0,TARGET,10.15,761.25,3.0,True,123.0,2025-12-16,23762.5
CE,26000,2025-12-12 09:33:00,123.75,26024.15,26134.1,2025-12-12 09:42:00,123.8,TRAILING_STOP,0.05,3.75,9.0,True,128.7,2025-12-16,23766.25
PE,25950,2025-12-12 10:06:00,61.0,25973.45,26075.6,2025-12-12 10:15:00,57.1,TRAILING_STOP,-3.9,-292.5,9.0,False,69.5,2025-12-16,23473.75
CE,26000,2025-12-12 10:18:00,109.9,26003.3,26117.6,2025-12-12 10:21:00,104.35,STOP_LOSS,-5.55,-416.25,3.0,False,109.9,2025-12-16,23057.5
PE,25950,2025-12-12 10:27:00,83.5,25960.3,26062.3,2025-12-12 10:30:00,74.1,STOP_LOSS,-9.4,-705.0,3.0,False,83.5,2025-12-16,22352.5
PE,25950,2025-12-12 10:36:00,75.75,25970.75,26070.0,2025-12-12 11:00:00,75.2,TRAILING_STOP,-0.55,-41.25,24.0,False,80.55,2025-12-16,22311.25
CE,26000,2025-12-12 11:21:00,107.65,26013.0,26115.0,2025-12-12 11:48:00,105.15,TRAILING_STOP,-2.5,-187.5,27.0,False,111.65,2025-12-16,22123.75
CE,26050,2025-12-12 11:54:00,86.8,26025.35,26125.1,2025-12-12 12:03:00,82.7,STOP_LOSS,-4.1,-307.5,9.0,False,89.2,2025-12-16,21816.25
PE,25950,2025-12-15 09:21:00,73.15,25936.85,26024.3,2025-12-15 09:24:00,84.9,TARGET,11.75,881.25,3.0,True,84.9,2025-12-16,22697.5
PE,25900,2025-12-15 09:27:00,63.85,25918.6,26002.7,2025-12-15 09:48:00,58.25,STOP_LOSS,-5.6,-420.0,21.0,False,70.9,2025-12-16,22277.5
CE,25950,2025-12-15 10:06:00,74.65,25957.75,26039.2,2025-12-15 10:09:00,70.1,STOP_LOSS,-4.55,-341.25,3.0,False,74.65,2025-12-16,21936.25
CE,25950,2025-12-15 10:15:00,76.15,25964.35,26047.5,2025-12-15 10:27:00,76.55,TRAILING_STOP,0.4,30.0,12.0,True,80.55,2025-12-16,21966.25
CE,26000,2025-12-15 10:30:00,58.2,25976.65,26058.0,2025-12-15 10:36:00,50.4,STOP_LOSS,-7.8,-585.0,6.0,False,58.2,2025-12-16,21381.25
CE,25950,2025-12-15 10:42:00,75.3,25968.15,26052.6,2025-12-15 10:48:00,90.9,TARGET,15.6,1170.0,6.0,True,90.9,2025-12-16,22551.25
