option_type,strike,entry_time,entry_price,entry_spot,entry_fut,exit_time,exit_price,exit_reason,pnl_points,pnl_rupees,hold_minutes,is_winner,peak_price,expiry,capital_after
PE,25950,2025-12-12 10:21:00,60.1,25971.65,26078.0,2025-12-12 10:24:00,84.0,TARGET,23.9,1792.5,3.0,True,84.0,2025-12-16,35282.5
PE,25950,2025-12-12 10:48:00,77.2,25952.3,26055.0,2025-12-12 11:03:00,70.3,STOP_LOSS,-6.9,-517.5,15.0,False,80.55,2025-12-16,34765.0
CE,26000,2025-12-12 11:21:00,107.65,26013.0,26115.0,2025-12-12 11:48:00,105.15,TRAILING_STOP,-2.5,-187.5,27.0,False,111.65,2025-12-16,34577.5
CE,26000,2025-12-12 12:12:00,96.4,26014.2,26113.7,2025-12-12 12:24:00,107.1,TARGET,10.7,802.5,12.0,True,107.1,2025-12-16,35380.0
CE,26050,2025-12-12 15:00:00,82.85,26044.65,26140.9,2025-12-12 15:15:00,77.7,STOP_LOSS,-5.15,-386.25,15.0,False,85.2,2025-12-16,34993.75
CE,25950,2025-12-15 10:42:00,75.3,25968.15,26052.6,2025-12-15 10:48:00,90.9,TARGET,15.6,1170.0,6.0,True,90.9,2025-12-16,36163.75
CE,26000,2025-12-15 11:27:00,62.6,25991.7,26075.0,2025-12-15 11:33:00,53.65,STOP_LOSS,-8.95,-671.25,6.0,False,62.6,2025-12-16,35492.5
CE,26000,2025-12-15 11:48:00,61.65,25999.65,26087.9,2025-12-15 11:51:00,72.6,TARGET,10.95,821.25,3.0,True,72.6,2025-12-16,36313.75
CE,26000,2025-12-15 12:06:00,82.9,26021.5,26109.8,2025-12-15 12:12:00,78.85,STOP_LOSS,-4.05,-303.75,6.0,False,82.9,2025-12-16,36010.0
CE,26000,2025-12-15 12:48:00,75.4,26016.25,26104.8,2025-12-15 13:15:00,85.7,TARGET,10.3,772.5,27.0,True,85.7,2025-12-16,36782.5
CE,26050,2025-12-15 14:00:00,49.3,26037.0,26122.3,2025-12-15 14:09:00,42.15,STOP_LOSS,-7.15,-536.25,9.0,False,57.45,2025-12-16,36246.25
CE,26050,2025-12-15 14:42:00,48.9,26035.65,26124.0,2025-12-15 14:48:00,51.35,TRAILING_STOP,2.45,183.75,6.0,True,54.65,2025-12-16,36430.0
