timestamp,open,high,low,close,nifty_ltp,expiry,atm_strike,ce_symbol,pe_symbol,atm_ce_ltp,atm_pe_ltp
11/17/2025 9:06,25954.9,25962.9,25942.25,25958.2,25958.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,121.1,83
11/17/2025 9:07,25957.1,25957.1,25943.25,25948.2,25948.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,121.1,83
11/17/2025 9:08,25948.2,25948.2,25948.2,25948.2,25948.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,121.1,83
11/17/2025 9:09,25948.2,25948.2,25948.2,25948.2,25948.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,121.1,83
11/17/2025 9:10,25948.2,25948.2,25948.2,25948.2,25948.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,121.1,83
11/17/2025 9:11,25948.2,25948.2,25948.2,25948.2,25948.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,121.1,83
11/17/2025 9:12,25948.2,25948.2,25948.2,25948.2,25948.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,121.1,83
11/17/2025 9:13,25948.2,25948.2,25948.2,25948.2,25948.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,121.1,83
11/17/2025 9:14,25948.2,25948.2,25948.2,25948.2,25948.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,121.1,83
11/17/2025 9:15,25940.6,25951.35,25914.4,25920.25,25920.25,18-Nov-25,25900,NSE-NIFTY-18Nov25-25900-CE,NSE-NIFTY-18Nov25-25900-PE,119.6,60
11/17/2025 9:16,25921.6,25924.5,25906.6,25924.25,25924.25,18-Nov-25,25900,NSE-NIFTY-18Nov25-25900-CE,NSE-NIFTY-18Nov25-25900-PE,113.1,65.2
11/17/2025 9:17,25924.55,25934.1,25909.75,25934.1,25934.1,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,92.75,81.7
11/17/2025 9:18,25933.9,25935.4,25925.6,25928.85,25928.85,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,86.15,87.75
11/17/2025 9:19,25927.8,25952.05,25924.05,25951.05,25951.05,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,97.8,74.35
11/17/2025 9:20,25952.45,25962.15,25949.85,25961.75,25961.75,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,103.45,70.35
11/17/2025 9:21,25962.05,25965.3,25956.8,25958,25958,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,100.4,71.6
11/17/2025 9:22,25958.9,25961.8,25952.9,25958.05,25958.05,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,102.5,68.5
11/17/2025 9:23,25957.8,25962.75,25956.75,25959.25,25959.25,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,102.55,65.65
11/17/2025 9:24,25960.4,25960.7,25942.8,25944,25944,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,91.1,75.05
11/17/2025 9:25,25944,25956.6,25942.65,25954.25,25954.25,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,97.35,68.85
11/17/2025 9:26,25953.35,25964.2,25946.45,25964.2,25964.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,108.25,62.65
11/17/2025 9:27,25965.15,25971.3,25964.3,25969.25,25969.25,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,110,62.05
11/17/2025 9:28,25969,25974.75,25967.6,25974.65,25974.65,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,109.95,59.7
11/17/2025 9:29,25974.35,25975.5,25964.45,25964.55,25964.55,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,106.3,62.7
11/17/2025 9:30,25966.45,25978.35,25966.45,25977.35,25977.35,18-Nov-25,26000,NSE-NIFTY-18Nov25-26000-CE,NSE-NIFTY-18Nov25-26000-PE,85.1,80.7
11/17/2025 9:31,25976.2,25978.9,25973.6,25975.15,25975.15,18-Nov-25,26000,NSE-NIFTY-18Nov25-26000-CE,NSE-NIFTY-18Nov25-26000-PE,83.5,81.4
11/17/2025 9:32,25975.3,25978.15,25971.9,25974.4,25974.4,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,110.85,59.1
11/17/2025 9:33,25973.95,25977.85,25972.1,25974.7,25974.7,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,110.5,58.25
11/17/2025 9:34,25974.4,25975.9,25960.65,25960.65,25960.65,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,102.35,63.2
11/17/2025 9:35,25960.6,25967.2,25960.25,25963,25963,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,105.15,61.75
11/17/2025 9:36,25962.65,25965.9,25961.95,25965.9,25965.9,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,106.45,61.85
11/17/2025 9:37,25965.75,25971.3,25964.4,25970.35,25970.35,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,110.8,59.05
11/17/2025 9:38,25969.35,25973,25963.4,25970.15,25970.15,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,109.35,59.7
11/17/2025 9:39,25969.85,25971.6,25958.55,25961.15,25961.15,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,101.25,65.55
11/17/2025 9:40,25961.35,25964.9,25958.05,25959.75,25959.75,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,101.05,65.45
11/17/2025 9:41,25960,25973.45,25959.1,25972.6,25972.6,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,109.4,59.25
11/17/2025 9:42,25972.1,25974.75,25961.85,25962.6,25962.6,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,102.55,64.8
11/17/2025 9:43,25961.85,25969.75,25960.6,25969.35,25969.35,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,107.6,59.55
11/17/2025 9:44,25968.15,25972.55,25965.5,25971.4,25971.4,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,109.8,58.35
11/17/2025 9:45,25971.4,25972.2,25965.2,25965.5,25965.5,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,105.35,61.15
11/17/2025 9:46,25965.65,25972.9,25964.5,25965.55,25965.55,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,106.25,59.85
11/17/2025 9:47,25965.45,25965.7,25955.9,25955.9,25955.9,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,96.2,69.35
11/17/2025 9:48,25955.1,25955.1,25949,25949.9,25949.9,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,96.2,68.45
11/17/2025 9:49,25950.35,25963.15,25949.5,25962.45,25962.45,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,105.25,60.85
11/17/2025 9:50,25963.05,25967.65,25962.45,25965.85,25965.85,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,104.55,61.25
11/17/2025 9:51,25965.5,25966.45,25959.75,25960.85,25960.85,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,102.6,62.1
11/17/2025 9:52,25962,25963.3,25958.05,25958.55,25958.55,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,101.35,63.95
11/17/2025 9:53,25958.65,25968.75,25958.35,25966,25966,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,104.55,60.7
11/17/2025 9:54,25966.85,25967.25,25963.85,25964.75,25964.75,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,102.5,62.05
11/17/2025 9:55,25965.4,25971.5,25964.75,25970.15,25970.15,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,106.75,59.45
11/17/2025 9:56,25970.4,25974.85,25969.4,25974.25,25974.25,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,114.7,54.3
11/17/2025 9:57,25974.05,25979.5,25974.05,25978.1,25978.1,18-Nov-25,26000,NSE-NIFTY-18Nov25-26000-CE,NSE-NIFTY-18Nov25-26000-PE,83,76.55
11/17/2025 9:58,25979.2,25979.3,25969.25,25971.45,25971.45,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,105.55,60.5
11/17/2025 9:59,25970.4,25971,25965.2,25965.2,25965.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,100.75,64
11/17/2025 10:00,25966,25969.3,25964.7,25966.85,25966.85,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,104.4,60.45
11/17/2025 10:01,25967.1,25969.55,25966.1,25968.3,25968.3,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,104.7,60.55
11/17/2025 10:02,25967.35,25969.6,25958.35,25959.15,25959.15,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,98.95,65.4
11/17/2025 10:03,25958.75,25959.85,25950.6,25950.6,25950.6,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,94.6,69.05
11/17/2025 10:04,25952.35,25958.9,25949.4,25954.1,25954.1,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,100.1,64.85
11/17/2025 10:05,25954.15,25962.4,25953.35,25958.5,25958.5,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,100.75,64.05
11/17/2025 10:06,25958.1,25960,25955.1,25957.45,25957.45,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,100.45,64.75
11/17/2025 10:07,25957.5,25958.35,25949.1,25951.3,25951.3,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,97.5,67.55
11/17/2025 10:08,25951.25,25952.4,25949.55,25951.15,25951.15,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,98.3,66.05
11/17/2025 10:09,25950.45,25953.25,25947.2,25948.7,25948.7,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,96.2,68.2
11/17/2025 10:10,25948.95,25950.55,25946.65,25947.5,25947.5,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,96.2,68.05
11/17/2025 10:11,25947.9,25950.25,25944.3,25949.95,25949.95,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,96.6,66.2
11/17/2025 10:12,25949.5,25951.95,25947.45,25949.25,25949.25,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,95.7,67.05
11/17/2025 10:13,25948.8,25951.15,25947,25947,25947,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,94.1,69.2
11/17/2025 10:14,25947.8,25949.35,25945.05,25949.3,25949.3,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,96.9,66.6
11/17/2025 10:15,25949.45,25954.85,25948.5,25953.95,25953.95,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,99.6,63.65
11/17/2025 10:16,25954.35,25954.45,25947.6,25951.15,25951.15,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,97.45,65.6
11/17/2025 10:17,25951.15,25956,25948.85,25954.6,25954.6,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,99.5,63.45
11/17/2025 10:18,25954.65,25962.1,25953.75,25961.85,25961.85,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,104.45,58.5
11/17/2025 10:19,25962.45,25965.15,25961.6,25963.9,25963.9,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,105.5,58
11/17/2025 10:20,25965,25967.4,25963.75,25966,25966,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,103.25,59.9
11/17/2025 10:21,25965.45,25967.55,25964.45,25966.15,25966.15,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,103.8,58.9
11/17/2025 10:22,25966.9,25970.4,25965.45,25970.4,25970.4,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,106,57.5
11/17/2025 10:23,25970.25,25971.35,25965.85,25967.85,25967.85,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,105,58.6
11/17/2025 10:24,25968.5,25969,25964.85,25967.2,25967.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,103.6,59.65
11/17/2025 10:25,25965.95,25966.35,25961.15,25965.1,25965.1,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,103.8,58.7
11/17/2025 10:26,25964.2,25966.95,25960.15,25960.95,25960.95,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,100.75,61.1
11/17/2025 10:27,25961.75,25962.15,25943.15,25944.35,25944.35,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,86.15,72.35
11/17/2025 10:28,25944.9,25944.9,25936.9,25936.9,25936.9,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,85.8,74.6
11/17/2025 10:29,25938,25941.35,25935.75,25939.35,25939.35,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,84.8,74.95
11/17/2025 10:30,25939.95,25941.5,25938.5,25941.25,25941.25,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,87.45,71.75
11/17/2025 10:31,25941.65,25945.8,25939.65,25940.5,25940.5,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,86.45,73.15
11/17/2025 10:32,25940.7,25947.25,25939.5,25945.75,25945.75,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,90.05,69.2
11/17/2025 10:33,25946.3,25948.85,25944.65,25948.25,25948.25,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,92.7,65.9
11/17/2025 10:34,25948.6,25949.1,25945.95,25947.55,25947.55,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,91.15,67.15
11/17/2025 10:35,25948.1,25948.45,25945.7,25947.8,25947.8,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,91.5,67
11/17/2025 10:36,25947.9,25948.5,25945.1,25947.9,25947.9,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,92.7,65.55
11/17/2025 10:37,25948.4,25950.55,25946.7,25950.3,25950.3,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,93.95,64.6
11/17/2025 10:38,25950.1,25950.9,25933.65,25934,25934,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,83.85,75
11/17/2025 10:39,25933.55,25937.1,25930.95,25933.8,25933.8,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,84.65,73.1
11/17/2025 10:40,25934.95,25937,25926.3,25926.75,25926.75,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,77.8,80.25
11/17/2025 10:41,25926.75,25928.35,25924.75,25926.45,25926.45,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,81.15,76.9
11/17/2025 10:42,25926.75,25930.35,25926.75,25929.75,25929.75,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,82.15,75.45
11/17/2025 10:43,25929.65,25933.95,25928.1,25933.2,25933.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,83.15,74.05
11/17/2025 10:44,25932.6,25936.9,25932.6,25936,25936,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,86.55,70.6
11/17/2025 10:45,25936.05,25938.9,25934.65,25936.35,25936.35,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,84.6,73.05
11/17/2025 10:46,25936.35,25937.65,25933.3,25936.2,25936.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,86.75,71.65
11/17/2025 10:47,25936.15,25942.3,25936.15,25942.3,25942.3,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,90.25,67.25
11/17/2025 10:48,25942.25,25944.4,25940.85,25941.65,25941.65,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,89.4,67.95
11/17/2025 10:49,25941.4,25943.55,25938.5,25940.25,25940.25,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,84.7,72.4
11/17/2025 10:50,25939.8,25939.95,25933.5,25934.95,25934.95,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,83.1,74.7
11/17/2025 10:51,25935.55,25936.2,25931.6,25933.85,25933.85,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,82.6,75.15
11/17/2025 10:52,25934.35,25934.6,25929.3,25933.75,25933.75,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,83.85,72.6
11/17/2025 10:53,25933.75,25936.1,25931.7,25932.25,25932.25,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,83.4,73.05
11/17/2025 10:54,25931.8,25937.7,25931.8,25936.25,25936.25,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,85.8,70.3
11/17/2025 10:55,25936.4,25940.75,25935.9,25940,25940,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,89.05,67.2
11/17/2025 10:56,25940,25945.6,25938.5,25945.15,25945.15,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,90.2,66.25
11/17/2025 10:57,25944.5,25945.6,25940.45,25943.3,25943.3,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,89.25,66.6
11/17/2025 10:58,25943.75,25944.5,25939.45,25940,25940,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,86.8,69.3
11/17/2025 10:59,25940.35,25944.8,25939.85,25943.2,25943.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,88.2,67.35
11/17/2025 11:00,25942.45,25949.85,25942.45,25948.7,25948.7,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,91.9,61.9
11/17/2025 11:01,25949.05,25953.45,25947.6,25950.4,25950.4,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,94.4,59.75
11/17/2025 11:02,25950.45,25950.8,25945.25,25947.6,25947.6,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,92.7,62.05
11/17/2025 11:03,25948.65,25954,25947.6,25952.5,25952.5,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,95.7,59.65
11/17/2025 11:04,25952.1,25954.2,25947.95,25948.65,25948.65,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,94.1,61.6
11/17/2025 11:05,25948.95,25949.4,25942,25944.2,25944.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,90.85,63.3
11/17/2025 11:06,25944.35,25944.35,25934.95,25936.15,25936.15,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,88,65.05
11/17/2025 11:07,25936.1,25939.65,25935.2,25937.1,25937.1,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,86,67
11/17/2025 11:08,25936.5,25946.1,25935.4,25945.55,25945.55,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,91.4,62.85
11/17/2025 11:09,25945.9,25948.95,25945.45,25948.7,25948.7,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,90.6,62.85
11/17/2025 11:10,25949.05,25949.05,25942.75,25945.95,25945.95,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,93.7,60.45
11/17/2025 11:11,25946.35,25948.75,25943.75,25944.55,25944.55,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,89.6,63.5
11/17/2025 11:12,25944.55,25946.7,25943.1,25944.05,25944.05,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,90.9,62.75
11/17/2025 11:13,25945.35,25946.8,25943.45,25945.25,25945.25,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,90.2,63.3
11/17/2025 11:14,25945.45,25948.25,25944.2,25946.2,25946.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,89.45,63.75
11/17/2025 11:15,25946.8,25950.55,25945.8,25947.85,25947.85,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,89.7,63.75
11/17/2025 11:16,25946.95,25949.1,25945.5,25945.9,25945.9,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,90.05,63.9
11/17/2025 11:17,25946.1,25947.55,25943.15,25944.1,25944.1,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,88.55,64.8
11/17/2025 11:18,25944.2,25945.5,25942.7,25943.9,25943.9,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,87.3,65.8
11/17/2025 11:19,25944.45,25944.9,25939.55,25939.55,25939.55,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,82.2,69.8
11/17/2025 11:20,25939.9,25941.05,25937,25938.6,25938.6,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,81.6,71.2
11/17/2025 11:21,25938.75,25939.05,25929.25,25932.95,25932.95,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,79.15,70.8
11/17/2025 11:22,25932.05,25936.7,25931.6,25932.2,25932.2,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,78.3,72.9
11/17/2025 11:23,25932.45,25940.1,25931.3,25939.95,25939.95,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,83.15,68
11/17/2025 11:24,25940.35,25941.5,25938.2,25941.35,25941.35,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,83.75,67.25
11/17/2025 11:25,25941.25,25941.25,25937.05,25937.75,25937.75,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,82.4,69.6
11/17/2025 11:26,25937.35,25938.55,25930.65,25930.65,25930.65,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,77.7,74.55
11/17/2025 11:27,25932.5,25933.65,25928.75,25930.1,25930.1,18-Nov-25,25950,NSE-NIFTY-18Nov25-25950-CE,NSE-NIFTY-18Nov25-25950-PE,77.15,75
